Time,ChActive,HwTSet,HwActive,PrimT,ActPow,HwTOutlet,PrimTSet
2017-11-09T18:49:45.778Z,,54,,48.6,29,38.7,
2017-11-09T18:49:55.835Z,,54,,48.5,30,38.6,
2017-11-09T18:50:05.780Z,,54,,48.9,29,38.6,
2017-11-09T18:50:15.875Z,,54,,49.2,30,38.5,
2017-11-09T18:50:25.778Z,,54,,49.6,,38.4,
2017-11-09T18:50:35.779Z,,54,,50,29,38.3,47
2017-11-09T18:50:45.778Z,,54,,50.3,30,38.2,
2017-11-09T18:50:55.985Z,1,54,0,50.7,0,38.2,
2017-11-09T18:51:05.780Z,,54,,47.8,,38.1,
2017-11-09T18:51:15.880Z,,54,,45.9,,38,
2017-11-09T18:51:25.789Z,,54,,45.2,,37.9,
2017-11-09T18:51:35.778Z,,54,,45.1,,37.9,
2017-11-09T18:51:45.786Z,,54,,,,37.8,
2017-11-09T18:51:55.778Z,,54,,45.2,,37.7,
2017-11-09T18:52:05.782Z,,54,,45.3,,37.6,
2017-11-09T18:52:15.869Z,,54,,45.4,,37.6,
2017-11-09T18:52:25.778Z,,54,,45.3,,37.5,
2017-11-09T18:52:35.779Z,,54,,,,37.4,
2017-11-09T18:52:45.779Z,,54,,45.2,,37.4,
2017-11-09T18:52:55.782Z,,54,,44.9,,37.3,
2017-11-09T18:53:05.778Z,,54,,44.8,,37.2,
2017-11-09T18:53:15.911Z,0,54,2,44.6,,37.2,0
2017-11-09T18:53:25.790Z,0,54,2,48.2,115,21.2,
2017-11-09T18:53:35.791Z,0,54,0,51.5,0,42.7,
2017-11-09T18:53:45.779Z,,54,,50.7,,44.7,
2017-11-09T18:53:55.778Z,,54,,50.6,,44.6,
2017-11-09T18:54:05.780Z,,54,,50.4,,44.3,
2017-11-09T18:54:15.872Z,,54,,,,44.2,
2017-11-09T18:54:25.779Z,,54,,,,44.1,
2017-11-09T18:54:35.779Z,1,54,0,50.3,,43.9,47
2017-11-09T18:54:45.787Z,,54,,49.9,,43.7,
2017-11-09T18:54:55.780Z,,54,,47.7,,43.6,
2017-11-09T18:55:05.779Z,,54,,45.8,,43.4,
2017-11-09T18:55:15.858Z,,54,,44.8,,43.3,
2017-11-09T18:55:25.779Z,,54,,43.9,,43.1,
2017-11-09T18:55:35.779Z,,54,,43.4,,43,
2017-11-09T18:55:45.779Z,,54,,42.9,,42.9,
2017-11-09T18:55:55.789Z,,54,,42.8,,42.7,
2017-11-09T18:56:05.779Z,,54,,42.7,,42.6,
2017-11-09T18:56:15.860Z,,54,,42.6,,42.4,
2017-11-09T18:56:25.779Z,,54,,42.7,,42.3,
2017-11-09T18:56:35.779Z,,54,,42.6,,42.2,46
2017-11-09T18:56:45.779Z,,54,,,,42,
2017-11-09T18:56:55.787Z,,54,,42.4,,41.9,
2017-11-09T18:57:05.779Z,,54,,42.2,,41.7,
2017-11-09T18:57:15.869Z,,54,,42.1,,41.6,
2017-11-09T18:57:25.779Z,,54,,,,41.5,
2017-11-09T18:57:35.780Z,,54,,41.9,,41.4,
2017-11-09T18:57:45.779Z,,54,,41.8,,41.2,
2017-11-09T18:57:55.821Z,,54,,41.6,,41.1,
2017-11-09T18:58:05.779Z,,54,,41.4,,40.9,
2017-11-09T18:58:15.871Z,,54,,41.3,,40.8,
2017-11-09T18:58:25.786Z,,54,,41.1,,40.7,
2017-11-09T18:58:35.792Z,0,54,0,41,0,37.8,0
2017-11-09T18:58:45.791Z,0,54,0,43.5,,20.8,
2017-11-09T18:58:55.786Z,,54,,42.8,,20.8,
2017-11-09T18:59:05.780Z,,54,,42.6,,20.9,
2017-11-09T18:59:15.859Z,,54,,42.4,,21.1,
2017-11-09T18:59:25.780Z,,54,,,,21.1,
2017-11-09T18:59:35.780Z,1,54,0,42.3,,21.2,46
2017-11-09T18:59:45.792Z,1,54,0,43.2,41,21.3,
2017-11-09T18:59:55.780Z,,54,,48.3,31,21.5,
2017-11-09T19:00:05.967Z,,54,,47.9,30,21.6,
2017-11-09T19:00:15.869Z,,54,,47.9,30,21.7,
2017-11-09T19:00:25.780Z,,54,,,,21.9,
2017-11-09T19:00:35.780Z,,54,,47.8,29,22,
2017-11-09T19:00:45.791Z,0,54,2,47.1,30,22.1,0
2017-11-09T19:00:55.921Z,,54,,48.5,118,19.6,
2017-11-09T19:01:05.781Z,,54,,53.1,105,44,
2017-11-09T19:01:15.872Z,,54,,56.2,123,48.1,
2017-11-09T19:01:25.781Z,,54,,58.1,117,50.9,
2017-11-09T19:01:35.782Z,,54,,60,135,51.8,
2017-11-09T19:01:45.792Z,0,54,0,61.6,0,53.5,
2017-11-09T19:01:55.780Z,,54,,60.5,,53.8,
2017-11-09T19:02:05.780Z,,54,,60,,53.5,
2017-11-09T19:02:15.988Z,,54,,59.9,,53.3,
2017-11-09T19:02:25.780Z,,54,,,,53.1,
2017-11-09T19:02:35.780Z,,54,,,,52.9,
2017-11-09T19:02:45.959Z,1,54,0,59.8,,52.5,45
2017-11-09T19:02:55.780Z,,54,,59.9,,52.3,
2017-11-09T19:03:05.806Z,,54,,50.4,,52.1,
2017-11-09T19:03:15.871Z,,54,,45.7,,51.9,
2017-11-09T19:03:25.959Z,,54,,42.8,,51.7,
2017-11-09T19:03:35.781Z,,54,,41.8,,51.4,
2017-11-09T19:03:45.795Z,0,54,2,41.1,,53.8,0
2017-11-09T19:03:55.781Z,,54,,47,114,23.1,
2017-11-09T19:04:05.784Z,,54,,51.3,133,42.7,
2017-11-09T19:04:15.871Z,,54,,57,145,46.5,
2017-11-09T19:04:25.781Z,,54,,60,131,51.1,
2017-11-09T19:04:35.780Z,,54,,61.2,129,53.2,
2017-11-09T19:04:45.785Z,,54,,62.2,131,54.4,
2017-11-09T19:04:55.782Z,0,54,0,61.6,0,55,
2017-11-09T19:05:05.788Z,,54,,60.4,,54.6,
2017-11-09T19:05:15.872Z,,54,,60,,54.2,
2017-11-09T19:05:25.791Z,,54,,59.9,,54,
2017-11-09T19:05:35.801Z,0,54,0,54.7,,42.6,
2017-11-09T19:05:45.792Z,,54,,55.5,,49.9,
2017-11-09T19:05:55.882Z,,54,,55.3,,49.6,
2017-11-09T19:06:05.908Z,,54,,55.2,,49.3,
2017-11-09T19:06:15.872Z,,54,,,,49.2,
2017-11-09T19:06:25.782Z,,54,,55.1,,49,
2017-11-09T19:06:35.783Z,1,54,0,55.1,0,48.8,45
2017-11-09T19:06:45.781Z,,54,,54.9,,48.6,
2017-11-09T19:06:55.783Z,,54,,46.8,,48.4,
2017-11-09T19:07:05.782Z,,54,,44.7,,48.2,
2017-11-09T19:07:15.872Z,,54,,42.8,,48.1,
2017-11-09T19:07:25.781Z,,54,,41.8,,47.9,
2017-11-09T19:07:35.947Z,,54,,40.8,,47.7,
2017-11-09T19:07:45.782Z,,54,,40.3,,47.5,
2017-11-09T19:07:55.781Z,,54,,40.5,,47.3,
2017-11-09T19:08:05.782Z,,54,,40.6,,47.2,
2017-11-09T19:08:15.875Z,,54,,41,,47,
2017-11-09T19:08:25.782Z,,54,,,,46.8,
2017-11-09T19:08:35.782Z,,54,,41.3,,46.7,
2017-11-09T19:08:45.971Z,,54,,41.5,,46.5,
2017-11-09T19:08:55.782Z,,54,,,,46.3,
2017-11-09T19:09:05.808Z,,54,,41.2,,46.1,
2017-11-09T19:09:15.983Z,,54,,40.9,,46,
2017-11-09T19:09:25.782Z,,54,,40.8,,45.8,
2017-11-09T19:09:35.781Z,,54,,40.7,,45.6,
2017-11-09T19:09:45.783Z,,54,,40.5,,45.4,
2017-11-09T19:09:55.783Z,,54,,40.3,,45.3,
2017-11-09T19:10:05.781Z,,54,,40,,45.1,
2017-11-09T19:10:15.873Z,,54,,39.9,,44.9,
2017-11-09T19:10:25.785Z,,54,,39.7,,44.8,
2017-11-09T19:10:35.781Z,,54,,39.6,,44.6,
2017-11-09T19:10:45.949Z,,54,,39.5,,44.3,
2017-11-09T19:10:55.782Z,,54,,39.4,,44.2,
2017-11-09T19:11:05.782Z,,54,,39.3,,44,
2017-11-09T19:11:15.862Z,,54,,39.2,,43.9,
2017-11-09T19:11:25.783Z,,54,,39.1,,43.7,
2017-11-09T19:11:35.784Z,1,54,0,42,41,43.5,
2017-11-09T19:11:45.795Z,,54,,45,30,43.4,
2017-11-09T19:11:55.784Z,,54,,45.2,29,43.2,
2017-11-09T19:12:05.782Z,,54,,45.3,30,43.1,
2017-11-09T19:12:15.873Z,,54,,,,42.9,
2017-11-09T19:12:25.937Z,,54,,,,42.8,
2017-11-09T19:12:35.782Z,,54,,,29,42.6,
2017-11-09T19:12:45.782Z,,54,,45.4,30,42.5,
2017-11-09T19:12:55.937Z,,54,,45.5,,42.3,
2017-11-09T19:13:05.782Z,,54,,45.7,,42.2,
2017-11-09T19:13:16.039Z,,54,,46,,42,
2017-11-09T19:13:25.782Z,,54,,46.3,29,41.9,
2017-11-09T19:13:35.782Z,,54,,46.6,,41.8,
2017-11-09T19:13:45.783Z,,54,,47,,41.6,
2017-11-09T19:13:55.783Z,,54,,47.1,,41.5,
2017-11-09T19:14:05.782Z,,54,,47.4,,41.4,
2017-11-09T19:14:15.872Z,,54,,48,30,41.2,
2017-11-09T19:14:29.164Z,,54,,,29,41.1,
2017-11-09T19:14:35.783Z,,54,,48.2,,40.9,
2017-11-09T19:14:45.782Z,,54,,48.4,30,40.8,
2017-11-09T19:14:55.782Z,,54,,48.6,,40.7,
2017-11-09T19:15:05.783Z,,54,,48.7,29,40.5,
2017-11-09T19:15:15.873Z,1,54,0,48.9,0,40.4,
2017-11-09T19:15:25.783Z,,54,,45.8,,40.3,
2017-11-09T19:15:35.783Z,,54,,44.9,,40.2,
2017-11-09T19:15:45.783Z,,54,,44,,40.1,
2017-11-09T19:15:55.900Z,,54,,43.9,,40,
2017-11-09T19:16:05.782Z,,54,,44,,39.9,
2017-11-09T19:16:15.873Z,,54,,44.1,,39.8,
2017-11-09T19:16:25.784Z,,54,,44.2,,39.7,
2017-11-09T19:16:35.784Z,,54,,44.3,,39.6,
2017-11-09T19:16:45.891Z,,54,,,,39.5,
2017-11-09T19:16:55.783Z,,54,,44.2,,39.4,
2017-11-09T19:17:05.787Z,,54,,44.1,,39.3,
2017-11-09T19:17:15.875Z,,54,,43.9,,39.2,
2017-11-09T19:17:25.782Z,,54,,43.7,,39.1,
2017-11-09T19:17:35.783Z,,54,,43.6,,38.9,
2017-11-09T19:17:45.783Z,,54,,43.4,,38.8,
2017-11-09T19:17:55.784Z,,54,,43.2,,38.7,
2017-11-09T19:18:05.783Z,,54,,42.9,,38.6,
2017-11-09T19:18:15.874Z,,54,,42.8,,38.5,
2017-11-09T19:18:25.784Z,,54,,42.6,,38.4,
2017-11-09T19:18:35.784Z,,54,,42.4,,38.4,
2017-11-09T19:18:45.787Z,,54,,42.2,,38.3,
2017-11-09T19:18:55.784Z,,54,,42.1,,38.2,
2017-11-09T19:19:05.783Z,,54,,41.9,,38.1,
2017-11-09T19:19:15.874Z,,54,,,,38,
2017-11-09T19:19:25.783Z,,54,,41.8,,37.9,
2017-11-09T19:19:35.794Z,,54,,41.6,,37.8,
2017-11-09T19:19:45.784Z,,54,,41.5,,37.8,
2017-11-09T19:19:55.783Z,,54,,41.4,,37.7,
2017-11-09T19:20:05.785Z,,54,,41.3,,37.6,
2017-11-09T19:20:16.135Z,,54,,41.1,,37.5,
2017-11-09T19:20:25.784Z,,54,,40.9,,37.5,
2017-11-09T19:20:35.788Z,,54,,,,37.4,
2017-11-09T19:20:45.786Z,,54,,40.7,,37.3,
2017-11-09T19:20:55.785Z,,54,,40.6,,37.2,
2017-11-09T19:21:05.784Z,,54,,40.5,,37.1,
2017-11-09T19:21:15.894Z,,54,,40.4,,37.1,
2017-11-09T19:21:25.784Z,,54,,40.2,,36.9,
2017-11-09T19:21:35.787Z,,54,,,,36.8,
2017-11-09T19:21:45.786Z,,54,,40,,36.8,
2017-11-09T19:21:55.784Z,,54,,39.9,,36.7,
2017-11-09T19:22:05.784Z,,54,,39.8,,36.6,
2017-11-09T19:22:15.925Z,,54,,39.7,,36.5,
2017-11-09T19:22:25.788Z,,54,,39.6,,36.5,
2017-11-09T19:22:35.788Z,1,54,0,41,43,36.4,46
2017-11-09T19:22:45.788Z,,54,,45.1,32,36.3,45
2017-11-09T19:22:55.784Z,,54,,45.5,29,36.3,
2017-11-09T19:23:05.787Z,,54,,45.6,30,36.2,
2017-11-09T19:23:15.874Z,,54,,45.7,29,36.1,
2017-11-09T19:23:25.784Z,,54,,,,36.1,
2017-11-09T19:23:35.784Z,,54,,,,36,
2017-11-09T19:23:45.786Z,,54,,45.8,30,35.9,
2017-11-09T19:23:55.785Z,,54,,46,,35.9,46
2017-11-09T19:24:05.793Z,,54,,,29,35.8,
2017-11-09T19:24:15.884Z,,54,,46.2,,35.8,
2017-11-09T19:24:25.784Z,,54,,46.5,30,35.7,45
2017-11-09T19:24:35.976Z,,54,,47,,35.7,
2017-11-09T19:24:45.786Z,,54,,47.1,,35.6,
2017-11-09T19:24:55.785Z,,54,,47.2,,35.5,46
2017-11-09T19:25:05.784Z,,54,,47.3,29,35.5,
2017-11-09T19:25:15.874Z,,54,,47.7,30,35.4,45
2017-11-09T19:25:25.791Z,,54,,48,29,35.4,46
2017-11-09T19:25:35.784Z,,54,,48.2,,35.3,
2017-11-09T19:25:45.785Z,,54,,48.5,,35.3,
2017-11-09T19:25:55.785Z,,54,,48.7,30,35.2,45
2017-11-09T19:26:05.785Z,,54,,49,,35.2,
2017-11-09T19:26:15.907Z,1,54,0,45.9,0,35.1,46
2017-11-09T19:26:25.785Z,,54,,44.9,,35.1,45
2017-11-09T19:26:35.786Z,,54,,44,,34.9,46
2017-11-09T19:26:45.786Z,,54,,43.9,,34.9,
2017-11-09T19:26:55.785Z,,54,,44,,34.8,
2017-11-09T19:27:05.785Z,,54,,44.1,,34.8,
2017-11-09T19:27:16.120Z,,54,,44.2,,34.8,
2017-11-09T19:27:25.970Z,,54,,44.3,,34.7,
2017-11-09T19:27:35.786Z,,54,,,,34.7,
2017-11-09T19:27:45.789Z,,54,,44.2,,34.6,
2017-11-09T19:27:55.785Z,,54,,44.1,,34.6,
2017-11-09T19:28:05.785Z,,54,,43.9,,34.6,
2017-11-09T19:28:15.965Z,,54,,43.8,,34.5,
2017-11-09T19:28:25.786Z,,54,,43.6,,34.4,
2017-11-09T19:28:35.786Z,,54,,43.5,,34.4,
2017-11-09T19:28:45.788Z,,54,,43.3,,34.4,
2017-11-09T19:28:55.785Z,,54,,43.1,,34.3,
2017-11-09T19:29:05.785Z,,54,,42.9,,34.3,
2017-11-09T19:29:15.990Z,,54,,42.7,,34.3,
2017-11-09T19:29:25.786Z,,54,,42.6,,34.2,
2017-11-09T19:29:35.789Z,,54,,42.3,,34.2,
2017-11-09T19:29:45.970Z,,54,,42.2,,34.1,
2017-11-09T19:29:55.785Z,,54,,42.1,,34.1,
2017-11-09T19:30:05.785Z,,54,,41.9,,34,
2017-11-09T19:30:15.957Z,,54,,,,34,
2017-11-09T19:30:25.785Z,,54,,41.7,,34,
2017-11-09T19:30:35.792Z,,54,,41.6,,33.9,
2017-11-09T19:30:45.786Z,,54,,41.5,,33.9,
2017-11-09T19:30:55.788Z,,54,,41.4,,33.8,
2017-11-09T19:31:05.795Z,,54,,41.2,,33.8,
2017-11-09T19:31:15.981Z,,54,,41.1,,33.8,
2017-11-09T19:31:25.806Z,,54,,41,,33.7,
2017-11-09T19:31:35.794Z,,54,,40.9,,33.7,
2017-11-09T19:31:45.792Z,,54,,40.7,,33.6,
2017-11-09T19:31:55.786Z,,54,,40.6,,33.6,
2017-11-09T19:32:05.787Z,,54,,40.5,,33.6,
2017-11-09T19:32:15.956Z,,54,,40.4,,33.6,
2017-11-09T19:32:25.787Z,,54,,40.3,,33.5,
2017-11-09T19:32:35.787Z,,54,,40.1,,33.5,
2017-11-09T19:32:45.787Z,,54,,40,,33.4,
2017-11-09T19:32:55.786Z,1,54,0,41.4,44,33.4,
2017-11-09T19:33:05.786Z,,54,,45.1,35,33.4,
2017-11-09T19:33:15.876Z,,54,,46,29,33.4,
2017-11-09T19:33:25.785Z,,54,,,30,33.3,
2017-11-09T19:33:35.786Z,,54,,46.1,29,33.3,
2017-11-09T19:33:45.787Z,,54,,,,33.3,
2017-11-09T19:33:55.791Z,,54,,,30,33.3,
2017-11-09T19:34:05.786Z,,54,,46.2,,33.2,
2017-11-09T19:34:42.165Z,,54,,46.5,29,33.2,
2017-11-09T19:34:42.173Z,,54,,46.7,,33.1,
2017-11-09T19:34:45.788Z,,54,,47,30,33.1,
2017-11-09T19:34:55.786Z,,54,,47.2,29,33.1,
2017-11-09T19:35:05.787Z,,54,,47.4,,32.9,
2017-11-09T19:35:15.977Z,,54,,47.6,30,32.9,
2017-11-09T19:35:25.787Z,,54,,47.7,29,32.9,
2017-11-09T19:35:36.013Z,,54,,48,30,32.9,
2017-11-09T19:35:45.787Z,,54,,48.3,29,32.8,
2017-11-09T19:35:55.792Z,,54,,48.6,,32.8,
2017-11-09T19:36:05.787Z,,54,,49,29,32.8,
2017-11-09T19:36:15.867Z,,54,,49.1,,32.8,
2017-11-09T19:36:25.787Z,,54,,49.3,,32.8,
2017-11-09T19:36:35.786Z,,54,,49.5,30,32.7,
2017-11-09T19:36:45.790Z,,54,,49.7,29,32.7,
2017-11-09T19:36:55.787Z,,54,,50,0,32.7,
2017-11-09T19:37:05.787Z,1,54,0,47.9,,32.7,
2017-11-09T19:37:15.876Z,,54,,45.9,,32.7,
2017-11-09T19:37:25.787Z,,54,,45,,32.6,
2017-11-09T19:37:35.787Z,,54,,44.9,,32.6,
2017-11-09T19:37:45.787Z,,54,,45,,32.6,
2017-11-09T19:37:55.790Z,,54,,45.1,,32.6,
2017-11-09T19:38:05.787Z,,54,,45.2,,32.6,
2017-11-09T19:38:15.876Z,,54,,,,32.6,
2017-11-09T19:38:25.787Z,,54,,,,32.5,
2017-11-09T19:38:35.787Z,,54,,,,32.5,
2017-11-09T19:38:45.787Z,,54,,44.9,,32.5,
2017-11-09T19:38:55.790Z,,54,,,,32.5,
2017-11-09T19:39:05.788Z,,54,,44.7,,32.5,
2017-11-09T19:39:15.877Z,,54,,44.5,,32.4,
2017-11-09T19:39:25.792Z,,54,,44.4,,32.4,
2017-11-09T19:39:35.787Z,,54,,44.2,,32.4,
2017-11-09T19:39:45.787Z,,54,,43.9,,32.4,
2017-11-09T19:39:55.787Z,,54,,43.8,,32.4,
2017-11-09T19:40:05.787Z,,54,,43.6,,32.4,
2017-11-09T19:40:15.877Z,,54,,43.4,,32.3,
2017-11-09T19:40:25.789Z,,54,,43.3,,32.3,
2017-11-09T19:40:35.787Z,,54,,43.2,,32.3,
2017-11-09T19:40:45.787Z,,54,,43,,32.3,
2017-11-09T19:40:55.787Z,,54,,42.9,,32.3,
2017-11-09T19:41:05.788Z,,54,,42.8,,32.2,
2017-11-09T19:41:15.867Z,,54,,42.7,,32.2,
2017-11-09T19:41:25.788Z,,54,,42.4,,32.2,
2017-11-09T19:41:35.790Z,,54,,42.3,,32.2,
2017-11-09T19:41:45.787Z,,54,,42.2,,32.2,
2017-11-09T19:41:55.787Z,,54,,41.9,,32.2,
2017-11-09T19:42:05.787Z,,54,,,,32.1,
2017-11-09T19:42:15.877Z,,54,,41.8,,32.1,
2017-11-09T19:42:25.787Z,,54,,41.6,,32.1,
2017-11-09T19:42:35.787Z,,54,,41.5,,32.1,
2017-11-09T19:42:45.788Z,,54,,41.4,,32.1,
2017-11-09T19:42:55.788Z,,54,,41.2,,32.1,
2017-11-09T19:43:05.787Z,,54,,41.1,,32.1,
2017-11-09T19:43:15.867Z,,54,,40.9,,32,
2017-11-09T19:43:25.787Z,,54,,,,32,
2017-11-09T19:43:35.788Z,,54,,40.8,,32,
2017-11-09T19:43:50.898Z,,54,,40.6,,32,
2017-11-09T19:43:55.788Z,,54,,40.5,,32,
2017-11-09T19:44:05.789Z,,54,,40.4,,31.9,
2017-11-09T19:44:15.868Z,,54,,40.3,,31.9,
2017-11-09T19:44:25.791Z,,54,,40.2,,31.9,
2017-11-09T19:44:35.787Z,,54,,40.1,,31.9,
2017-11-09T19:44:45.789Z,1,54,0,40,,31.9,
2017-11-09T19:44:55.790Z,,54,,45.1,36,31.8,
2017-11-09T19:45:05.788Z,,54,,46,30,31.8,
2017-11-09T19:45:15.869Z,,54,,46.1,29,31.8,
2017-11-09T19:45:25.984Z,,54,,,,31.8,
2017-11-09T19:45:35.788Z,,54,,,,31.8,
2017-11-09T19:45:45.789Z,,54,,,29,31.6,
2017-11-09T19:45:55.794Z,,54,,46.2,,31.6,
2017-11-09T19:46:05.788Z,,54,,46.4,,31.6,
2017-11-09T19:46:15.878Z,,54,,46.5,30,31.6,
2017-11-09T19:46:25.788Z,,54,,46.7,29,31.6,
2017-11-09T19:46:35.789Z,,54,,47,30,31.6,
2017-11-09T19:46:45.788Z,,54,,47.3,30,31.6,
2017-11-09T19:46:55.788Z,,54,,47.6,,31.5,
2017-11-09T19:47:05.983Z,,54,,47.8,,31.5,
2017-11-09T19:47:15.878Z,,54,,48,29,31.5,
2017-11-09T19:47:25.788Z,,54,,48.1,,31.5,
2017-11-09T19:47:35.789Z,,54,,48.4,30,31.5,
2017-11-09T19:47:45.788Z,,54,,48.7,,31.5,
2017-11-09T19:47:55.790Z,,54,,49,,31.5,
2017-11-09T19:48:05.795Z,,54,,49.2,,31.5,
2017-11-09T19:48:15.879Z,,54,,49.4,29,31.4,
2017-11-09T19:48:25.788Z,,54,,49.6,30,31.4,
2017-11-09T19:48:35.792Z,,54,,49.7,29,31.4,
2017-11-09T19:48:45.789Z,1,54,0,48.6,0,31.4,
2017-11-09T19:48:55.797Z,,54,,46.8,,31.4,
2017-11-09T19:49:05.789Z,,54,,45.6,,31.4,
2017-11-09T19:49:15.879Z,,54,,45,,31.4,
2017-11-09T19:49:25.789Z,,54,,45,,31.4,
2017-11-09T19:49:35.789Z,,54,,,,31.4,
2017-11-09T19:49:45.789Z,,54,,45.2,,31.4,
2017-11-09T19:49:55.789Z,,54,,,,31.4,
2017-11-09T19:50:05.789Z,,54,,,,31.4,
2017-11-09T19:50:15.879Z,,54,,,,31.4,
2017-11-09T19:50:25.789Z,,54,,45.1,,31.4,
2017-11-09T19:50:35.790Z,,54,,44.9,,31.3,
2017-11-09T19:50:45.789Z,,54,,44.8,,31.3,
2017-11-09T19:50:55.789Z,,54,,44.6,,31.3,
2017-11-09T19:51:05.791Z,,54,,44.5,,31.3,
2017-11-09T19:51:15.879Z,,54,,44.3,,31.3,
2017-11-09T19:51:25.790Z,,54,,44.1,,31.3,
2017-11-09T19:51:35.789Z,,54,,43.9,,31.3,
2017-11-09T19:51:45.789Z,,54,,43.7,,31.3,
2017-11-09T19:51:55.789Z,,54,,43.5,,31.3,
2017-11-09T19:52:05.789Z,,54,,43.4,,31.3,
2017-11-09T19:52:15.874Z,,54,,43.2,,31.3,
2017-11-09T19:52:25.977Z,,54,,43.1,,31.3,
2017-11-09T19:52:35.789Z,,54,,42.9,,31.3,
2017-11-09T19:52:45.799Z,,54,,,,31.3,
2017-11-09T19:52:55.793Z,,54,,42.8,,31.3,
2017-11-09T19:53:05.789Z,,54,,42.6,,31.2,
2017-11-09T19:53:15.869Z,,54,,42.4,,31.2,
2017-11-09T19:53:25.790Z,,54,,42.2,,31.2,
2017-11-09T19:53:35.789Z,,54,,42.1,,31.2,
2017-11-09T19:53:45.789Z,,54,,41.9,,31.2,
2017-11-09T19:53:55.790Z,,54,,41.8,,31.2,
2017-11-09T19:54:05.790Z,,54,,41.7,,31.2,
2017-11-09T19:54:15.880Z,,54,,41.6,,31.2,
2017-11-09T19:54:25.790Z,,54,,41.5,,31.2,
2017-11-09T19:54:35.789Z,,54,,41.3,,31.2,
2017-11-09T19:54:45.790Z,,54,,41.2,,31.2,
2017-11-09T19:54:55.789Z,,54,,41.1,,31,
2017-11-09T19:55:05.789Z,,54,,40.9,,31,
2017-11-09T19:55:15.881Z,,54,,40.8,,31,
2017-11-09T19:55:25.790Z,,54,,40.7,,31,
2017-11-09T19:55:35.790Z,,54,,40.6,,31,
2017-11-09T19:55:45.790Z,,54,,40.5,,31,
2017-11-09T19:55:55.791Z,,54,,40.4,,31,
2017-11-09T19:56:05.790Z,,54,,40.2,,31,
2017-11-09T19:56:15.880Z,,54,,40.1,,31,
2017-11-09T19:56:25.790Z,,54,,40,,31,
2017-11-09T19:56:35.791Z,1,54,0,42.7,42,30.9,
2017-11-09T19:56:45.802Z,,54,,45.1,35,30.9,
2017-11-09T19:56:55.791Z,,54,,46,29,30.9,
2017-11-09T19:57:05.828Z,,54,,46.1,,30.9,
2017-11-09T19:57:15.880Z,,54,,,30,30.9,
2017-11-09T19:57:25.790Z,,54,,,,30.9,
2017-11-09T19:57:35.790Z,,54,,46.2,,30.9,
2017-11-09T19:57:45.795Z,,54,,46.3,,30.9,
2017-11-09T19:57:55.794Z,,54,,46.4,,30.9,
2017-11-09T19:58:05.965Z,,54,,46.6,,30.9,
2017-11-09T19:58:15.880Z,,54,,46.8,29,30.9,
2017-11-09T19:58:25.790Z,,54,,47,,30.9,
2017-11-09T19:58:35.791Z,,54,,47.3,30,30.8,
2017-11-09T19:58:45.792Z,,54,,47.6,29,30.8,
2017-11-09T19:58:55.794Z,,54,,47.8,30,30.8,
2017-11-09T19:59:05.790Z,,54,,48,30,30.8,
2017-11-09T19:59:15.891Z,,54,,48.2,,30.8,
2017-11-09T19:59:25.790Z,,54,,48.5,29,30.8,
2017-11-09T19:59:35.791Z,,54,,48.7,,30.8,
2017-11-09T19:59:45.791Z,,54,,49,,30.8,
2017-11-09T19:59:55.790Z,,54,,49.2,,30.8,
2017-11-09T20:00:05.790Z,,54,,49.4,,30.8,
2017-11-09T20:00:15.880Z,,54,,49.6,,30.8,
2017-11-09T20:00:25.791Z,,54,,49.8,,30.8,
2017-11-09T20:00:35.791Z,1,54,0,48.7,0,30.8,
2017-11-09T20:00:45.793Z,,54,,46.7,,30.7,
2017-11-09T20:00:55.792Z,,54,,45.6,,30.8,
2017-11-09T20:01:05.790Z,,54,,45,,30.8,
2017-11-09T20:01:15.891Z,,54,,45,,30.8,
2017-11-09T20:01:25.791Z,,54,,45.1,,30.8,
2017-11-09T20:01:35.794Z,,54,,45.2,,30.7,
2017-11-09T20:01:45.791Z,,54,,,,30.8,
2017-11-09T20:01:55.792Z,,54,,45.3,,30.8,
2017-11-09T20:02:05.795Z,,54,,45.2,,30.8,
2017-11-09T20:02:15.991Z,,54,,45.1,,30.7,
2017-11-09T20:02:25.791Z,,54,,44.9,,30.7,
2017-11-09T20:02:35.792Z,,54,,44.8,,30.7,
2017-11-09T20:02:45.797Z,,54,,44.6,,30.7,
2017-11-09T20:02:55.794Z,,54,,44.5,,30.7,
2017-11-09T20:03:05.791Z,,54,,44.3,,30.7,
2017-11-09T20:03:20.551Z,,54,,44.1,,30.7,
2017-11-09T20:03:25.791Z,,54,,43.9,,30.7,
2017-11-09T20:03:35.792Z,,54,,43.7,,30.7,
2017-11-09T20:03:45.849Z,,54,,43.6,,30.7,
2017-11-09T20:03:55.791Z,,54,,43.4,,30.7,
2017-11-09T20:04:05.806Z,,54,,43.3,,30.7,
2017-11-09T20:04:15.882Z,,54,,43.1,,30.7,
2017-11-09T20:04:25.793Z,,54,,42.9,,30.7,
2017-11-09T20:04:35.793Z,,54,,,,30.7,
2017-11-09T20:04:45.791Z,,54,,42.8,,30.7,
2017-11-09T20:04:55.792Z,,54,,42.6,,30.7,
2017-11-09T20:05:05.792Z,,54,,42.4,,30.7,
2017-11-09T20:05:15.885Z,,54,,42.3,,30.7,
2017-11-09T20:05:25.791Z,,54,,42.1,,30.7,
