Time,HwTSet,PrimT,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive
2017-11-30T19:46:27.898Z,54,65.3,,,35.4,116,
2017-11-30T19:46:37.664Z,54,61.4,,,53,115,
2017-11-30T19:46:47.659Z,54,60.9,,,52.7,122,
2017-11-30T19:46:57.635Z,0,59,,0,54.7,0,0
2017-11-30T19:47:07.630Z,0,58.9,,,54.3,,
2017-11-30T19:47:17.642Z,0,58.8,,,54.1,,
2017-11-30T19:47:27.806Z,0,58.7,,,53.9,,
2017-11-30T19:47:37.651Z,0,59,,,53.7,,
2017-11-30T19:47:47.698Z,0,59.6,,,53.5,,
2017-11-30T19:47:57.678Z,0,61.1,62,0,53.3,44,2
2017-11-30T19:48:07.652Z,0,66.4,,,53.1,33,
2017-11-30T19:48:17.646Z,0,61.9,,0,52.9,0,2
2017-11-30T19:48:27.883Z,0,58.5,,,52.6,,
2017-11-30T19:48:37.644Z,0,56.9,,,52.4,,
2017-11-30T19:48:47.629Z,0,56.5,,,52.2,,
2017-11-30T19:48:57.630Z,0,55.9,,,52,,
2017-11-30T19:49:07.641Z,0,55.3,,,51.8,,
2017-11-30T19:49:17.641Z,0,55.2,,,51.6,,
2017-11-30T19:49:27.930Z,0,55.3,,,51.4,,
2017-11-30T19:49:37.627Z,0,55.4,,,51.2,,
2017-11-30T19:49:47.675Z,0,,,,51,,
2017-11-30T19:49:57.652Z,0,55.5,,,50.8,,
2017-11-30T19:50:07.692Z,0,55.3,,,50.6,,
2017-11-30T19:50:17.698Z,0,54.9,,,50.5,,
2017-11-30T19:50:27.779Z,0,54.6,,,50.3,,
2017-11-30T19:50:37.641Z,0,53.9,,,50.1,,
2017-11-30T19:50:47.654Z,0,53.4,,,50,,
2017-11-30T19:50:57.724Z,0,52.9,,,49.8,,
2017-11-30T19:51:07.636Z,0,52.6,,,49.6,,
2017-11-30T19:51:17.632Z,0,52.2,,,49.4,,
2017-11-30T19:51:28.173Z,0,51.9,,,49.2,,
2017-11-30T19:51:37.625Z,0,51.7,,,49,,
2017-11-30T19:51:48.001Z,0,51.6,,,48.9,,
2017-11-30T19:51:57.634Z,0,51.5,,,48.7,,
2017-11-30T19:52:07.625Z,0,51.3,,,48.5,,
2017-11-30T19:52:17.626Z,0,51.1,,,48.4,,
2017-11-30T19:52:27.928Z,0,50.7,,,48.2,,
2017-11-30T19:52:37.628Z,0,50.5,,,48.1,,
2017-11-30T19:52:47.685Z,0,50.2,,,47.9,,
2017-11-30T19:52:57.630Z,0,51.2,,0,47.8,44,2
2017-11-30T19:53:07.633Z,0,57.1,,,47.6,30,
2017-11-30T19:53:17.643Z,0,58,,,47.5,30,
2017-11-30T19:53:27.796Z,0,58.1,,,47.3,,
2017-11-30T19:53:37.633Z,0,58.3,,,47.2,,
2017-11-30T19:53:47.631Z,0,58.4,,,47,,
2017-11-30T19:53:57.702Z,0,,,,46.9,29,
2017-11-30T19:54:07.635Z,0,58.3,,,46.7,,
2017-11-30T19:54:17.629Z,0,58.2,,,46.6,,
2017-11-30T19:54:33.577Z,0,58.1,,,46.5,,
2017-11-30T19:54:37.628Z,0,58,,,46.4,30,
2017-11-30T19:54:47.652Z,0,58.2,,,46.2,,
2017-11-30T19:54:57.672Z,0,59,,,46.1,31,
2017-11-30T19:55:07.672Z,0,59.7,,,46,32,
2017-11-30T19:55:17.631Z,0,60.4,,,45.8,,
2017-11-30T19:55:28.248Z,0,61.2,,,45.7,,
2017-11-30T19:55:37.703Z,0,61.6,,,45.6,33,
2017-11-30T19:55:47.755Z,0,62.1,,,45.5,32,
2017-11-30T19:55:57.644Z,0,62.2,,,45.3,31,
2017-11-30T19:56:07.629Z,0,62.5,,,45.2,30,
2017-11-30T19:56:17.632Z,0,62.4,,,45.1,29,
2017-11-30T19:56:28.107Z,0,,,,45,30,
2017-11-30T19:56:37.632Z,0,,,,44.9,29,
2017-11-30T19:56:47.633Z,0,62.5,,,44.8,30,
2017-11-30T19:56:57.634Z,0,62.8,,,44.7,,
2017-11-30T19:57:07.625Z,0,63.1,,,44.6,,
2017-11-30T19:57:17.639Z,0,,,,44.4,29,
2017-11-30T19:57:28.189Z,0,63.6,,,44.3,30,
2017-11-30T19:57:37.628Z,0,64,,,44.2,29,
2017-11-30T19:57:47.630Z,0,64.2,,,44,30,
2017-11-30T19:57:57.630Z,0,64.5,,,44,,
2017-11-30T19:58:07.625Z,0,64.8,,,43.9,,
2017-11-30T19:58:17.627Z,0,65.2,,,43.8,29,
2017-11-30T19:58:27.789Z,0,65.4,,,43.7,,
2017-11-30T19:58:37.627Z,0,65.5,,,43.6,30,
2017-11-30T19:58:47.627Z,0,65.6,,,43.5,29,
2017-11-30T19:58:57.645Z,0,64.7,,0,43.4,0,2
2017-11-30T19:59:07.642Z,0,60.8,,,43.3,,
2017-11-30T19:59:17.627Z,0,58.9,,,43.2,,
2017-11-30T19:59:27.980Z,0,58.2,,,43.2,,
2017-11-30T19:59:37.634Z,0,57.7,,,43.1,,
2017-11-30T19:59:47.630Z,0,57.4,,,43,,
2017-11-30T19:59:57.981Z,0,,,,42.9,,
2017-11-30T20:00:07.631Z,0,,,,42.8,,
2017-11-30T20:00:17.630Z,0,57.6,,,42.8,,
2017-11-30T20:00:29.331Z,0,57.7,,,42.7,,
2017-11-30T20:00:37.636Z,0,57.9,,,42.6,,
2017-11-30T20:00:47.631Z,0,57.8,,,42.5,,
2017-11-30T20:00:57.653Z,0,57.4,,,42.4,,
2017-11-30T20:01:07.627Z,0,56.9,,,42.4,,
2017-11-30T20:01:17.631Z,0,56.4,,,42.3,,
2017-11-30T20:01:29.247Z,0,55.6,,0,42.2,44,2
2017-11-30T20:01:37.674Z,0,61.3,,,42.1,34,
2017-11-30T20:01:47.685Z,0,62.7,,,42.1,30,
2017-11-30T20:01:57.705Z,0,63.2,,,42,29,
2017-11-30T20:02:07.627Z,0,63.4,,,41.9,30,
2017-11-30T20:02:17.643Z,0,63.6,,,41.9,,
2017-11-30T20:02:27.799Z,0,,,,41.8,,
2017-11-30T20:02:37.630Z,0,,,,41.7,29,
2017-11-30T20:02:47.645Z,0,,,,41.7,30,
2017-11-30T20:02:57.677Z,0,63.4,,,41.6,,
2017-11-30T20:03:07.663Z,0,63.3,,,41.5,,
2017-11-30T20:03:17.657Z,0,63.4,,,41.5,,
2017-11-30T20:03:27.983Z,0,63.6,,,41.4,29,
2017-11-30T20:03:37.640Z,0,64,,,41.4,30,
2017-11-30T20:03:47.651Z,0,64.6,,,41.3,29,
2017-11-30T20:03:57.675Z,0,65.1,,,41.2,,
2017-11-30T20:04:07.652Z,0,65.3,,,41.2,30,
2017-11-30T20:04:17.630Z,0,65.5,,,41.1,,
2017-11-30T20:04:27.995Z,0,65.8,,,41.1,29,
2017-11-30T20:04:37.632Z,0,63.5,,0,40.9,0,2
2017-11-30T20:04:47.631Z,0,60.6,,,40.9,,
2017-11-30T20:04:57.676Z,0,58.8,,,40.8,,
2017-11-30T20:05:07.627Z,0,58.1,,,40.8,,
2017-11-30T20:05:17.647Z,0,57.7,,,40.7,,
2017-11-30T20:05:27.952Z,0,57.4,,,40.6,,
2017-11-30T20:05:37.651Z,0,,,,40.6,,
2017-11-30T20:05:47.713Z,54,,0,1,35.5,44,0
2017-11-30T20:05:57.766Z,54,57.8,,,52.3,103,
2017-11-30T20:06:07.647Z,54,58.9,,,52,,
2017-11-30T20:06:17.660Z,0,57.6,,0,51.8,0,0
2017-11-30T20:06:27.718Z,0,57.3,,,51.5,,
2017-11-30T20:06:37.681Z,0,57.2,,,51.3,,
2017-11-30T20:06:47.719Z,0,57.1,,,51.1,,
2017-11-30T20:06:57.631Z,0,57,,,50.9,,
2017-11-30T20:07:07.627Z,0,,,,50.8,,
2017-11-30T20:07:17.630Z,0,57,62,0,50.6,,2
2017-11-30T20:07:27.739Z,0,63.3,,,50.4,36,
2017-11-30T20:07:37.657Z,0,65.8,,0,50.3,0,2
2017-11-30T20:07:47.627Z,0,61.5,,,50.1,,
2017-11-30T20:07:57.652Z,0,59.6,,,49.9,,
2017-11-30T20:08:07.638Z,0,58.6,,,49.7,,
2017-11-30T20:08:17.627Z,0,57.7,,,49.4,,
2017-11-30T20:08:27.739Z,0,56.4,,,49.2,,
2017-11-30T20:08:37.644Z,0,55.4,,,49.1,,
2017-11-30T20:08:47.629Z,0,54.8,,,48.9,,
2017-11-30T20:08:57.637Z,0,54.4,,,48.7,,
2017-11-30T20:09:07.627Z,0,54.1,,,48.6,,
2017-11-30T20:09:17.627Z,0,54.4,,,48.4,,
2017-11-30T20:09:27.718Z,0,54.7,,,48.2,,
2017-11-30T20:09:37.627Z,0,55,,,48,,
2017-11-30T20:09:47.627Z,0,,,,47.9,,
2017-11-30T20:09:57.635Z,0,54.9,,,47.7,,
2017-11-30T20:10:07.842Z,0,54.5,,,47.6,,
2017-11-30T20:10:17.635Z,0,53.9,,,47.4,,
2017-11-30T20:10:27.718Z,0,53.6,,,47.2,,
2017-11-30T20:10:37.628Z,0,53.1,,,47.1,,
2017-11-30T20:10:47.656Z,0,52.8,,,46.9,,
2017-11-30T20:10:57.628Z,0,52.3,,,46.8,,
2017-11-30T20:11:07.647Z,0,52,,,46.7,,
2017-11-30T20:11:17.628Z,0,51.9,,,46.5,,
2017-11-30T20:11:27.714Z,0,51.7,,,46.4,,
2017-11-30T20:11:37.627Z,0,51.6,,,46.2,,
2017-11-30T20:11:47.627Z,0,51.5,,,46.1,,
2017-11-30T20:11:57.628Z,0,51.4,,,46,,
2017-11-30T20:12:07.845Z,0,51.2,,,45.9,,
2017-11-30T20:12:17.630Z,0,51.1,,0,45.7,44,2
2017-11-30T20:12:27.843Z,0,57.1,,,45.6,34,
2017-11-30T20:12:37.628Z,0,59,,,45.4,29,
2017-11-30T20:12:47.629Z,0,59.4,,,45.3,30,
2017-11-30T20:12:57.629Z,0,59.6,,,45.2,29,
2017-11-30T20:13:07.629Z,0,59.5,,,45,,
2017-11-30T20:13:17.635Z,0,,,,44.9,30,
2017-11-30T20:13:27.721Z,0,59.6,,,44.7,29,
2017-11-30T20:13:37.628Z,0,59.5,,,44.6,,
2017-11-30T20:13:47.628Z,0,,,,44.4,,
2017-11-30T20:13:57.628Z,0,,,,44.2,30,
2017-11-30T20:14:07.631Z,0,,,,44.1,,
2017-11-30T20:14:17.628Z,54,59.8,0,1,50.6,,0
2017-11-30T20:14:27.715Z,0,64.1,,0,22.2,0,0
2017-11-30T20:14:37.629Z,0,57.9,,,22.1,,
2017-11-30T20:14:47.628Z,0,57.8,,,22.2,,
2017-11-30T20:14:57.628Z,0,57.7,,,22.4,,
2017-11-30T20:15:07.627Z,0,57.6,,,22.5,,
2017-11-30T20:15:17.628Z,0,57.4,,,22.7,,
2017-11-30T20:15:27.709Z,0,57.8,62,0,22.8,45,2
2017-11-30T20:15:37.628Z,0,59.1,,,23.1,36,
2017-11-30T20:15:47.633Z,0,62.5,,,23.2,30,
2017-11-30T20:15:57.631Z,0,61.8,,,23.4,29,
2017-11-30T20:16:07.631Z,0,62,,,23.7,30,
2017-11-30T20:16:17.628Z,0,62.4,,,23.8,,
2017-11-30T20:16:28.297Z,0,62.2,,,24,,
2017-11-30T20:16:37.628Z,0,,,,24.2,29,
2017-11-30T20:16:47.692Z,0,62.5,,,24.4,30,
2017-11-30T20:16:57.629Z,0,62.7,,,24.5,,
2017-11-30T20:17:07.630Z,0,62.8,,,24.7,,
2017-11-30T20:17:17.628Z,0,63.2,,,24.9,,
2017-11-30T20:17:27.730Z,0,63.3,,,24.9,,
2017-11-30T20:17:37.631Z,0,63.5,,,25.1,29,
2017-11-30T20:17:47.628Z,0,63.8,,,25.3,,
2017-11-30T20:17:57.645Z,0,64.2,,,25.3,,
2017-11-30T20:18:07.631Z,0,64.7,,,25.5,30,
2017-11-30T20:18:17.634Z,0,65.1,0,1,32.2,0,0
2017-11-30T20:18:27.734Z,0,65.5,,0,34.8,,0
2017-11-30T20:18:37.632Z,0,62.2,,,34.8,,
2017-11-30T20:18:47.629Z,0,61.9,,,34.8,,
2017-11-30T20:18:57.637Z,0,,,,34.9,,
2017-11-30T20:19:07.632Z,0,61.6,,,34.9,,
2017-11-30T20:19:17.630Z,0,,,,35.1,,
2017-11-30T20:19:27.754Z,0,62.5,62,0,35.1,45,2
2017-11-30T20:19:37.630Z,0,65.3,,,35.1,32,
2017-11-30T20:19:47.633Z,0,63.3,,0,35.2,0,2
2017-11-30T20:19:57.629Z,0,59.6,,,35.2,,
2017-11-30T20:20:07.629Z,0,57.9,,,35.2,,
2017-11-30T20:20:17.629Z,0,57.3,,,35.2,,
2017-11-30T20:20:27.720Z,0,56.8,,,35.2,,
2017-11-30T20:20:37.629Z,0,56.2,,,35.2,,
2017-11-30T20:20:47.635Z,0,56.1,,,35.2,,
2017-11-30T20:20:57.630Z,0,56.2,,,35.3,,
2017-11-30T20:21:07.629Z,0,,,,35.3,,
2017-11-30T20:21:17.630Z,0,56.3,,,35.3,,
2017-11-30T20:21:27.755Z,0,56.4,,,35.3,,
2017-11-30T20:21:37.629Z,0,,,,35.3,,
2017-11-30T20:21:47.631Z,0,56.2,,,35.3,,
2017-11-30T20:21:57.629Z,0,55.9,,,35.3,,
2017-11-30T20:22:07.629Z,0,55.3,,,35.3,,
2017-11-30T20:22:17.662Z,0,54.8,,,35.3,,
2017-11-30T20:22:29.299Z,0,54.3,,,35.2,,
2017-11-30T20:22:37.630Z,0,53.8,,,35.3,,
2017-11-30T20:22:47.682Z,0,53.5,,,35.2,,
2017-11-30T20:22:57.631Z,0,53.3,,,35.2,,
2017-11-30T20:23:07.661Z,0,53.1,,,35.2,,
2017-11-30T20:23:17.630Z,0,52.9,,,35.3,,
2017-11-30T20:23:27.861Z,0,52.8,,,35.3,,
2017-11-30T20:23:37.635Z,0,52.7,,,35.3,,
2017-11-30T20:23:47.636Z,0,52.4,,,35.3,,
2017-11-30T20:23:57.631Z,0,52.2,,,35.2,,
2017-11-30T20:24:07.630Z,0,51.9,,,35.2,,
2017-11-30T20:24:17.632Z,0,51.7,,,35.2,,
2017-11-30T20:24:27.804Z,0,52.6,,0,35.2,44,2
2017-11-30T20:24:37.629Z,0,58.3,,,35.2,32,
2017-11-30T20:24:47.634Z,0,59.3,,,35.2,29,
2017-11-30T20:24:57.629Z,0,59.6,,,35.2,30,
2017-11-30T20:25:07.630Z,0,59.7,,,35.2,29,
2017-11-30T20:25:17.630Z,0,59.8,,,35.2,30,
2017-11-30T20:25:27.780Z,0,,,,35.2,,
2017-11-30T20:25:37.629Z,0,59.7,,,35.2,,
2017-11-30T20:25:47.632Z,0,59.5,,,35.2,29,
2017-11-30T20:25:57.629Z,0,59.4,,,35.2,30,
2017-11-30T20:26:07.630Z,0,,,,35.2,29,
2017-11-30T20:26:17.632Z,0,59.5,,,35.2,,
2017-11-30T20:26:32.933Z,0,60,,,35.2,30,
2017-11-30T20:26:37.630Z,0,60.5,,,35.2,31,
2017-11-30T20:26:47.631Z,0,61.2,,,35.2,,
2017-11-30T20:26:57.709Z,0,62,,,35.2,,
2017-11-30T20:27:07.630Z,0,62.1,,,35.3,30,
2017-11-30T20:27:17.631Z,0,62.2,,,35.2,,
2017-11-30T20:27:27.737Z,0,62.5,,,35.3,,
2017-11-30T20:27:37.632Z,0,62.6,,,35.3,29,
2017-11-30T20:27:47.631Z,0,,,,35.3,30,
2017-11-30T20:27:57.643Z,0,,,,35.3,,
2017-11-30T20:28:07.633Z,0,,,,35.3,29,
2017-11-30T20:28:17.633Z,0,62.8,,,35.3,30,
2017-11-30T20:28:27.810Z,0,,,,35.3,29,
2017-11-30T20:28:37.632Z,0,62.9,,,35.3,30,
2017-11-30T20:28:47.631Z,0,63.2,,,35.3,29,
2017-11-30T20:28:57.636Z,0,,,,35.3,,
2017-11-30T20:29:07.634Z,0,63.4,,,35.4,,
2017-11-30T20:29:17.632Z,0,63.5,,,35.4,30,
2017-11-30T20:29:27.837Z,0,64,,,35.4,29,
2017-11-30T20:29:37.633Z,0,63.9,,,35.4,29,
2017-11-30T20:29:47.634Z,0,64.1,,,35.4,29,
2017-11-30T20:29:57.631Z,0,64.4,0,0,35.1,0,0
2017-11-30T20:30:07.632Z,0,63.8,,,34.5,,
2017-11-30T20:30:17.631Z,0,63.4,,,34.5,,
2017-11-30T20:30:27.839Z,0,63.3,,,34.6,,
2017-11-30T20:30:37.631Z,0,63.2,,,34.7,,
2017-11-30T20:30:47.631Z,0,63.1,,,34.8,,
2017-11-30T20:30:57.662Z,0,63.1,62,0,34.9,,2
2017-11-30T20:31:07.632Z,0,58.7,,,35.1,,
2017-11-30T20:31:17.630Z,0,56.2,,,35.2,,
2017-11-30T20:31:27.723Z,0,57.3,,0,35.2,43,2
2017-11-30T20:31:37.631Z,0,62.4,,,35.3,32,
2017-11-30T20:31:47.633Z,0,63.4,,,35.4,30,
2017-11-30T20:31:57.671Z,0,63.8,,,35.4,29,
2017-11-30T20:32:07.631Z,0,63.4,,,35.4,30,
2017-11-30T20:32:17.630Z,0,,,,35.5,,
2017-11-30T20:32:27.711Z,0,63.8,,,35.5,29,
2017-11-30T20:32:37.631Z,0,64,,,35.6,30,
2017-11-30T20:32:47.631Z,0,64,,,35.6,30,
2017-11-30T20:32:57.631Z,0,63.6,,,35.6,29,
2017-11-30T20:33:07.632Z,0,63.3,,,35.6,,
2017-11-30T20:33:17.903Z,0,,,,35.6,30,
2017-11-30T20:33:27.760Z,0,63.4,,,35.6,29,
2017-11-30T20:33:37.631Z,0,63.5,,,35.6,,
2017-11-30T20:33:47.631Z,0,63.8,,,35.6,30,
2017-11-30T20:33:57.631Z,0,64.1,,,35.6,30,
2017-11-30T20:34:07.632Z,0,64.2,,,35.6,,
2017-11-30T20:34:17.634Z,0,64.4,,,35.6,,
2017-11-30T20:34:27.725Z,0,64.6,,,35.7,,
2017-11-30T20:34:37.632Z,0,64.8,,,35.7,29,
2017-11-30T20:34:47.631Z,0,64.9,,,35.7,,
2017-11-30T20:34:57.634Z,0,65.1,,,35.7,,
2017-11-30T20:35:07.631Z,0,65.2,,,35.7,30,
2017-11-30T20:35:17.631Z,0,,,,35.7,29,
2017-11-30T20:35:27.798Z,0,65.3,,,35.7,30,
2017-11-30T20:35:37.632Z,0,65.4,,,35.7,,
2017-11-30T20:35:47.631Z,0,65.6,,,35.7,29,
2017-11-30T20:35:57.632Z,0,,,,35.7,30,
2017-11-30T20:36:07.648Z,0,,,,35.7,29,
2017-11-30T20:36:17.633Z,0,65.9,,,35.7,,
2017-11-30T20:36:27.741Z,0,63.1,,0,35.7,0,2
2017-11-30T20:36:37.632Z,0,59.9,,,35.7,,
2017-11-30T20:36:47.631Z,0,58.7,,,35.8,,
2017-11-30T20:36:57.633Z,0,58.1,,,35.8,,
2017-11-30T20:37:07.632Z,0,57.7,,,35.8,,
2017-11-30T20:37:17.631Z,0,57.4,,,35.8,,
2017-11-30T20:37:27.715Z,0,57.3,,,35.8,,
2017-11-30T20:37:37.632Z,0,,,,35.8,,
2017-11-30T20:37:47.632Z,0,,,,35.8,,
2017-11-30T20:37:57.632Z,0,,,,35.8,,
2017-11-30T20:38:07.632Z,0,57.2,,,35.8,,
2017-11-30T20:38:17.632Z,0,56.9,,,35.8,,
2017-11-30T20:38:27.719Z,0,56.3,,,35.8,,
2017-11-30T20:38:37.635Z,0,55.6,,0,35.8,,2
2017-11-30T20:38:47.646Z,0,61.2,,,35.8,33,
2017-11-30T20:38:57.633Z,0,62.2,,,35.8,29,
2017-11-30T20:39:07.633Z,0,62.4,,,35.8,,
2017-11-30T20:39:17.632Z,0,62.5,,,35.8,30,
2017-11-30T20:39:27.715Z,0,62.4,62,0,35.8,30,2
2017-11-30T20:39:37.632Z,0,,,,35.9,,
2017-11-30T20:39:47.631Z,0,,,,35.8,,
2017-11-30T20:39:57.632Z,0,62.2,,,35.8,,
2017-11-30T20:40:07.632Z,0,62.1,,,35.8,29,
2017-11-30T20:40:17.632Z,0,62,,,35.8,30,
2017-11-30T20:40:27.716Z,0,62.2,,,35.8,,
2017-11-30T20:40:37.633Z,0,62.7,,,35.8,,
2017-11-30T20:40:47.632Z,0,63.1,,,35.8,,
2017-11-30T20:40:57.632Z,0,63.4,,,35.8,,
2017-11-30T20:41:07.633Z,0,64,,,35.9,29,
2017-11-30T20:41:17.633Z,0,64.4,,,35.9,30,
2017-11-30T20:41:27.732Z,0,64.6,,,35.9,,
2017-11-30T20:41:37.633Z,0,64.7,,,35.9,29,
2017-11-30T20:41:47.633Z,0,64.8,,,35.9,30,
2017-11-30T20:41:57.634Z,0,64.9,,,35.9,30,
2017-11-30T20:42:07.632Z,0,65.1,,,35.9,29,
2017-11-30T20:42:17.632Z,0,65.3,,,35.9,30,
2017-11-30T20:42:27.713Z,0,65.4,,,35.9,,
2017-11-30T20:42:37.632Z,0,65.5,,,35.9,29,
2017-11-30T20:42:47.632Z,0,65.6,,,35.9,,
2017-11-30T20:42:57.635Z,0,65.6,,0,35.9,0,2
2017-11-30T20:43:07.633Z,0,60.8,,,35.9,,
2017-11-30T20:43:17.632Z,0,59.4,,,35.9,,
2017-11-30T20:43:27.713Z,0,58.4,,,35.9,,
2017-11-30T20:43:37.633Z,0,58,,,35.9,,
2017-11-30T20:43:47.633Z,0,57.8,,,35.9,,
2017-11-30T20:43:57.634Z,0,,,,35.9,,
2017-11-30T20:44:07.633Z,0,,,,35.9,,
2017-11-30T20:44:17.632Z,0,57.9,,,35.9,,
2017-11-30T20:44:27.734Z,0,58,,,35.9,,
2017-11-30T20:44:37.633Z,0,,,,35.9,,
2017-11-30T20:44:47.633Z,0,,,,36,,
2017-11-30T20:44:57.644Z,0,57.8,,,36,,
2017-11-30T20:45:07.635Z,0,57.3,,,36,,
2017-11-30T20:45:17.633Z,0,56.7,,,35.9,,
2017-11-30T20:45:27.713Z,0,56.1,,,36,,
2017-11-30T20:45:37.633Z,0,56.1,,0,36,45,2
2017-11-30T20:45:47.634Z,0,62.1,,,36,33,
2017-11-30T20:45:57.633Z,0,63.4,,,35.9,29,
2017-11-30T20:46:07.633Z,0,63.8,,,35.9,30,
2017-11-30T20:46:17.633Z,0,64,,,36,30,
2017-11-30T20:46:27.726Z,0,64.1,,,35.9,29,
2017-11-30T20:46:37.633Z,0,64,,,35.9,30,
2017-11-30T20:46:47.633Z,0,64.2,,,35.9,,
2017-11-30T20:46:57.634Z,0,64.1,,,35.9,29,
2017-11-30T20:47:07.634Z,0,64,,,35.9,,
2017-11-30T20:47:17.634Z,0,63.9,,,35.9,,
2017-11-30T20:47:27.725Z,0,,,,35.9,30,
2017-11-30T20:47:37.634Z,0,64,,,35.9,29,
2017-11-30T20:47:47.637Z,0,64.7,,,35.9,,
2017-11-30T20:47:57.636Z,0,65.3,,,35.9,30,
2017-11-30T20:48:07.634Z,0,65.8,,,35.9,29,
2017-11-30T20:48:17.634Z,0,64.1,,0,35.9,0,2
2017-11-30T20:48:27.737Z,0,60.7,,,35.9,,
2017-11-30T20:48:37.633Z,0,58.9,,,35.9,,
2017-11-30T20:48:47.634Z,0,58.3,,,36,,
2017-11-30T20:48:57.634Z,0,57.9,,,36,,
2017-11-30T20:49:07.635Z,0,57.8,,,35.9,,
2017-11-30T20:49:17.634Z,0,57.7,,,36,,
2017-11-30T20:49:27.766Z,0,57.8,,,36,,
2017-11-30T20:49:37.636Z,0,,,,36,,
2017-11-30T20:49:47.829Z,0,57.9,,,36,,
2017-11-30T20:49:57.635Z,0,58,,,36,,
2017-11-30T20:50:07.637Z,0,,,,35.9,,
2017-11-30T20:50:17.634Z,0,57.8,,,36,,
2017-11-30T20:50:27.771Z,0,57.3,,,36,,
2017-11-30T20:50:37.634Z,0,56.7,,,36,,
2017-11-30T20:50:47.634Z,0,56.2,,,36,,
2017-11-30T20:50:57.634Z,0,55.7,,0,36,,2
2017-11-30T20:51:07.660Z,0,60.9,,,35.9,36,
2017-11-30T20:51:17.634Z,0,63.4,,,36,29,
2017-11-30T20:51:27.754Z,0,63.8,,,35.9,,
2017-11-30T20:51:37.634Z,0,64,,,35.9,29,
2017-11-30T20:51:47.634Z,0,64.2,,,36,30,
2017-11-30T20:51:57.636Z,0,64.4,,,35.9,29,
2017-11-30T20:52:07.634Z,0,64.2,,,35.9,30,
2017-11-30T20:52:17.634Z,0,,,,36,29,
2017-11-30T20:52:27.715Z,0,,,,35.9,,
2017-11-30T20:52:37.637Z,0,64,,,35.9,,
2017-11-30T20:52:47.635Z,0,,,,35.9,,
2017-11-30T20:52:57.635Z,0,64.2,,,35.9,,
2017-11-30T20:53:07.634Z,0,64.6,,,35.9,,
2017-11-30T20:53:17.634Z,0,65.2,,,35.9,30,
2017-11-30T20:53:27.719Z,0,65.6,,,35.9,29,
2017-11-30T20:53:37.635Z,0,65.9,,0,35.9,0,2
2017-11-30T20:53:47.634Z,0,61.5,,,35.9,,
2017-11-30T20:53:57.635Z,0,59.7,,,35.9,,
2017-11-30T20:54:07.634Z,0,58.7,,,35.9,,
2017-11-30T20:54:17.635Z,0,58.2,,,35.9,,
2017-11-30T20:54:27.726Z,0,58,,,35.9,,
2017-11-30T20:54:37.635Z,0,57.9,,,35.9,,
2017-11-30T20:54:47.637Z,0,,,,35.9,,
2017-11-30T20:54:57.635Z,0,,,,35.9,,
2017-11-30T20:55:07.636Z,0,,,,35.9,,
2017-11-30T20:55:17.635Z,0,58.1,,,35.9,,
2017-11-30T20:55:27.830Z,0,58.2,,,35.9,,
2017-11-30T20:55:37.930Z,0,58,,,35.9,,
2017-11-30T20:55:47.637Z,0,57.7,,,35.9,,
2017-11-30T20:55:57.635Z,0,57.1,,,35.9,,
2017-11-30T20:56:07.635Z,0,56.6,,,35.9,,
2017-11-30T20:56:17.635Z,0,56.1,,,35.9,,
2017-11-30T20:56:27.718Z,0,56.2,,0,35.9,45,2
2017-11-30T20:56:37.638Z,0,62.1,,,35.9,33,
2017-11-30T20:56:47.636Z,0,63.5,,,35.9,30,
2017-11-30T20:56:57.637Z,0,64,,,35.9,,
2017-11-30T20:57:07.635Z,0,64.2,,,35.9,29,
2017-11-30T20:57:17.636Z,0,64.4,,,35.9,,
2017-11-30T20:57:27.725Z,0,,,,35.9,30,
2017-11-30T20:57:37.635Z,0,64.5,,,35.9,29,
2017-11-30T20:57:47.636Z,0,64.4,,,35.9,,
2017-11-30T20:57:57.635Z,0,64.2,,,35.9,30,
2017-11-30T20:58:07.635Z,0,64.1,,,35.9,,
2017-11-30T20:58:17.637Z,0,64,,,35.9,29,
2017-11-30T20:58:27.715Z,0,64.4,,,35.9,,
2017-11-30T20:58:37.636Z,0,64.8,,,35.9,,
2017-11-30T20:58:47.636Z,0,65.3,,,35.9,,
2017-11-30T20:58:57.636Z,0,65.9,,,35.9,30,
2017-11-30T20:59:07.635Z,0,63.9,,0,35.9,0,2
2017-11-30T20:59:17.637Z,0,60.6,,,35.9,,
2017-11-30T20:59:27.716Z,0,59,,,35.9,,
2017-11-30T20:59:37.635Z,0,58.4,,,35.9,,
2017-11-30T20:59:47.637Z,0,58.1,,,35.9,,
2017-11-30T20:59:57.635Z,0,58,,,35.9,,
2017-11-30T21:00:07.635Z,0,57.9,,,35.9,,
2017-11-30T21:00:17.636Z,0,,,,35.9,,
2017-11-30T21:00:27.815Z,,58,,,,,
2017-11-30T21:00:37.636Z,0,58.1,,,35.9,,
2017-11-30T21:00:47.636Z,0,58.2,,,35.9,,
2017-11-30T21:00:57.635Z,0,58.1,,,35.9,,
2017-11-30T21:01:07.636Z,0,57.9,,,35.9,,
2017-11-30T21:01:17.637Z,0,57.4,,,35.9,,
2017-11-30T21:01:27.717Z,0,56.9,,,35.9,,
2017-11-30T21:01:37.636Z,0,56.4,,,35.9,,
