Time,PrimT,ChActive,HwTOutlet,PrimTSet,ActPow,HwTSet,HwActive
2018-01-13T19:51:24.418Z,,,55.3,,34,55,
2018-01-13T19:51:34.488Z,75,,55.5,,,55,
2018-01-13T19:51:44.417Z,75.1,,55.5,,,55,
2018-01-13T19:51:54.417Z,75,,55.6,,,55,
2018-01-13T19:52:09.437Z,,,55.7,,,55,
2018-01-13T19:52:14.418Z,,,55.8,,,55,
2018-01-13T19:52:24.418Z,,,55.8,,,55,
2018-01-13T19:52:39.510Z,,,55.8,,,55,
2018-01-13T19:52:44.417Z,75.1,,55.9,,33,55,
2018-01-13T19:52:54.417Z,,,56,,,55,
2018-01-13T19:53:04.417Z,75,,56,,,55,
2018-01-13T19:53:14.419Z,75.1,,56.1,,,55,
2018-01-13T19:53:24.417Z,75,,56.2,,32,55,
2018-01-13T19:53:34.417Z,,,56.2,,33,55,
2018-01-13T19:53:44.418Z,,,56.4,,,55,
2018-01-13T19:53:54.417Z,,,56.4,,,55,
2018-01-13T19:54:04.417Z,,,56.5,,,55,
2018-01-13T19:54:14.417Z,,,56.6,,,55,
2018-01-13T19:54:24.417Z,,,56.6,,32,55,
2018-01-13T19:54:34.417Z,,,56.7,,,55,
2018-01-13T19:54:44.417Z,,,56.7,,,55,
2018-01-13T19:54:54.418Z,,,56.8,,,55,
2018-01-13T19:55:04.420Z,,,56.8,,,55,
2018-01-13T19:55:14.417Z,,,56.9,,,55,
2018-01-13T19:55:24.417Z,,,58.3,,,55,
2018-01-13T19:55:34.420Z,,,57.4,,,55,
2018-01-13T19:55:44.418Z,,,56.8,,,55,
2018-01-13T19:55:54.418Z,,,56.6,,31,55,
2018-01-13T19:56:04.417Z,,,56.4,,,55,
2018-01-13T19:56:14.421Z,,,56.1,,,55,
2018-01-13T19:56:25.548Z,,,56.1,,,55,
2018-01-13T19:56:34.418Z,,,56,,,55,
2018-01-13T19:56:44.419Z,,,56,,,55,
2018-01-13T19:56:54.418Z,,,56.1,,,55,
2018-01-13T19:57:04.418Z,,,56.2,,,55,
2018-01-13T19:57:14.418Z,,,56.2,,,55,
2018-01-13T19:57:24.417Z,,,56.4,,,55,
2018-01-13T19:57:34.418Z,,,56.5,,,55,
2018-01-13T19:57:44.420Z,,,56.6,,,55,
2018-01-13T19:57:54.418Z,,,56.6,,,55,
2018-01-13T19:58:04.418Z,,,56.7,,,55,
2018-01-13T19:58:14.417Z,,,56.7,,,55,
2018-01-13T19:58:24.418Z,,,56.8,,,55,
2018-01-13T19:58:34.418Z,,,56.8,,,55,
2018-01-13T19:58:44.419Z,,,56.9,,,55,
2018-01-13T19:58:54.418Z,,,56.9,,,55,
2018-01-13T19:59:04.420Z,,,56.9,,,55,
2018-01-13T19:59:14.438Z,,,56.9,,,55,
2018-01-13T19:59:24.418Z,,,56.9,,,55,
2018-01-13T19:59:34.418Z,75.1,,57,,,55,
2018-01-13T19:59:44.442Z,,,57,,,55,
2018-01-13T19:59:54.420Z,75,,57,,30,55,
2018-01-13T20:00:04.418Z,,,57,,,55,
2018-01-13T20:00:14.418Z,,,57,,,55,
2018-01-13T20:00:24.418Z,,,57,,,55,
2018-01-13T20:00:34.418Z,,,57,,,55,
2018-01-13T20:00:44.419Z,,0,57,0,,55,2
2018-01-13T20:00:54.418Z,77,0,47.3,59,0,55,0
2018-01-13T20:01:04.423Z,71.1,,46.8,,,55,
2018-01-13T20:01:14.418Z,69.6,,,,,,
2018-01-13T20:01:24.418Z,70.3,,53.9,,,55,
2018-01-13T20:01:34.418Z,71.3,,,,,,
2018-01-13T20:01:44.418Z,72.2,,57.2,,,55,
2018-01-13T20:01:54.418Z,73.1,1,58.2,75,,55,0
2018-01-13T20:02:04.421Z,75.5,1,59.1,,79,55,0
2018-01-13T20:02:14.423Z,81.9,1,,,0,,0
2018-01-13T20:02:24.418Z,79.9,,60.5,,,55,
2018-01-13T20:02:34.419Z,75,,,,,,
2018-01-13T20:02:44.419Z,71.7,,60.8,,,55,
2018-01-13T20:02:54.418Z,70.3,,61.4,,,55,
2018-01-13T20:03:04.418Z,69.6,,61.6,,,55,
2018-01-13T20:03:14.419Z,69.7,,61.9,,,55,
2018-01-13T20:03:24.418Z,69.6,,62,,,55,
2018-01-13T20:03:34.419Z,69.1,,,,,,
2018-01-13T20:03:44.419Z,68.6,,62.2,,,55,
2018-01-13T20:03:54.419Z,68.1,,62.3,,,55,
2018-01-13T20:04:04.418Z,67.9,,,,,,
2018-01-13T20:04:14.419Z,67.6,,62.4,,,55,
2018-01-13T20:04:24.419Z,67.2,,62.4,,,55,
2018-01-13T20:04:34.419Z,67,,,,,,
2018-01-13T20:04:44.433Z,66.7,,62.4,,,55,
2018-01-13T20:04:54.419Z,66.4,,62.4,,,55,
2018-01-13T20:05:04.418Z,66.1,,62.4,,,55,
2018-01-13T20:05:14.420Z,65.7,,62.4,,,55,
2018-01-13T20:05:24.419Z,65.5,,62.4,,,55,
2018-01-13T20:05:34.420Z,65.2,,62.3,,,55,
2018-01-13T20:05:44.419Z,65,,62.3,,,55,
2018-01-13T20:05:54.419Z,64.7,,,,,,
2018-01-13T20:06:04.418Z,64.4,,62.2,,,55,
2018-01-13T20:06:14.419Z,64.2,,62.2,,,55,
2018-01-13T20:06:25.529Z,63.8,,,,,,
2018-01-13T20:06:34.419Z,63.6,,62.1,,,55,
2018-01-13T20:06:44.419Z,63.4,,62.1,,,55,
2018-01-13T20:06:54.419Z,63,,62,,,55,
2018-01-13T20:07:04.419Z,65.1,1,61.9,,79,55,0
2018-01-13T20:07:14.420Z,70.4,,61.9,,54,55,
2018-01-13T20:07:24.424Z,71.4,,,,29,,
2018-01-13T20:07:34.419Z,69.6,,61.7,,,55,
2018-01-13T20:07:49.440Z,68,,61.7,,,55,
2018-01-13T20:07:54.430Z,66.8,,61.6,,,55,
2018-01-13T20:08:04.419Z,66.1,,61.5,,,55,
2018-01-13T20:08:14.430Z,66.2,,61.4,,,55,
2018-01-13T20:08:24.419Z,66.3,,61.3,,,55,
2018-01-13T20:08:34.419Z,66.2,,61.3,,,55,
2018-01-13T20:08:44.432Z,66,,61.2,,,55,
2018-01-13T20:08:54.431Z,65.9,,61,,30,55,
2018-01-13T20:09:04.432Z,,,60.9,,31,55,
2018-01-13T20:09:14.709Z,66,,60.8,,33,55,
2018-01-13T20:09:24.419Z,66.3,,60.8,,34,55,
2018-01-13T20:09:34.429Z,,,60.7,,,55,
2018-01-13T20:09:44.428Z,66.7,,60.6,,37,55,
2018-01-13T20:09:54.428Z,66.9,,60.6,,39,55,
2018-01-13T20:10:04.428Z,67.2,,,,40,,
2018-01-13T20:10:14.428Z,67.4,,60.3,,42,55,
2018-01-13T20:10:24.419Z,67.8,,60.2,,43,55,
2018-01-13T20:10:34.429Z,68.1,,,,44,,
2018-01-13T20:10:44.429Z,68.6,,60.1,,45,55,
2018-01-13T20:10:54.429Z,69.4,0,60.1,0,0,55,2
2018-01-13T20:11:04.429Z,68.3,0,51.6,,123,55,2
2018-01-13T20:11:14.429Z,64,,57.2,,124,55,
2018-01-13T20:11:24.419Z,63.2,,56.1,,103,55,
2018-01-13T20:11:34.428Z,64.5,0,,59,0,,0
2018-01-13T20:11:44.427Z,66,,56,,,55,
2018-01-13T20:11:54.429Z,68.7,,,,,,
2018-01-13T20:12:04.429Z,70.6,,55.7,,,55,
2018-01-13T20:12:14.428Z,72.2,,57.5,,,55,
2018-01-13T20:12:24.419Z,73.4,,,,,,
2018-01-13T20:12:34.427Z,74.4,1,59,75,,55,0
2018-01-13T20:12:45.478Z,78.5,0,60.2,59,0,55,0
2018-01-13T20:12:54.426Z,75.8,,63.4,,,55,
2018-01-13T20:13:04.426Z,71.2,,58.6,,,55,
2018-01-13T20:13:14.426Z,71,,,,,,
2018-01-13T20:13:24.420Z,71.2,,58.4,,,55,
2018-01-13T20:13:34.420Z,71.3,,59.5,,,55,
2018-01-13T20:13:44.426Z,71.4,1,,75,,,0
2018-01-13T20:13:54.426Z,72,1,60.1,,79,55,0
2018-01-13T20:14:04.425Z,77.3,,60.6,,71,55,
2018-01-13T20:14:14.426Z,77,,60.9,,29,55,
2018-01-13T20:14:24.420Z,71.2,,61.3,,,55,
2018-01-13T20:14:34.420Z,66.5,,61.6,,,55,
2018-01-13T20:14:44.425Z,64.4,,62,,,55,
2018-01-13T20:14:54.425Z,63.6,,62.2,,,55,
2018-01-13T20:15:04.427Z,63.9,,62.6,,,55,
2018-01-13T20:15:14.426Z,64.4,,,,,,
2018-01-13T20:15:24.420Z,64.2,,62.8,,,55,
2018-01-13T20:15:34.425Z,64.1,0,,0,0,,2
2018-01-13T20:15:44.425Z,65.9,0,63.1,59,,55,0
2018-01-13T20:15:54.424Z,61.4,,50.3,,,55,
2018-01-13T20:16:04.424Z,61.4,,,,,,
2018-01-13T20:16:14.425Z,62.3,,51.2,,,55,
2018-01-13T20:16:24.420Z,63.4,,52.6,,,55,
2018-01-13T20:16:35.462Z,64.2,,53.6,,,55,
2018-01-13T20:16:44.424Z,64.9,1,54.7,75,,55,0
2018-01-13T20:16:54.420Z,69.4,1,,,80,,0
2018-01-13T20:17:04.424Z,74.1,,55.1,,48,55,
2018-01-13T20:17:14.424Z,72.6,,55.6,,29,55,
2018-01-13T20:17:24.420Z,68.6,,56,,,55,
2018-01-13T20:17:34.421Z,65.6,,,,,,
2018-01-13T20:17:45.419Z,63.9,,56.1,,,55,
2018-01-13T20:17:54.423Z,63.1,,56.2,,,55,
2018-01-13T20:18:04.423Z,63.7,,56.5,,,55,
2018-01-13T20:18:14.431Z,64.2,,,,,,
2018-01-13T20:18:24.420Z,64.1,,56.6,,,55,
2018-01-13T20:18:34.434Z,,,56.7,,,55,
2018-01-13T20:18:44.423Z,63.9,,,,30,,
2018-01-13T20:18:54.423Z,64,,56.7,,32,55,
2018-01-13T20:19:04.422Z,64.4,,56.7,,34,55,
2018-01-13T20:19:14.422Z,64.9,,56.7,,36,55,
2018-01-13T20:19:24.421Z,65.3,,,,38,,
2018-01-13T20:19:34.421Z,,,56.7,,,55,
2018-01-13T20:19:44.422Z,66.2,,,,41,,
2018-01-13T20:19:54.428Z,66.7,,56.7,,42,55,
2018-01-13T20:20:04.424Z,67.1,,,,43,,
2018-01-13T20:20:14.423Z,67.6,,56.7,,45,55,
2018-01-13T20:20:24.421Z,67.9,,56.7,,46,55,
2018-01-13T20:20:34.431Z,68.5,,,,48,,
2018-01-13T20:20:44.421Z,68.8,,56.7,,,55,
2018-01-13T20:20:54.420Z,69.4,,56.7,,50,55,
2018-01-13T20:21:04.420Z,69.7,,56.7,,51,55,
2018-01-13T20:21:14.421Z,70.1,,,,,,
2018-01-13T20:21:24.421Z,70.5,,56.7,,52,55,
2018-01-13T20:21:34.432Z,,,56.8,,,55,
2018-01-13T20:21:44.422Z,71.2,,,,54,,
2018-01-13T20:21:54.421Z,71.5,,56.9,,,55,
2018-01-13T20:22:04.421Z,71.9,,57,,55,55,
2018-01-13T20:22:14.420Z,72.2,,,,,,
2018-01-13T20:22:24.422Z,72.4,,57.3,,56,55,
2018-01-13T20:22:34.421Z,,,57.3,,,55,
2018-01-13T20:22:44.421Z,73.1,,,,,,
2018-01-13T20:22:54.422Z,73.4,,57.5,,57,55,
2018-01-13T20:23:04.420Z,,,57.6,,,55,
2018-01-13T20:23:14.421Z,73.9,,,,,,
2018-01-13T20:23:29.445Z,74.2,,57.7,,,55,
2018-01-13T20:23:34.430Z,,,58,,,55,
2018-01-13T20:23:44.421Z,74.6,,,,,,
2018-01-13T20:23:54.421Z,74.9,,58.1,,,55,
2018-01-13T20:24:04.421Z,75.1,,58.1,,,55,
2018-01-13T20:24:14.421Z,75.4,,58.3,,56,55,
2018-01-13T20:24:24.421Z,,,58.4,,,55,
2018-01-13T20:24:34.421Z,75.6,,,,52,,
2018-01-13T20:24:44.422Z,75.4,,58.5,,50,55,
2018-01-13T20:24:54.421Z,75.3,,58.7,,48,55,
2018-01-13T20:25:14.421Z,75,,58.9,,,55,
2018-01-13T20:25:24.427Z,,,59,,,55,
2018-01-13T20:25:34.422Z,,,59.1,,,55,
2018-01-13T20:25:44.421Z,,,59.2,,,55,
2018-01-13T20:25:54.421Z,75.1,,,,,,
2018-01-13T20:26:04.423Z,75.3,,59.3,,47,55,
2018-01-13T20:26:14.422Z,,,59.4,,45,55,
2018-01-13T20:26:24.422Z,,,,,44,,
2018-01-13T20:26:34.422Z,,,59.5,,,55,
2018-01-13T20:26:44.421Z,,,59.5,,43,55,
2018-01-13T20:26:54.423Z,75.1,,,,41,,
2018-01-13T20:27:04.422Z,,,59.7,,,55,
2018-01-13T20:27:14.421Z,,,59.8,,,55,
2018-01-13T20:27:24.424Z,75.1,,,,,,
2018-01-13T20:27:34.422Z,,,59.8,,,55,
2018-01-13T20:27:44.423Z,,,,,40,,
2018-01-13T20:27:54.422Z,,,59.9,,,55,
2018-01-13T20:28:04.421Z,,,59.9,,39,55,
2018-01-13T20:28:24.426Z,,,60,,,55,
2018-01-13T20:28:34.421Z,,,60,,,55,
2018-01-13T20:28:44.424Z,75,,,,,,
2018-01-13T20:28:54.421Z,,,60,,38,55,
2018-01-13T20:29:04.422Z,,,60.1,,,55,
2018-01-13T20:29:24.422Z,75.1,,60.1,,,55,
2018-01-13T20:29:34.424Z,,,60.1,,,55,
2018-01-13T20:29:54.422Z,75,,60.1,,37,55,
2018-01-13T20:30:04.424Z,,,60.2,,,55,
2018-01-13T20:30:14.425Z,,,60.2,,,55,
2018-01-13T20:30:34.422Z,,,60.2,,,55,
2018-01-13T20:30:44.422Z,75.1,,,,,,
2018-01-13T20:30:54.423Z,75,,60.2,,,55,
2018-01-13T20:31:04.422Z,75.1,,60.3,,,55,
2018-01-13T20:31:14.422Z,75,,60.3,,36,55,
2018-01-13T20:31:24.424Z,,,,,37,,
2018-01-13T20:31:34.422Z,,,60.3,,,55,
2018-01-13T20:31:44.422Z,,,60.3,,36,55,
2018-01-13T20:31:54.422Z,,,,,37,,
2018-01-13T20:32:04.422Z,,,60.3,,,55,
2018-01-13T20:32:14.422Z,,,60.3,,36,55,
2018-01-13T20:32:34.422Z,,,60.3,,,55,
2018-01-13T20:32:44.423Z,,,60.5,,,55,
2018-01-13T20:33:04.423Z,,,60.5,,,55,
2018-01-13T20:33:14.422Z,,,60.5,,,55,
2018-01-13T20:33:34.427Z,,,60.3,,,55,
2018-01-13T20:33:44.423Z,,,60.5,,,55,
2018-01-13T20:33:54.423Z,75.1,,,,,,
2018-01-13T20:34:04.429Z,,,60.5,,,55,
2018-01-13T20:34:14.423Z,75,,60.5,,35,55,
2018-01-13T20:34:34.431Z,,,60.5,,,55,
2018-01-13T20:34:44.422Z,,,60.5,,,55,
2018-01-13T20:35:04.423Z,,,60.5,,,55,
2018-01-13T20:35:14.423Z,75.1,,,,,,
2018-01-13T20:35:24.428Z,,,60.6,,34,55,
2018-01-13T20:35:34.425Z,,,60.6,,,55,
2018-01-13T20:35:54.423Z,75,,60.6,,33,55,
2018-01-13T20:36:04.423Z,,,60.6,,,55,
2018-01-13T20:36:24.428Z,,,60.6,,,55,
2018-01-13T20:36:34.426Z,,,60.6,,,55,
2018-01-13T20:36:44.423Z,,,60.6,,,55,
2018-01-13T20:36:54.423Z,,,60.6,,,55,
2018-01-13T20:37:04.422Z,75.1,,60.7,,,55,
2018-01-13T20:37:25.466Z,,,60.7,,32,55,
2018-01-13T20:37:34.423Z,,,60.7,,,55,
2018-01-13T20:37:44.423Z,75,,,,,,
2018-01-13T20:37:54.423Z,,,60.7,,,55,
2018-01-13T20:38:04.423Z,,,60.7,,,55,
2018-01-13T20:38:24.427Z,,,60.8,,,55,
2018-01-13T20:38:34.423Z,,,60.8,,,55,
2018-01-13T20:38:44.423Z,,,60.8,,,55,
2018-01-13T20:38:54.427Z,75,1,60.8,75,32,55,0
2018-01-13T20:39:05.575Z,75.1,,60.8,,31,55,
2018-01-13T20:39:14.424Z,75,,,,,,
2018-01-13T20:39:24.423Z,,,60.8,,,55,
2018-01-13T20:39:34.423Z,,,60.8,,,55,
2018-01-13T20:39:54.423Z,,,60.8,,,55,
2018-01-13T20:40:04.425Z,,,60.9,,,55,
2018-01-13T20:40:24.423Z,,,60.9,,,55,
2018-01-13T20:40:34.423Z,,,60.9,,,55,
2018-01-13T20:40:44.423Z,75.1,,60.9,,,55,
2018-01-13T20:40:54.565Z,75,,60.9,,30,55,
2018-01-13T20:41:04.423Z,,,60.9,,,55,
2018-01-13T20:41:24.423Z,,,60.9,,30,55,
2018-01-13T20:41:34.425Z,,,61,,,55,
2018-01-13T20:41:54.423Z,,,61,,,55,
2018-01-13T20:42:04.423Z,,,61,,31,55,
2018-01-13T20:42:14.423Z,,,61,,,55,
2018-01-13T20:42:24.423Z,,,61,,30,55,
2018-01-13T20:42:34.424Z,75.1,,61,,31,55,
2018-01-13T20:42:44.426Z,75,,61,,30,55,
2018-01-13T20:43:04.424Z,,,61,,,55,
2018-01-13T20:43:14.423Z,,,61,,,55,
2018-01-13T20:43:25.917Z,,,61,,,55,
2018-01-13T20:43:34.424Z,,,61,,,55,
2018-01-13T20:43:54.423Z,75.1,,61,,,55,
2018-01-13T20:44:04.424Z,,,61,,,55,
2018-01-13T20:44:14.429Z,75,,61.2,,,55,
2018-01-13T20:44:24.424Z,,,61.2,,,55,
2018-01-13T20:44:34.423Z,,,61.2,,,55,
2018-01-13T20:44:54.452Z,,,61.2,,,55,
2018-01-13T20:45:04.424Z,,,61.2,,,55,
2018-01-13T20:45:14.424Z,,,61.2,,,55,
2018-01-13T20:45:25.477Z,,,61.2,,,55,
2018-01-13T20:45:34.424Z,,,61.2,,,55,
2018-01-13T20:45:44.424Z,75.1,,61.3,,,55,
2018-01-13T20:45:54.424Z,75,,61.3,,,55,
2018-01-13T20:46:04.426Z,,,61.3,,,55,
2018-01-13T20:46:14.425Z,,,61.3,,,55,
2018-01-13T20:46:24.424Z,,,61.3,,,55,
2018-01-13T20:46:34.424Z,,,61.3,,,55,
2018-01-13T20:46:54.424Z,,,61.3,,29,55,
2018-01-13T20:47:04.424Z,,,61.3,,,55,
2018-01-13T20:47:14.424Z,,,,,30,,
2018-01-13T20:47:24.423Z,,,61.3,,30,55,
2018-01-13T20:47:34.424Z,,,61.3,,,55,
2018-01-13T20:47:44.424Z,,,61.3,,,55,
2018-01-13T20:47:54.425Z,,,61.3,,29,55,
2018-01-13T20:48:04.424Z,,,61.3,,30,55,
2018-01-13T20:48:24.424Z,,,61.3,,,55,
2018-01-13T20:48:34.424Z,,,61.4,,,55,
2018-01-13T20:48:54.425Z,,,61.4,,30,55,
2018-01-13T20:49:05.417Z,,,61.4,,,55,
2018-01-13T20:49:14.425Z,,,61.4,,29,55,
2018-01-13T20:49:24.424Z,,,61.4,,30,55,
2018-01-13T20:49:34.424Z,,,61.4,,,55,
2018-01-13T20:49:44.425Z,,,61.4,,29,55,
2018-01-13T20:49:54.424Z,,,61.4,,30,55,
2018-01-13T20:50:04.426Z,,,61.4,,,55,
2018-01-13T20:50:24.424Z,,,61.4,,,55,
2018-01-13T20:50:34.425Z,,,61.4,,29,55,
2018-01-13T20:50:44.425Z,,,61.4,,30,55,
2018-01-13T20:50:54.424Z,,,61.4,,29,55,
2018-01-13T20:51:04.426Z,,,61.4,,30,55,
2018-01-13T20:51:14.425Z,,,61.4,,,55,
2018-01-13T20:51:24.425Z,,,61.5,,,55,
2018-01-13T20:51:34.443Z,,,61.5,,29,55,
2018-01-13T20:51:44.425Z,,,61.5,,30,55,
2018-01-13T20:51:55.421Z,,,61.5,,29,55,
2018-01-13T20:52:04.425Z,,,61.5,,30,55,
2018-01-13T20:52:14.425Z,,,61.5,,,55,
2018-01-13T20:52:24.424Z,,,61.5,,29,55,
2018-01-13T20:52:34.425Z,,,61.5,,,55,
2018-01-13T20:52:44.426Z,,,61.4,,30,55,
2018-01-13T20:52:54.425Z,,,61.4,,29,55,
2018-01-13T20:53:04.425Z,,,61.4,,30,55,
2018-01-13T20:53:14.430Z,,,61.5,,,55,
2018-01-13T20:53:24.425Z,,,61.5,,,55,
2018-01-13T20:53:34.425Z,,,61.5,,29,55,
2018-01-13T20:53:44.425Z,,,61.5,,,55,
2018-01-13T20:53:54.425Z,,,61.5,,30,55,
2018-01-13T20:54:04.425Z,,,61.5,,29,55,
2018-01-13T20:54:14.425Z,,,61.5,,,55,
2018-01-13T20:54:24.426Z,,,61.5,,,55,
2018-01-13T20:54:34.425Z,,,61.5,,30,55,
2018-01-13T20:54:45.630Z,,,61.5,,,55,
2018-01-13T20:54:54.425Z,,,61.5,,29,55,
2018-01-13T20:55:04.425Z,75.1,,61.5,,,55,
2018-01-13T20:55:14.426Z,,,61.5,,,55,
2018-01-13T20:55:24.425Z,75,,61.5,,,55,
2018-01-13T20:55:34.427Z,,,61.5,,,55,
2018-01-13T20:55:44.425Z,,,61.5,,,55,
2018-01-13T20:55:54.426Z,,,61.5,,,55,
2018-01-13T20:56:04.425Z,,,61.5,,,55,
2018-01-13T20:56:14.425Z,,,61.5,,,55,
2018-01-13T20:56:24.425Z,,,61.5,,,55,
2018-01-13T20:56:34.426Z,,,61.5,,,55,
2018-01-13T20:56:44.425Z,,,61.5,,,55,
2018-01-13T20:56:54.425Z,,,61.6,,,55,
2018-01-13T20:57:04.436Z,,,61.6,,,55,
2018-01-13T20:57:14.425Z,,,61.6,,,55,
2018-01-13T20:57:24.426Z,,,61.6,,,55,
2018-01-13T20:57:34.449Z,,,61.6,,,55,
2018-01-13T20:57:44.426Z,,,61.6,,,55,
2018-01-13T20:57:54.425Z,,,61.6,,,55,
2018-01-13T20:58:04.425Z,,,61.6,,,55,
2018-01-13T20:58:14.425Z,,,61.6,,,55,
2018-01-13T20:58:24.427Z,,,61.6,,,55,
2018-01-13T20:58:34.425Z,,,61.6,,,55,
2018-01-13T20:58:44.428Z,,,61.6,,,55,
2018-01-13T20:58:54.426Z,,,61.6,,,55,
2018-01-13T20:59:04.425Z,,,61.6,,,55,
2018-01-13T20:59:14.427Z,,,61.6,,,55,
2018-01-13T20:59:24.426Z,,,61.6,,,55,
2018-01-13T20:59:34.426Z,,,61.6,,,55,
2018-01-13T20:59:44.431Z,,,61.6,,,55,
2018-01-13T20:59:54.426Z,,,61.6,,,55,
2018-01-13T21:00:04.428Z,,,61.6,,,55,
2018-01-13T21:00:14.430Z,,,61.6,,,55,
2018-01-13T21:00:29.446Z,,,61.6,,,55,
2018-01-13T21:00:34.429Z,,,61.6,,,55,
2018-01-13T21:00:44.426Z,,,61.6,,,55,
2018-01-13T21:00:54.428Z,,,61.6,,,55,
2018-01-13T21:01:04.426Z,,,61.6,,,55,
2018-01-13T21:01:14.426Z,,,61.6,,,55,
2018-01-13T21:01:24.426Z,,,61.6,,,55,
2018-01-13T21:01:34.426Z,,,61.7,,,55,
2018-01-13T21:01:44.426Z,,,61.6,,,55,
2018-01-13T21:01:54.426Z,,,61.7,,,55,
2018-01-13T21:02:04.426Z,,,61.7,,,55,
2018-01-13T21:02:14.426Z,,,61.7,,,55,
2018-01-13T21:02:24.426Z,,,61.7,,,55,
2018-01-13T21:02:35.478Z,,,61.7,,,55,
2018-01-13T21:02:44.426Z,,,61.7,,,55,
2018-01-13T21:02:54.426Z,75.1,,61.7,,,55,
2018-01-13T21:03:04.426Z,75,,61.7,,,55,
2018-01-13T21:03:14.427Z,,,61.7,,,55,
2018-01-13T21:03:24.426Z,,,61.7,,,55,
2018-01-13T21:03:34.426Z,,,61.7,,,55,
2018-01-13T21:03:44.427Z,75.1,,61.7,,,55,
2018-01-13T21:03:54.427Z,75,,61.7,,,55,
2018-01-13T21:04:04.426Z,,,61.7,,,55,
2018-01-13T21:04:14.426Z,75.1,,61.7,,,55,
2018-01-13T21:04:24.427Z,,,61.7,,,55,
2018-01-13T21:04:34.430Z,,,61.7,,,55,
2018-01-13T21:04:44.426Z,,,61.7,,,55,
2018-01-13T21:04:54.427Z,,,61.7,,,55,
2018-01-13T21:05:04.426Z,,,61.7,,,55,
2018-01-13T21:05:14.426Z,,,61.9,,,55,
2018-01-13T21:05:24.427Z,,,61.7,,,55,
2018-01-13T21:05:34.426Z,,,61.9,,,55,
2018-01-13T21:05:44.427Z,,,61.7,,,55,
2018-01-13T21:05:54.426Z,,,61.9,,,55,
2018-01-13T21:06:04.426Z,,,61.9,,,55,
2018-01-13T21:06:14.426Z,,,61.9,,,55,
2018-01-13T21:06:24.426Z,,,61.9,,,55,
2018-01-13T21:06:35.424Z,,,61.9,,,55,
2018-01-13T21:06:44.428Z,,,61.9,,,55,
2018-01-13T21:06:54.427Z,,,61.9,,,55,
2018-01-13T21:07:04.427Z,,,61.9,,,55,
2018-01-13T21:07:14.427Z,,,61.9,,,55,
2018-01-13T21:07:24.426Z,,,61.9,,,55,
2018-01-13T21:07:35.425Z,,,61.9,,,55,
2018-01-13T21:07:44.427Z,,,61.9,,,55,
2018-01-13T21:07:54.427Z,,,61.9,,,55,
2018-01-13T21:08:09.519Z,,,61.9,,,55,
2018-01-13T21:08:14.427Z,,,62,,,55,
2018-01-13T21:08:24.427Z,,,61.9,,,55,
2018-01-13T21:08:34.427Z,,,62,,,55,
2018-01-13T21:08:44.427Z,,,61.9,,,55,
2018-01-13T21:08:59.459Z,,,62,,,55,
2018-01-13T21:09:04.427Z,75,,62,,,55,
2018-01-13T21:09:14.428Z,,,62,,,55,
2018-01-13T21:09:24.426Z,,,62,,,55,
2018-01-13T21:09:34.427Z,,,62,,,55,
2018-01-13T21:09:44.427Z,74.9,,62,,,55,
2018-01-13T21:09:54.431Z,,,61.9,,,55,
2018-01-13T21:10:04.427Z,,,62,,,55,
2018-01-13T21:10:14.427Z,,,62,,,55,
2018-01-13T21:10:29.458Z,74.7,,62,,,55,
2018-01-13T21:10:34.427Z,,,62,,,55,
2018-01-13T21:10:44.428Z,,,62,,,55,
2018-01-13T21:10:54.427Z,74.6,,62,,,55,
2018-01-13T21:11:04.427Z,,,61.9,,,55,
2018-01-13T21:11:14.428Z,74.5,,61.9,,,55,
2018-01-13T21:11:24.427Z,,,61.9,,,55,
2018-01-13T21:11:34.427Z,,,61.9,,,55,
2018-01-13T21:11:44.429Z,74.3,,61.9,,30,55,
2018-01-13T21:11:54.427Z,,,61.9,,29,55,
2018-01-13T21:12:04.427Z,74.2,,61.9,,30,55,
2018-01-13T21:12:14.427Z,,,61.9,,,55,
2018-01-13T21:12:24.427Z,73.9,,61.9,,,55,
2018-01-13T21:12:34.429Z,,,61.7,,,55,
2018-01-13T21:12:44.427Z,,,61.7,,,55,
2018-01-13T21:12:54.427Z,73.8,,61.7,,,55,
2018-01-13T21:13:04.427Z,73.6,,61.7,,31,55,
2018-01-13T21:13:19.455Z,,,61.7,,,55,
2018-01-13T21:13:24.427Z,73.5,,61.7,,,55,
2018-01-13T21:13:34.427Z,,,61.7,,,55,
2018-01-13T21:13:44.428Z,73.4,,61.7,,32,55,
2018-01-13T21:13:54.429Z,73.2,,61.7,,,55,
2018-01-13T21:14:04.429Z,,,61.6,,,55,
2018-01-13T21:14:15.469Z,,,61.6,,,55,
2018-01-13T21:14:24.427Z,73.1,,61.6,,33,55,
2018-01-13T21:14:34.427Z,,,61.6,,,55,
2018-01-13T21:14:44.431Z,73,,61.6,,,55,
2018-01-13T21:14:54.428Z,,,61.5,,34,55,
2018-01-13T21:15:04.428Z,,,61.5,,,55,
2018-01-13T21:15:14.432Z,,,61.5,,,55,
2018-01-13T21:15:24.428Z,,,61.5,,35,55,
2018-01-13T21:15:34.427Z,,,61.5,,,55,
2018-01-13T21:15:44.428Z,73.1,,61.4,,,55,
2018-01-13T21:15:54.427Z,,,61.4,,36,55,
2018-01-13T21:16:09.451Z,73.2,,61.3,,,55,
