Time,PrimT,ChActive,HwTOutlet,ActPow,HwActive,PrimTSet,HwTSet
2017-11-14T13:22:00.924Z,,,47.5,,,,55
2017-11-14T13:22:10.941Z,,,47.7,,,,55
2017-11-14T13:22:26.275Z,,,48,,,,55
2017-11-14T13:22:30.942Z,,,48.2,,,,55
2017-11-14T13:22:40.959Z,,,48.3,,,,55
2017-11-14T13:22:50.925Z,,1,48.3,,0,75,55
2017-11-14T13:23:00.989Z,,,48.4,,,,55
2017-11-14T13:23:10.964Z,,0,48.4,,0,5,55
2017-11-14T13:23:20.936Z,,,48.5,,,,55
2017-11-14T13:23:30.922Z,,1,48.5,,0,75,55
2017-11-14T13:23:40.917Z,,0,48.5,,0,5,55
2017-11-14T13:23:50.913Z,,,48.5,,,,55
2017-11-14T13:24:00.941Z,,,48.5,,,,55
2017-11-14T13:24:10.938Z,,,48.6,,,,55
2017-11-14T13:24:20.929Z,,,48.5,,,,55
2017-11-14T13:24:30.927Z,57.4,0,48.6,0,0,59,55
2017-11-14T13:24:40.939Z,57.7,0,50.9,,0,,55
2017-11-14T13:24:50.927Z,57.4,,50.2,,,,55
2017-11-14T13:25:00.915Z,58.3,0,53.7,0,0,59,55
2017-11-14T13:25:15.979Z,56.8,0,54.4,,0,59,55
2017-11-14T13:25:20.917Z,53.8,0,53.3,,2,0,55
2017-11-14T13:25:30.943Z,53,0,50,0,0,59,55
2017-11-14T13:25:40.918Z,50.7,0,48.2,,0,59,55
2017-11-14T13:25:50.914Z,49.8,,47.8,,,,55
2017-11-14T13:26:00.913Z,50,,47.6,,,,55
2017-11-14T13:26:10.909Z,50.3,,47.4,,,,55
2017-11-14T13:26:20.902Z,50.4,,47.2,,,,55
2017-11-14T13:26:30.900Z,50.7,,47,,,,55
2017-11-14T13:26:40.921Z,50.9,,46.8,,,5,55
2017-11-14T13:26:50.906Z,,,46.6,,,,55
2017-11-14T13:27:00.923Z,,,46.4,,,,55
2017-11-14T13:27:10.910Z,,,46.2,,,,55
2017-11-14T13:27:20.905Z,51,,46.1,,,,55
2017-11-14T13:27:30.901Z,,,46,,,,55
2017-11-14T13:27:40.916Z,,,45.9,,,,55
2017-11-14T13:27:50.910Z,,,45.8,,,,55
2017-11-14T13:28:00.904Z,,,45.7,,,,55
2017-11-14T13:28:10.911Z,,,45.7,,,,55
2017-11-14T13:28:20.918Z,51.1,,45.6,,,,55
2017-11-14T13:28:30.936Z,,,47.7,,,,55
2017-11-14T13:28:40.911Z,,,46.5,,,,55
2017-11-14T13:28:50.939Z,,,45.9,,,,55
2017-11-14T13:29:00.901Z,,,45.5,,,,55
2017-11-14T13:29:10.919Z,,,45.1,,,,55
2017-11-14T13:29:20.901Z,51.2,,44.9,,,,55
2017-11-14T13:29:32.062Z,,,44.7,,,,55
2017-11-14T13:29:40.910Z,,,44.5,,,,55
2017-11-14T13:29:50.919Z,,,44.4,,,,55
2017-11-14T13:30:00.926Z,51.3,,44.2,,,,55
2017-11-14T13:30:10.914Z,,,44.1,,,,55
2017-11-14T13:30:20.902Z,,,44,,,,55
2017-11-14T13:30:30.901Z,,,43.9,,,,55
2017-11-14T13:30:40.917Z,,,43.7,,,,55
2017-11-14T13:30:50.921Z,,,43.6,,,,55
2017-11-14T13:31:00.905Z,,,43.5,,,,55
2017-11-14T13:31:10.933Z,,,43.4,,,,55
2017-11-14T13:31:20.903Z,,,43.4,,,,55
2017-11-14T13:31:30.904Z,,,43.3,,,,55
2017-11-14T13:31:40.908Z,,,43.2,,,,55
2017-11-14T13:31:50.925Z,51.4,0,43.2,80,2,0,55
2017-11-14T13:32:01.045Z,51.7,0,45.9,0,0,59,55
2017-11-14T13:32:10.936Z,50.3,,44.9,,,,55
2017-11-14T13:32:20.903Z,50.7,,44.4,,,,55
2017-11-14T13:32:30.924Z,51.1,,44,,,,55
2017-11-14T13:32:40.992Z,51.4,,43.7,,,,55
2017-11-14T13:32:50.961Z,51.6,,43.6,,,,55
2017-11-14T13:33:00.915Z,51.7,,43.5,,,5,55
2017-11-14T13:33:10.901Z,,,43.4,,,,55
2017-11-14T13:33:20.904Z,,,43.5,,,,55
2017-11-14T13:33:30.902Z,,,46.6,,,,55
2017-11-14T13:33:40.916Z,,,46.5,,,,55
2017-11-14T13:33:50.918Z,,,45.8,,,,55
2017-11-14T13:34:00.903Z,,,45.7,,,,55
2017-11-14T13:34:10.902Z,,,45.6,,,,55
2017-11-14T13:34:20.916Z,,,45.5,,,,55
2017-11-14T13:34:30.904Z,,,45.5,,,,55
2017-11-14T13:34:40.902Z,,,45.3,,,,55
2017-11-14T13:34:50.921Z,51.8,,45.3,,,,55
2017-11-14T13:35:00.903Z,,,45.2,,,,55
2017-11-14T13:35:10.911Z,,,45.2,,,,55
2017-11-14T13:35:20.904Z,,,45.1,,,,55
2017-11-14T13:35:30.902Z,,,45,,,,55
2017-11-14T13:35:40.903Z,,,45,,,,55
2017-11-14T13:35:50.907Z,,,44.9,,,,55
2017-11-14T13:36:00.905Z,,,44.9,,,,55
2017-11-14T13:36:10.902Z,,,44.8,,,,55
2017-11-14T13:36:20.905Z,,,44.8,,,,55
2017-11-14T13:36:30.926Z,,,44.7,,,,55
2017-11-14T13:36:40.999Z,,,44.7,,,,55
2017-11-14T13:36:50.905Z,,,44.5,,,,55
2017-11-14T13:37:00.906Z,,,44.5,,,,55
2017-11-14T13:37:10.914Z,,,44.5,,,,55
2017-11-14T13:37:20.905Z,,,44.4,,,,55
2017-11-14T13:37:30.913Z,,,44.4,,,,55
2017-11-14T13:37:40.933Z,,,44.3,,,,55
2017-11-14T13:37:50.940Z,,,44.3,,,,55
2017-11-14T13:38:02.106Z,,,44.3,,,,55
2017-11-14T13:38:10.938Z,,,44.2,,,,55
2017-11-14T13:38:20.906Z,,,44.1,,,,55
2017-11-14T13:38:30.919Z,,,44.1,,,,55
2017-11-14T13:38:40.902Z,,,44.1,,,,55
2017-11-14T13:38:50.904Z,,,44,,,,55
2017-11-14T13:39:00.911Z,,,44,,,,55
2017-11-14T13:39:10.932Z,,,43.9,,,,55
2017-11-14T13:39:20.955Z,,,43.9,,,,55
2017-11-14T13:39:31.049Z,,,43.7,,,,55
2017-11-14T13:39:40.927Z,,,43.7,,,,55
2017-11-14T13:39:50.902Z,,,43.6,,,,55
2017-11-14T13:40:00.921Z,,,43.6,,,,55
2017-11-14T13:40:10.947Z,51.7,,43.6,,,,55
2017-11-14T13:40:20.939Z,,,43.5,,,,55
2017-11-14T13:40:31.061Z,,,43.5,,,,55
2017-11-14T13:40:40.970Z,,,43.4,,,,55
2017-11-14T13:40:56.549Z,,,43.4,,,,55
2017-11-14T13:41:01.043Z,,,43.3,,,,55
2017-11-14T13:41:10.971Z,,,43.3,,,,55
2017-11-14T13:41:21.071Z,,,43.2,,,,55
2017-11-14T13:41:31.027Z,,,43.2,,,,55
2017-11-14T13:41:40.997Z,,,43.1,,,,55
2017-11-14T13:41:50.970Z,,,43.1,,,,55
2017-11-14T13:42:00.903Z,51.6,,43,,,,55
2017-11-14T13:42:10.942Z,,,42.8,,,,55
2017-11-14T13:42:20.903Z,,,42.8,,,,55
2017-11-14T13:42:30.927Z,,,42.7,,,,55
2017-11-14T13:42:40.960Z,,,42.7,,,,55
2017-11-14T13:42:51.050Z,,,42.6,,,,55
2017-11-14T13:43:00.907Z,,,42.6,,,,55
2017-11-14T13:43:10.915Z,,,42.5,,,,55
2017-11-14T13:43:20.944Z,,,42.5,,,,55
2017-11-14T13:43:30.904Z,,,42.4,,,,55
2017-11-14T13:43:45.923Z,51.4,,42.4,,,,55
2017-11-14T13:43:50.905Z,,,42.3,,,,55
2017-11-14T13:44:00.989Z,,,42.3,,,,55
2017-11-14T13:44:10.949Z,,,42.2,,,,55
2017-11-14T13:44:20.905Z,,,42.2,,,,55
2017-11-14T13:44:30.917Z,,,42,,,,55
2017-11-14T13:44:40.907Z,,,42,,,,55
2017-11-14T13:44:50.903Z,,,41.9,,,,55
2017-11-14T13:45:00.905Z,,,41.8,,,,55
2017-11-14T13:45:10.905Z,51.3,,41.8,,,,55
2017-11-14T13:45:20.906Z,,,41.7,,,,55
2017-11-14T13:45:30.907Z,,,41.7,,,,55
2017-11-14T13:45:44.520Z,,,41.6,,,,55
2017-11-14T13:45:50.916Z,,,41.6,,,,55
2017-11-14T13:46:00.909Z,,,41.5,,,,55
2017-11-14T13:46:10.909Z,,,41.5,,,,55
2017-11-14T13:46:20.954Z,,,41.4,,,,55
2017-11-14T13:46:30.908Z,51.2,,41.4,,,,55
2017-11-14T13:46:40.904Z,,,41.2,,,,55
2017-11-14T13:46:50.912Z,,,41.2,,,,55
2017-11-14T13:47:00.904Z,,,41.1,,,,55
2017-11-14T13:47:10.904Z,,,41.1,,,,55
2017-11-14T13:47:20.928Z,,,41,,,,55
2017-11-14T13:47:30.907Z,,,41,,,,55
2017-11-14T13:47:40.931Z,,,40.9,,,,55
2017-11-14T13:47:50.928Z,51.1,,40.9,,,,55
2017-11-14T13:48:01.013Z,,,40.8,,,,55
2017-11-14T13:48:10.916Z,,,40.8,,,,55
2017-11-14T13:48:20.907Z,,,40.7,,,,55
2017-11-14T13:48:30.905Z,,,40.7,,,,55
2017-11-14T13:48:40.908Z,,,40.6,,,,55
2017-11-14T13:48:50.934Z,,,40.6,,,,55
2017-11-14T13:49:00.958Z,51,,40.5,,,,55
2017-11-14T13:49:10.971Z,,,40.5,,,,55
2017-11-14T13:49:20.934Z,,,40.3,,,,55
2017-11-14T13:49:30.935Z,,,40.3,,,,55
2017-11-14T13:49:40.944Z,,,40.3,,,,55
2017-11-14T13:49:50.961Z,,,40.2,,,,55
2017-11-14T13:50:00.914Z,,,40.2,,,,55
2017-11-14T13:50:10.907Z,51,,40.1,,,,55
2017-11-14T13:50:20.907Z,50.9,,40.1,,,,55
2017-11-14T13:50:30.908Z,,,40,,,,55
2017-11-14T13:50:40.913Z,,,40,,,,55
2017-11-14T13:50:50.904Z,,,39.9,,,,55
2017-11-14T13:51:00.908Z,,,39.9,,,,55
2017-11-14T13:51:10.910Z,,,39.9,,,,55
2017-11-14T13:51:20.974Z,,,39.8,,,,55
2017-11-14T13:51:31.155Z,50.8,,39.8,,,,55
2017-11-14T13:51:40.934Z,,,39.6,,,,55
2017-11-14T13:51:50.904Z,,,39.6,,,,55
2017-11-14T13:52:00.974Z,,,39.5,,,,55
2017-11-14T13:52:10.921Z,,,39.5,,,,55
2017-11-14T13:52:20.953Z,,,39.5,,,,55
2017-11-14T13:52:30.918Z,,,39.4,,,,55
2017-11-14T13:52:40.935Z,,,39.4,,,,55
2017-11-14T13:52:50.905Z,50.7,,39.3,,,,55
2017-11-14T13:53:00.903Z,,,39.3,,,,55
2017-11-14T13:53:10.909Z,,,39.3,,,,55
2017-11-14T13:53:20.906Z,,,39.1,,,,55
2017-11-14T13:53:30.907Z,,,39.1,,,,55
2017-11-14T13:53:40.965Z,,,39,,,,55
2017-11-14T13:53:50.916Z,,,39,,,,55
2017-11-14T13:54:00.904Z,50.6,,39,,,,55
2017-11-14T13:54:10.906Z,,,38.9,,,,55
2017-11-14T13:54:20.919Z,,,38.9,,,,55
2017-11-14T13:54:30.905Z,,,38.9,,,,55
2017-11-14T13:54:40.903Z,,,38.8,,,,55
2017-11-14T13:54:50.936Z,,,38.8,,,,55
2017-11-14T13:55:00.909Z,,,38.6,,,,55
2017-11-14T13:55:10.909Z,,,38.6,,,,55
2017-11-14T13:55:20.903Z,50.4,,38.6,,,,55
2017-11-14T13:55:30.910Z,,,38.5,,,,55
2017-11-14T13:55:40.903Z,,,38.5,,,,55
2017-11-14T13:55:50.904Z,,,38.5,,,,55
2017-11-14T13:56:00.920Z,,,38.4,,,,55
2017-11-14T13:56:10.949Z,,,38.4,,,,55
2017-11-14T13:56:20.923Z,50.3,,38.4,,,,55
2017-11-14T13:56:35.974Z,,,38.3,,,,55
2017-11-14T13:56:40.981Z,,,38.3,,,,55
2017-11-14T13:56:51.023Z,,,38.3,,,,55
2017-11-14T13:57:00.921Z,,,38.1,,,,55
2017-11-14T13:57:10.927Z,,,38.1,,,,55
2017-11-14T13:57:20.910Z,,,38,,,,55
2017-11-14T13:57:30.902Z,,,38,,,,55
2017-11-14T13:57:40.924Z,,,38,,,,55
2017-11-14T13:57:50.904Z,50.2,,37.9,,,,55
2017-11-14T13:58:00.903Z,,,37.9,,,,55
2017-11-14T13:58:10.907Z,,,37.9,,,,55
2017-11-14T13:58:20.903Z,,,37.8,,,,55
2017-11-14T13:58:30.960Z,,,37.8,,,,55
2017-11-14T13:58:40.904Z,50.1,,37.8,,,,55
2017-11-14T13:58:50.920Z,50.2,,37.7,,,,55
2017-11-14T13:59:00.903Z,50.1,,37.7,,,,55
2017-11-14T13:59:10.914Z,,,37.7,,,,55
2017-11-14T13:59:25.937Z,,,37.5,,,,55
2017-11-14T13:59:30.902Z,,,37.5,,,,55
2017-11-14T13:59:40.924Z,,,37.5,,,,55
2017-11-14T13:59:50.928Z,,,37.5,,,,55
2017-11-14T14:00:00.902Z,50,,37.4,,,,55
2017-11-14T14:00:10.923Z,,,37.4,,,,55
2017-11-14T14:00:20.901Z,,,37.4,,,,55
2017-11-14T14:00:30.903Z,,,37.3,,,,55
2017-11-14T14:00:40.903Z,,,37.3,,,,55
2017-11-14T14:00:51.007Z,,,37.3,,,,55
2017-11-14T14:01:00.955Z,,,37.2,,,,55
2017-11-14T14:01:10.939Z,49.9,,37.2,,,,55
2017-11-14T14:01:20.920Z,,,37.2,,,,55
2017-11-14T14:01:30.901Z,,,37,,,,55
2017-11-14T14:01:40.994Z,,,37,,,,55
2017-11-14T14:01:50.903Z,,,37,,,,55
2017-11-14T14:02:00.987Z,,,37,,,,55
2017-11-14T14:02:10.995Z,,,36.9,,,,55
2017-11-14T14:02:21.011Z,49.8,,36.9,,,,55
2017-11-14T14:02:30.902Z,,,36.9,,,,55
2017-11-14T14:02:40.913Z,,,36.8,,,,55
2017-11-14T14:02:50.901Z,,,36.8,,,,55
2017-11-14T14:03:00.909Z,,,36.8,,,,55
2017-11-14T14:03:10.902Z,,,36.8,,,,55
2017-11-14T14:03:20.950Z,,,36.7,,,,55
2017-11-14T14:03:30.906Z,49.7,,36.7,,,,55
2017-11-14T14:03:40.901Z,,,36.7,,,,55
2017-11-14T14:03:50.903Z,,,36.5,,,,55
2017-11-14T14:04:00.907Z,,,36.5,,,,55
2017-11-14T14:04:10.901Z,,,36.5,,,,55
2017-11-14T14:04:20.960Z,,,36.5,,,,55
2017-11-14T14:04:30.904Z,,,36.4,,,,55
2017-11-14T14:04:40.906Z,49.5,,36.4,,,,55
2017-11-14T14:04:50.905Z,,,36.4,,,,55
2017-11-14T14:05:00.900Z,,,36.3,,,,55
2017-11-14T14:05:10.903Z,,,36.3,,,,55
2017-11-14T14:05:20.906Z,,,36.3,,,,55
2017-11-14T14:05:30.908Z,,,36.2,,,,55
2017-11-14T14:05:40.908Z,,,36.2,,,,55
2017-11-14T14:05:50.900Z,49.4,,36.2,,,,55
2017-11-14T14:06:00.905Z,,,36.2,,,,55
2017-11-14T14:06:10.911Z,,,36,,,,55
2017-11-14T14:06:20.909Z,,,36,,,,55
2017-11-14T14:06:30.909Z,,,36,,,,55
2017-11-14T14:06:40.909Z,,,36,,,,55
2017-11-14T14:06:50.909Z,,,35.9,,,,55
2017-11-14T14:07:00.918Z,49.3,,35.9,,,,55
2017-11-14T14:07:10.910Z,,,35.9,,,,55
2017-11-14T14:07:20.911Z,,,35.9,,,,55
2017-11-14T14:07:30.916Z,,,35.8,,,,55
2017-11-14T14:07:40.914Z,,,35.8,,,,55
2017-11-14T14:07:50.913Z,,,35.8,,,,55
2017-11-14T14:08:00.911Z,,,35.7,,,,55
2017-11-14T14:08:10.911Z,49.2,,35.7,,,,55
2017-11-14T14:08:20.911Z,,,35.7,,,,55
2017-11-14T14:08:30.906Z,,,35.7,,,,55
2017-11-14T14:08:40.920Z,,,35.6,,,,55
2017-11-14T14:08:50.918Z,,,35.6,,,,55
2017-11-14T14:09:00.905Z,,,35.6,,,,55
2017-11-14T14:09:10.908Z,,,35.6,,,,55
2017-11-14T14:09:20.901Z,49.1,,35.6,,,,55
2017-11-14T14:09:30.902Z,,,35.4,,,,55
2017-11-14T14:09:40.982Z,,,35.4,,,,55
2017-11-14T14:09:50.900Z,,,35.4,,,,55
2017-11-14T14:10:00.954Z,,,35.3,,,,55
2017-11-14T14:10:10.952Z,,,35.3,,,,55
2017-11-14T14:10:20.906Z,49,,35.3,,,,55
2017-11-14T14:10:30.988Z,,,35.3,,,,55
2017-11-14T14:10:40.989Z,,,35.2,,,,55
2017-11-14T14:10:50.962Z,,,35.2,,,,55
2017-11-14T14:11:00.974Z,,,35.2,,,,55
2017-11-14T14:11:11.000Z,,,35.2,,,,55
2017-11-14T14:11:20.976Z,49,,35.2,,,,55
2017-11-14T14:11:31.056Z,48.9,,35.1,,,,55
2017-11-14T14:11:41.045Z,,,35.1,,,,55
2017-11-14T14:11:50.900Z,,,35.1,,,,55
2017-11-14T14:12:00.928Z,,,34.9,,,,55
2017-11-14T14:12:15.920Z,,,34.9,,,,55
2017-11-14T14:12:20.900Z,,,34.9,,,,55
2017-11-14T14:12:30.904Z,,,34.9,,,,55
2017-11-14T14:12:40.900Z,48.7,,34.9,,,,55
2017-11-14T14:12:50.906Z,,,34.8,,,,55
2017-11-14T14:13:00.905Z,,,34.8,,,,55
2017-11-14T14:13:10.900Z,,,34.8,,,,55
2017-11-14T14:13:20.901Z,,,34.8,,,,55
2017-11-14T14:13:30.902Z,,,34.7,,,,55
2017-11-14T14:13:40.921Z,,,34.7,,,,55
2017-11-14T14:13:50.901Z,48.6,,34.7,,,,55
2017-11-14T14:14:00.953Z,48.6,0,34.7,0,0,5,55
2017-11-14T14:14:10.900Z,,,34.6,,,,55
2017-11-14T14:14:20.916Z,,,34.6,,,,55
2017-11-14T14:14:30.943Z,,,34.6,,,,55
2017-11-14T14:14:40.961Z,,,34.6,,,,55
2017-11-14T14:14:50.900Z,48.5,,34.4,,,,55
2017-11-14T14:15:05.920Z,,,34.4,,,,55
2017-11-14T14:15:10.923Z,,,34.4,,,,55
2017-11-14T14:15:20.920Z,,,34.4,,,,55
2017-11-14T14:15:30.906Z,,,34.4,,,,55
2017-11-14T14:15:40.901Z,,,34.3,,,,55
2017-11-14T14:15:50.899Z,,,34.3,,,,55
2017-11-14T14:16:00.915Z,48.4,,34.3,,,,55
2017-11-14T14:16:10.899Z,,,34.3,,,,55
2017-11-14T14:16:20.900Z,,,34.2,,,,55
2017-11-14T14:16:32.011Z,,,34.2,,,,55
2017-11-14T14:16:40.900Z,,,34.2,,,,55
2017-11-14T14:16:50.953Z,,,34.2,,,,55
2017-11-14T14:17:00.922Z,,,34.2,,,,55
2017-11-14T14:17:10.904Z,48.3,,34.1,,,,55
2017-11-14T14:17:20.935Z,,,34.1,,,,55
2017-11-14T14:17:30.987Z,,,34.1,,,,55
2017-11-14T14:17:40.945Z,,,34.1,,,,55
2017-11-14T14:17:56.328Z,,,34,,,,55
2017-11-14T14:18:00.901Z,,,34,,,,55
2017-11-14T14:18:10.954Z,,,34,,,,55
2017-11-14T14:18:20.905Z,48.2,,34,,,,55
2017-11-14T14:18:30.912Z,,,34,,,,55
2017-11-14T14:18:40.902Z,,,33.8,,,,55
2017-11-14T14:18:50.905Z,,,33.8,,,,55
2017-11-14T14:19:00.911Z,,,33.8,,,,55
2017-11-14T14:19:10.901Z,,,33.8,,,,55
2017-11-14T14:19:20.900Z,48.1,,33.8,,,,55
2017-11-14T14:19:30.905Z,,,33.7,,,,55
2017-11-14T14:19:40.915Z,,,33.7,,,,55
2017-11-14T14:19:50.956Z,,,33.7,,,,55
2017-11-14T14:20:00.916Z,,,33.7,,,,55
2017-11-14T14:20:10.908Z,,,33.7,,,,55
2017-11-14T14:20:20.900Z,48,,33.6,,,,55
2017-11-14T14:20:30.911Z,,,33.6,,,,55
2017-11-14T14:20:40.900Z,,,33.6,,,,55
2017-11-14T14:20:50.900Z,,,33.6,,,,55
2017-11-14T14:21:00.901Z,,,33.6,,,,55
2017-11-14T14:21:10.900Z,,,33.5,,,,55
2017-11-14T14:21:20.907Z,,,33.5,,,,55
2017-11-14T14:21:30.900Z,47.8,,33.5,,,,55
2017-11-14T14:21:40.903Z,47.8,,33.5,,,,55
2017-11-14T14:21:50.912Z,,,33.3,,,,55
2017-11-14T14:22:00.906Z,,,33.3,,,,55
2017-11-14T14:22:10.902Z,,,33.3,,,,55
2017-11-14T14:22:20.900Z,,,33.3,,,,55
2017-11-14T14:22:30.900Z,,,33.3,,,,55
2017-11-14T14:22:40.905Z,,,33.3,,,,55
2017-11-14T14:22:50.901Z,47.7,,33.2,,,,55
2017-11-14T14:23:00.904Z,,,33.2,,,,55
2017-11-14T14:23:10.903Z,,,33.2,,,,55
2017-11-14T14:23:20.900Z,,,33.2,,,,55
2017-11-14T14:23:30.900Z,,,33.1,,,,55
2017-11-14T14:23:40.901Z,,,33.1,,,,55
2017-11-14T14:23:50.905Z,47.6,,33.1,,,,55
2017-11-14T14:24:00.900Z,,,33.1,,,,55
2017-11-14T14:24:10.906Z,,,33.1,,,,55
2017-11-14T14:24:20.900Z,,,33,,,,55
2017-11-14T14:24:30.902Z,,,33,,,,55
2017-11-14T14:24:40.900Z,,,33,,,,55
2017-11-14T14:24:50.900Z,47.5,,33,,,,55
2017-11-14T14:25:00.901Z,,,33,,,,55
2017-11-14T14:25:10.917Z,,,32.8,,,,55
2017-11-14T14:25:20.900Z,,,32.8,,,,55
2017-11-14T14:25:30.917Z,,,32.8,,,,55
2017-11-14T14:25:40.900Z,,,32.8,,,,55
2017-11-14T14:25:50.900Z,,,32.8,,,,55
2017-11-14T14:26:00.901Z,,,32.7,,,,55
2017-11-14T14:26:10.900Z,47.4,,32.7,,,,55
2017-11-14T14:26:20.900Z,,,32.7,,,,55
2017-11-14T14:26:30.903Z,,,32.7,,,,55
2017-11-14T14:26:40.900Z,,,32.7,,,,55
2017-11-14T14:26:50.900Z,,,32.6,,,,55
2017-11-14T14:27:00.900Z,,,32.6,,,,55
2017-11-14T14:27:10.902Z,,,32.6,,,,55
2017-11-14T14:27:20.900Z,47.3,,32.6,,,,55
2017-11-14T14:27:30.915Z,,,32.6,,,,55
2017-11-14T14:27:40.901Z,,,32.6,,,,55
2017-11-14T14:27:55.927Z,,,32.6,,,,55
2017-11-14T14:28:00.900Z,,,32.5,,,,55
2017-11-14T14:28:10.901Z,,,32.5,,,,55
2017-11-14T14:28:20.906Z,47.2,,32.5,,,,55
2017-11-14T14:28:30.901Z,,,32.5,,,,55
2017-11-14T14:28:40.901Z,,,32.5,,,,55
2017-11-14T14:28:50.902Z,,,32.3,,,,55
2017-11-14T14:29:00.900Z,,,32.3,,,,55
2017-11-14T14:29:10.900Z,,,32.3,,,,55
2017-11-14T14:29:20.900Z,47,,32.3,,,,55
2017-11-14T14:29:30.900Z,,,32.3,,,,55
2017-11-14T14:29:40.901Z,,,32.2,,,,55
2017-11-14T14:29:50.900Z,,,32.2,,,,55
2017-11-14T14:30:00.918Z,,,32.2,,,,55
2017-11-14T14:30:10.907Z,,,32.2,,,,55
2017-11-14T14:30:20.904Z,,,32.2,,,,55
2017-11-14T14:30:30.907Z,47,,32.2,,,,55
2017-11-14T14:30:45.920Z,46.9,,32.1,,,,55
2017-11-14T14:30:50.900Z,,,32.1,,,,55
2017-11-14T14:31:00.905Z,,,32.1,,,,55
2017-11-14T14:31:10.901Z,,,32.1,,,,55
2017-11-14T14:31:20.901Z,,,32.1,,,,55
2017-11-14T14:31:30.901Z,,,32,,,,55
2017-11-14T14:31:40.900Z,,,32,,,,55
2017-11-14T14:31:50.902Z,46.8,,32,,,,55
2017-11-14T14:32:00.901Z,,,32,,,,55
2017-11-14T14:32:10.922Z,,,32,,,,55
2017-11-14T14:32:20.900Z,,,32,,,,55
2017-11-14T14:32:30.902Z,,,31.9,,,,55
2017-11-14T14:32:40.900Z,,,31.9,,,,55
2017-11-14T14:32:50.957Z,46.7,,31.9,,,,55
2017-11-14T14:33:00.911Z,,,31.9,,,,55
2017-11-14T14:33:10.914Z,,,31.9,,,,55
2017-11-14T14:33:20.908Z,,,31.9,,,,55
2017-11-14T14:33:35.923Z,,,31.7,,,,55
2017-11-14T14:33:41.266Z,,,31.7,,,,55
2017-11-14T14:33:50.927Z,,,31.7,,,,55
2017-11-14T14:34:00.952Z,46.6,,31.7,,,,55
2017-11-14T14:34:10.904Z,,,31.7,,,,55
2017-11-14T14:34:20.902Z,,,31.7,,,,55
2017-11-14T14:34:30.900Z,,,31.6,,,,55
2017-11-14T14:34:40.903Z,,,31.6,,,,55
2017-11-14T14:34:50.900Z,,,31.6,,,,55
2017-11-14T14:35:01.210Z,,,32.1,,,,55
2017-11-14T14:35:10.901Z,46.5,,33,,,,55
2017-11-14T14:35:20.900Z,,,32.6,,,,55
2017-11-14T14:35:30.900Z,,,30.4,,,,55
2017-11-14T14:35:40.902Z,,,28.7,,,,55
2017-11-14T14:35:50.902Z,,,27.2,,,,55
2017-11-14T14:36:00.906Z,,,27.5,,,,55
2017-11-14T14:36:10.904Z,,,27.7,,,,55
2017-11-14T14:36:20.900Z,46.4,,27.7,,,,55
2017-11-14T14:36:30.901Z,,,27.7,,,,55
2017-11-14T14:36:40.904Z,,,27.7,,,,55
2017-11-14T14:36:50.902Z,,,27.6,,,,55
2017-11-14T14:37:00.901Z,45.7,0,25.9,0,0,59,55
2017-11-14T14:37:10.903Z,43.6,,26.5,,,,55
2017-11-14T14:37:20.906Z,42.8,,31.9,,,,55
2017-11-14T14:37:30.929Z,42.8,,32,,,,55
2017-11-14T14:37:40.907Z,,0,32.7,,2,0,55
2017-11-14T14:37:50.902Z,47.1,,39.5,124,,,55
2017-11-14T14:38:00.934Z,51.5,,42.7,,,,55
2017-11-14T14:38:10.904Z,55.1,0,44.7,0,0,59,55
2017-11-14T14:38:20.929Z,58.2,,42.4,,,,55
2017-11-14T14:38:30.907Z,60.1,,41.4,,,,55
2017-11-14T14:38:40.901Z,60.8,,41,,,,55
2017-11-14T14:38:50.903Z,61.3,,41.7,,,,55
2017-11-14T14:39:00.946Z,61.5,,43.2,,,,55
2017-11-14T14:39:10.900Z,61.6,,44.7,,,5,55
2017-11-14T14:39:20.901Z,,,45.6,,,,55
2017-11-14T14:39:30.901Z,,,46.5,,,,55
2017-11-14T14:39:40.904Z,,,47,,,,55
2017-11-14T14:39:50.900Z,,,47.5,,,,55
2017-11-14T14:40:00.905Z,,,47.7,,,,55
2017-11-14T14:40:10.901Z,,,48.1,,,,55
2017-11-14T14:40:20.966Z,,,48.3,,,,55
2017-11-14T14:40:30.903Z,,,48.5,,,,55
2017-11-14T14:40:40.900Z,,,48.6,,,,55
2017-11-14T14:40:50.913Z,,,48.9,,,,55
2017-11-14T14:41:00.900Z,61.7,,49,,,,55
2017-11-14T14:41:10.903Z,,,49.1,,,,55
2017-11-14T14:41:20.902Z,,,49.3,,,,55
2017-11-14T14:41:30.902Z,,,49.4,,,,55
2017-11-14T14:41:40.904Z,,,49.4,,,,55
2017-11-14T14:41:50.903Z,61.9,,49.5,,,,55
2017-11-14T14:42:00.939Z,,,49.7,,,,55
2017-11-14T14:42:10.905Z,,,49.7,,,,55
2017-11-14T14:42:20.906Z,,,49.8,,,,55
2017-11-14T14:42:30.900Z,62,,49.8,,,,55
2017-11-14T14:42:40.909Z,,,49.9,,,,55
2017-11-14T14:42:50.908Z,,1,49.9,,0,75,55
2017-11-14T14:43:00.902Z,,,49.9,,,,55
2017-11-14T14:43:10.907Z,,,49.9,,,,55
2017-11-14T14:43:30.902Z,,,50,,,,55
2017-11-14T14:43:40.905Z,,,50,,,,55
