Time,PrimTSet,PrimT,HwTSet,HwTOutlet,ActPow,ChActive,HwActive
2017-12-04T13:39:06.561Z,,,55,47.4,,,
2017-12-04T13:39:16.561Z,,51.8,55,47.4,,,
2017-12-04T13:39:26.570Z,,,55,47.3,,,
2017-12-04T13:39:36.561Z,,,55,47.2,,,
2017-12-04T13:39:46.670Z,,,55,47,,,
2017-12-04T13:39:56.738Z,,,55,47,,,
2017-12-04T13:40:06.561Z,,,55,46.9,,,
2017-12-04T13:40:16.561Z,,51.9,55,46.8,,,
2017-12-04T13:40:26.576Z,,,55,46.8,,,
2017-12-04T13:40:36.561Z,,,55,46.7,,,
2017-12-04T13:40:46.642Z,,,55,46.6,,,
2017-12-04T13:40:56.561Z,,,55,46.5,,,
2017-12-04T13:41:06.564Z,,,55,46.5,,,
2017-12-04T13:41:16.562Z,,,55,46.4,,,
2017-12-04T13:41:26.561Z,,,55,46.2,,,
2017-12-04T13:41:36.565Z,,52,55,46.2,,,
2017-12-04T13:41:46.648Z,,52,55,46.1,,,
2017-12-04T13:41:56.563Z,,52,55,46,,,
2017-12-04T13:42:06.561Z,,51.9,55,46,,,
2017-12-04T13:42:16.561Z,,52,55,45.9,,,
2017-12-04T13:42:27.187Z,,51.9,55,45.8,,,
2017-12-04T13:42:36.561Z,,52,55,45.8,,,
2017-12-04T13:42:46.641Z,,,55,45.7,,,
2017-12-04T13:42:56.561Z,,,55,45.6,,,
2017-12-04T13:43:06.570Z,,,55,45.6,,,
2017-12-04T13:43:17.557Z,,52,55,45.5,,,
2017-12-04T13:43:26.561Z,,52,55,45.3,,,
2017-12-04T13:43:36.561Z,,51.9,55,45.3,,,
2017-12-04T13:43:46.654Z,,52,55,45.2,,,
2017-12-04T13:43:56.561Z,,,55,45.1,,,
2017-12-04T13:44:06.571Z,,51.9,55,45.1,,,
2017-12-04T13:44:16.561Z,,52,55,45,,,
2017-12-04T13:44:26.563Z,,51.9,55,45,,,
2017-12-04T13:44:36.564Z,,,55,44.9,,,
2017-12-04T13:44:46.651Z,,,55,44.8,,,
2017-12-04T13:44:56.562Z,,,55,44.8,,,
2017-12-04T13:45:06.562Z,,,55,44.7,,,
2017-12-04T13:45:16.586Z,,,55,44.7,,,
2017-12-04T13:45:26.562Z,,,55,44.5,,,
2017-12-04T13:45:36.580Z,,,55,44.4,,,
2017-12-04T13:45:46.645Z,,,55,44.4,,,
2017-12-04T13:45:56.568Z,,,55,44.3,,,
2017-12-04T13:46:07.561Z,,,55,44.3,,,
2017-12-04T13:46:16.565Z,,51.8,55,44.2,,,
2017-12-04T13:46:26.562Z,0,53.9,55,44.1,124,0,2
2017-12-04T13:46:36.561Z,,62.1,55,45.7,,,
2017-12-04T13:46:46.642Z,59,63.4,55,51.9,0,0,0
2017-12-04T13:46:56.562Z,,65.2,55,54.2,,,
2017-12-04T13:47:06.592Z,,67,55,52.4,,,
2017-12-04T13:47:16.563Z,0,68.4,55,51.9,43,0,2
2017-12-04T13:47:26.618Z,,60.7,55,61.6,0,0,2
2017-12-04T13:47:36.595Z,59,51.8,55,52.6,,0,0
2017-12-04T13:47:46.677Z,,50,55,50.4,,,
2017-12-04T13:47:56.564Z,,49.8,55,49.7,,,
2017-12-04T13:48:06.562Z,,49.2,55,49.1,,,
2017-12-04T13:48:16.562Z,,,55,48.6,,,
2017-12-04T13:48:26.562Z,,49.4,55,48.3,,,
2017-12-04T13:48:36.563Z,75,49.5,55,48,,1,0
2017-12-04T13:48:46.677Z,,54.3,55,47.6,79,1,0
2017-12-04T13:49:02.632Z,,59.3,55,47.4,51,,
2017-12-04T13:49:06.562Z,,56.6,55,47.2,29,,
2017-12-04T13:49:16.562Z,,50.5,55,46.9,,,
2017-12-04T13:49:26.562Z,,47.8,55,46.7,,,
2017-12-04T13:49:36.562Z,,46.9,55,46.6,,,
2017-12-04T13:49:46.648Z,,46,55,46.4,,,
2017-12-04T13:49:56.586Z,,47,55,46.2,,,
2017-12-04T13:50:06.661Z,,47.2,55,46,,,
2017-12-04T13:50:16.562Z,,47.8,55,45.9,,,
2017-12-04T13:50:26.762Z,0,48.1,55,45.8,124,0,2
2017-12-04T13:50:36.562Z,59,54.1,55,44.7,0,0,0
2017-12-04T13:50:46.643Z,,51.9,55,42.6,,,
2017-12-04T13:50:56.566Z,,52.1,55,42.4,,,
2017-12-04T13:51:06.564Z,,53.1,55,42.3,,,
2017-12-04T13:51:16.565Z,,54,55,42.6,,,
2017-12-04T13:51:26.580Z,,55,55,43.3,,,
2017-12-04T13:51:36.562Z,75,56.2,55,44.1,,1,0
2017-12-04T13:51:51.759Z,,61.4,55,44.7,80,,
2017-12-04T13:51:56.565Z,,62.9,55,45.2,48,,
2017-12-04T13:52:06.580Z,,58.5,55,45.7,29,,
2017-12-04T13:52:16.568Z,,54.9,55,45.9,,,
2017-12-04T13:52:26.572Z,,51.8,55,46.2,,,
2017-12-04T13:52:36.563Z,,49.9,55,46.4,,,
2017-12-04T13:52:46.643Z,,49.4,55,46.6,,,
2017-12-04T13:52:56.563Z,,50,55,46.7,,,
2017-12-04T13:53:06.565Z,,50.3,55,46.8,,,
2017-12-04T13:53:16.563Z,,50.6,55,46.9,,,
2017-12-04T13:53:26.578Z,,50.5,55,46.9,,,
2017-12-04T13:53:36.593Z,,,55,47,,,
2017-12-04T13:53:46.643Z,,50.6,55,47.2,,,
2017-12-04T13:53:56.607Z,,51,55,47.2,,,
2017-12-04T13:54:06.566Z,,51.1,55,47.2,,,
2017-12-04T13:54:16.606Z,,51.4,55,47.3,,,
2017-12-04T13:54:26.567Z,,51.6,55,47.3,,,
2017-12-04T13:54:41.944Z,,51.8,55,47.3,,,
2017-12-04T13:54:46.653Z,,52,55,47.3,,,
2017-12-04T13:54:56.563Z,,52.2,55,47.3,,,
2017-12-04T13:55:06.571Z,,52.5,55,47.3,,0,2
2017-12-04T13:55:16.567Z,59,54,55,49.1,0,0,0
2017-12-04T13:55:26.566Z,,52.9,55,49.5,,,
2017-12-04T13:55:36.580Z,,53,55,49,,,
2017-12-04T13:55:46.643Z,,54,55,48.6,,,
2017-12-04T13:55:56.563Z,,55.1,55,48.5,,,
2017-12-04T13:56:06.593Z,,55.2,55,48.4,,,
2017-12-04T13:56:16.564Z,75,56.1,55,48.4,,1,0
2017-12-04T13:56:26.563Z,,56.7,55,48.3,,,
2017-12-04T13:56:36.567Z,,57,55,48.3,,,
2017-12-04T13:56:46.656Z,,57.3,55,48.4,,,
2017-12-04T13:56:56.573Z,,59.5,55,48.4,79,1,0
2017-12-04T13:57:06.576Z,,64.1,55,48.4,70,,
2017-12-04T13:57:16.563Z,,64.7,55,48.5,29,,
2017-12-04T13:57:26.583Z,,59.9,55,48.5,,,
2017-12-04T13:57:41.603Z,,55.8,55,48.6,,,
2017-12-04T13:57:46.682Z,,53.9,55,48.6,,,
2017-12-04T13:57:56.581Z,59,55,55,49.5,0,0,0
2017-12-04T13:58:06.566Z,,54.9,55,50.6,,,
2017-12-04T13:58:16.563Z,,54.6,55,51.2,,,
2017-12-04T13:58:26.563Z,,55,55,51.1,,,
2017-12-04T13:58:36.571Z,,55.4,55,50.7,,,
2017-12-04T13:58:46.648Z,,56.2,55,50.4,,,
2017-12-04T13:58:56.571Z,75,56.8,55,50.4,,1,0
2017-12-04T13:59:06.563Z,,57,55,50.3,,,
2017-12-04T13:59:16.596Z,,57.2,55,50.2,,,
2017-12-04T13:59:26.563Z,,57.3,55,50.1,,,
2017-12-04T13:59:36.575Z,,57.4,55,50,,,
2017-12-04T13:59:46.644Z,,57.5,55,49.9,,,
2017-12-04T13:59:56.564Z,,57.6,55,49.9,,,
2017-12-04T14:00:06.574Z,,57.8,55,49.8,,,
2017-12-04T14:00:16.564Z,,58,55,49.8,,,
2017-12-04T14:00:26.564Z,,,55,49.8,,,
2017-12-04T14:00:36.567Z,,58.1,55,49.7,,,
2017-12-04T14:00:46.643Z,,58.2,55,49.7,,,
2017-12-04T14:00:56.669Z,,58.3,55,49.5,,,
2017-12-04T14:01:06.564Z,,,55,49.5,,,
2017-12-04T14:01:16.571Z,,58.4,55,49.5,,,
2017-12-04T14:01:26.617Z,,58.5,55,49.5,,,
2017-12-04T14:01:36.603Z,,58.6,55,49.4,,,
2017-12-04T14:01:46.682Z,,,55,49.4,,,
2017-12-04T14:01:56.570Z,,58.7,55,49.3,,,
2017-12-04T14:02:06.566Z,,58.9,55,49.3,,,
2017-12-04T14:02:16.564Z,,59,55,49.3,,,
2017-12-04T14:02:26.567Z,,,55,49.2,,,
2017-12-04T14:02:36.567Z,,,55,49.2,,,
2017-12-04T14:02:46.644Z,,59.1,55,49.1,,,
2017-12-04T14:02:56.564Z,,,55,49.1,,,
2017-12-04T14:03:06.568Z,,,55,49.1,,,
2017-12-04T14:03:16.603Z,,59.2,55,49,,,
2017-12-04T14:03:26.605Z,,,55,49,,,
2017-12-04T14:03:36.580Z,,,55,48.9,,,
2017-12-04T14:03:46.670Z,,59.3,55,48.9,,,
2017-12-04T14:03:56.582Z,,,55,48.7,,,
2017-12-04T14:04:06.564Z,,,55,48.7,,,
2017-12-04T14:04:16.565Z,,,55,48.6,,,
2017-12-04T14:04:26.564Z,,,55,48.6,,,
2017-12-04T14:04:42.729Z,,,55,48.5,,,
2017-12-04T14:04:46.613Z,,59.4,55,48.5,,,
2017-12-04T14:04:56.564Z,,,55,48.4,,,
2017-12-04T14:05:06.566Z,,,55,48.4,,,
2017-12-04T14:05:16.572Z,,,55,48.3,,,
2017-12-04T14:05:26.608Z,,,55,48.3,,,
2017-12-04T14:05:36.604Z,,,55,48.2,,,
2017-12-04T14:05:46.740Z,,60.5,55,48.2,79,1,0
2017-12-04T14:05:56.564Z,,64,55,48.1,79,,
2017-12-04T14:06:06.565Z,,64.6,55,48.1,62,,
2017-12-04T14:06:16.568Z,,58.7,55,48,29,,
2017-12-04T14:06:26.589Z,,53.4,55,48,,,
2017-12-04T14:06:36.575Z,,50.8,55,47.8,,,
2017-12-04T14:06:46.644Z,,49.8,55,47.8,,,
2017-12-04T14:06:56.572Z,,49.3,55,47.7,,,
2017-12-04T14:07:06.590Z,,50.1,55,47.7,,,
2017-12-04T14:07:16.571Z,,51,55,47.6,,,
2017-12-04T14:07:27.785Z,,51.1,55,47.6,,,
2017-12-04T14:07:36.622Z,,50.9,55,47.6,,,
2017-12-04T14:07:46.659Z,,51,55,47.5,,,
2017-12-04T14:07:56.567Z,,51.1,55,47.5,,,
2017-12-04T14:08:06.567Z,,51.5,55,47.4,,,
2017-12-04T14:08:16.565Z,,51.7,55,47.4,,,
2017-12-04T14:08:26.570Z,,52,55,47.3,,,
2017-12-04T14:08:36.982Z,,52.2,55,47.3,,,
2017-12-04T14:08:46.654Z,,52.4,55,47.3,,,
2017-12-04T14:08:56.572Z,,52.6,55,47.2,,,
2017-12-04T14:09:06.567Z,,53,55,47.2,,,
2017-12-04T14:09:16.571Z,,,55,47,,,
2017-12-04T14:09:26.565Z,,53.2,55,47,,,
2017-12-04T14:09:36.565Z,,53.4,55,46.9,,,
2017-12-04T14:09:46.654Z,,53.5,55,46.9,,,
2017-12-04T14:09:56.571Z,,54,55,46.9,,,
2017-12-04T14:10:06.579Z,,,55,46.8,,,
2017-12-04T14:10:21.592Z,0,56.7,55,46.8,124,0,2
2017-12-04T14:10:26.598Z,,63.9,55,46.8,45,,
2017-12-04T14:10:36.565Z,59,63.8,55,58.2,0,0,0
2017-12-04T14:10:46.650Z,,65,55,56.6,,,
2017-12-04T14:10:56.650Z,0,67.5,55,55.5,,0,2
2017-12-04T14:11:06.581Z,,68.9,55,62.8,,,
2017-12-04T14:11:16.565Z,59,69.7,55,62.9,,0,0
2017-12-04T14:11:26.575Z,,60.6,55,60.2,,,
2017-12-04T14:11:36.587Z,,59.6,55,58.5,,,
2017-12-04T14:11:46.645Z,,59.3,55,57.6,,,
2017-12-04T14:11:56.565Z,,,55,57.2,,,
2017-12-04T14:12:06.566Z,,59.4,55,56.9,,,
2017-12-04T14:12:16.565Z,75,,55,56.6,,1,0
2017-12-04T14:12:26.565Z,,61.1,55,56.4,79,1,0
2017-12-04T14:12:36.565Z,,66.2,55,56.1,76,,
2017-12-04T14:12:46.647Z,,66.9,55,55.8,30,,
2017-12-04T14:12:56.675Z,,61.8,55,55.6,29,,
2017-12-04T14:13:06.568Z,,57.7,55,55.3,,,
2017-12-04T14:13:16.565Z,,55.8,55,55.2,,,
2017-12-04T14:13:26.566Z,,54.6,55,55,,,
2017-12-04T14:13:36.573Z,,54,55,54.8,,,
2017-12-04T14:13:46.646Z,,55,55,54.7,,,
2017-12-04T14:13:56.590Z,,55.3,55,54.6,,,
2017-12-04T14:14:06.569Z,,,55,54.4,,,
2017-12-04T14:14:16.565Z,,55.2,55,54.2,,,
2017-12-04T14:14:26.567Z,,,55,54.1,,,
2017-12-04T14:14:36.666Z,,55.5,55,54,,,
2017-12-04T14:14:46.711Z,,55.7,55,53.8,,,
2017-12-04T14:14:56.578Z,,56,55,53.7,,,
2017-12-04T14:15:06.579Z,,,55,53.6,,,
2017-12-04T14:15:16.587Z,,56.3,55,53.4,,,
2017-12-04T14:15:26.582Z,,56.4,55,53.3,,,
2017-12-04T14:15:36.657Z,,56.5,55,53.2,,,
2017-12-04T14:15:46.652Z,,57,55,53,0,,
2017-12-04T14:15:56.569Z,,56.9,55,52.9,,1,0
2017-12-04T14:16:06.599Z,75,55.8,55,52.8,0,1,0
2017-12-04T14:16:16.568Z,,53.9,55,52.7,,,
2017-12-04T14:16:26.588Z,,53.5,55,52.6,,,
2017-12-04T14:16:36.569Z,,53.1,55,52.4,,,
2017-12-04T14:16:46.802Z,,,55,52.4,,,
2017-12-04T14:16:56.569Z,,53.5,55,52.3,,,
2017-12-04T14:17:06.683Z,,53.6,55,52.2,,,
2017-12-04T14:17:16.640Z,,53.3,55,52.1,,,
2017-12-04T14:17:27.717Z,,52.9,55,52,,,
2017-12-04T14:17:36.622Z,,52.8,55,51.9,,,
2017-12-04T14:17:46.658Z,,52.6,55,51.8,,,
2017-12-04T14:17:56.569Z,,52.4,55,51.8,,,
2017-12-04T14:18:06.568Z,,52.2,55,51.7,,,
2017-12-04T14:18:16.570Z,,51.9,55,51.6,,,
2017-12-04T14:18:26.608Z,,51.8,55,51.4,,,
2017-12-04T14:18:36.585Z,,51.7,55,51.4,,,
2017-12-04T14:18:46.667Z,,51.4,55,51.3,,,
2017-12-04T14:18:56.571Z,,51.2,55,51.2,,,
2017-12-04T14:19:06.579Z,,51.3,55,51.2,,,
2017-12-04T14:19:16.591Z,,51.4,55,51.1,,,
2017-12-04T14:19:26.572Z,,51.7,55,51,,,
2017-12-04T14:19:36.566Z,,51.8,55,51,,,
2017-12-04T14:19:46.661Z,,51.9,55,50.9,,,
2017-12-04T14:19:56.566Z,,52,55,50.8,,,
2017-12-04T14:20:06.569Z,,52.1,55,50.8,,,
2017-12-04T14:20:16.603Z,,52.2,55,50.7,,,
2017-12-04T14:20:26.611Z,,52.3,55,50.6,,0,0
2017-12-04T14:20:36.604Z,5,,55,50.4,,,
2017-12-04T14:20:46.670Z,,52.4,55,50.3,,1,0
2017-12-04T14:20:56.575Z,75,,55,50.2,,,
2017-12-04T14:21:06.571Z,,52.6,55,50.2,,,
2017-12-04T14:21:16.566Z,,52.7,55,50.1,,,
2017-12-04T14:21:26.595Z,,,55,50,,,
2017-12-04T14:21:36.580Z,,52.8,55,49.9,,,
2017-12-04T14:21:46.726Z,,,55,49.9,,,
2017-12-04T14:21:56.567Z,,52.9,55,49.8,,,
2017-12-04T14:22:06.567Z,,,55,49.7,,,
2017-12-04T14:22:16.567Z,,53,55,49.5,,,
2017-12-04T14:22:26.566Z,,,55,49.5,,,
2017-12-04T14:22:36.566Z,,53.1,55,49.4,,,
2017-12-04T14:22:46.654Z,5,,55,49.3,,0,0
2017-12-04T14:22:56.566Z,,,55,49.3,,,
2017-12-04T14:23:06.683Z,,53.2,55,49.2,,,
2017-12-04T14:23:16.567Z,,,55,49.1,,,
2017-12-04T14:23:26.590Z,,,55,49.1,,,
2017-12-04T14:23:36.620Z,,,55,49,,,
2017-12-04T14:23:46.646Z,,53.3,55,48.9,,,
2017-12-04T14:23:56.568Z,,,55,48.7,,,
2017-12-04T14:24:06.656Z,,,55,48.7,,,
2017-12-04T14:24:16.574Z,,,55,48.6,,,
2017-12-04T14:24:26.588Z,,53.4,55,48.5,,,
2017-12-04T14:24:36.572Z,,,55,48.4,,,
2017-12-04T14:24:46.648Z,,,55,48.4,,,
2017-12-04T14:24:56.586Z,,,55,48.3,,,
2017-12-04T14:25:06.573Z,,,55,48.2,,,
2017-12-04T14:25:16.567Z,,,55,48.2,,,
2017-12-04T14:25:26.567Z,,,55,48.1,,,
2017-12-04T14:25:36.568Z,,,55,48,,,
2017-12-04T14:25:46.671Z,,53.6,55,47.8,,,
2017-12-04T14:26:01.595Z,,,55,47.8,,,
2017-12-04T14:26:06.567Z,,,55,47.7,,,
2017-12-04T14:26:16.578Z,,,55,47.6,,,
2017-12-04T14:26:26.568Z,,,55,47.5,,,
2017-12-04T14:26:36.569Z,,,55,47.5,,,
2017-12-04T14:26:46.646Z,,,55,47.4,,,
2017-12-04T14:26:56.584Z,,,55,47.3,,,
2017-12-04T14:27:06.573Z,,,55,47.3,,,
2017-12-04T14:27:16.596Z,,,55,47.2,,,
2017-12-04T14:27:26.588Z,,,55,47,,,
2017-12-04T14:27:36.576Z,,,55,47,,,
2017-12-04T14:27:46.676Z,,,55,46.9,,,
2017-12-04T14:27:56.579Z,,,55,46.8,,,
2017-12-04T14:28:06.591Z,,,55,46.8,,,
2017-12-04T14:28:16.567Z,,,55,46.7,,,
2017-12-04T14:28:26.576Z,,,55,46.6,,,
2017-12-04T14:28:36.567Z,,,55,46.6,,,
2017-12-04T14:28:51.627Z,,53.4,55,46.5,,,
2017-12-04T14:28:56.567Z,,,55,46.4,,,
2017-12-04T14:29:06.572Z,,,55,46.4,,,
2017-12-04T14:29:16.569Z,,,55,46.2,,,
2017-12-04T14:29:26.567Z,,,55,46.1,,,
2017-12-04T14:29:36.567Z,,,55,46.1,,,
2017-12-04T14:29:46.667Z,,,55,46,,,
2017-12-04T14:29:56.568Z,,,55,45.9,,,
2017-12-04T14:30:06.572Z,,,55,45.9,,,
2017-12-04T14:30:16.568Z,,,55,45.8,,,
2017-12-04T14:30:26.571Z,,,55,45.8,,,
2017-12-04T14:30:36.568Z,,,55,45.7,,,
2017-12-04T14:30:46.647Z,,,55,45.6,,,
2017-12-04T14:30:56.568Z,,,55,45.6,,,
2017-12-04T14:31:06.567Z,,53.3,55,45.5,,,
2017-12-04T14:31:16.567Z,,,55,45.5,,,
2017-12-04T14:31:26.573Z,,,55,45.3,,,
2017-12-04T14:31:36.570Z,,,55,45.3,,,
2017-12-04T14:31:46.647Z,,,55,45.2,,,
2017-12-04T14:31:56.568Z,,,55,45.1,,,
2017-12-04T14:32:06.569Z,,,55,45.1,,,
2017-12-04T14:32:16.573Z,,,55,45,,,
2017-12-04T14:32:26.568Z,,53.2,55,44.9,,,
2017-12-04T14:32:36.568Z,75,,55,44.9,,1,0
2017-12-04T14:32:46.650Z,,55,55,44.8,80,1,0
2017-12-04T14:32:56.568Z,,60.3,55,44.7,62,,
2017-12-04T14:33:06.598Z,,60.7,55,44.7,29,,
2017-12-04T14:33:16.585Z,,54.8,55,44.5,,,
2017-12-04T14:33:26.567Z,,49.7,55,44.5,,,
2017-12-04T14:33:36.575Z,,47.9,55,44.4,,,
2017-12-04T14:33:46.698Z,,46.9,55,44.4,,,
2017-12-04T14:33:56.573Z,,47,55,44.3,,,
2017-12-04T14:34:06.569Z,,48.3,55,44.3,,,
2017-12-04T14:34:16.573Z,,49,55,44.2,,,
2017-12-04T14:34:26.572Z,,49.1,55,44.2,,,
2017-12-04T14:34:36.568Z,,,55,44.1,,,
2017-12-04T14:34:46.649Z,,49.3,55,44.1,31,,
2017-12-04T14:34:56.574Z,,49.9,55,44,35,,
2017-12-04T14:35:06.568Z,,51,55,44,40,,
2017-12-04T14:35:16.568Z,,52,55,43.9,44,,
2017-12-04T14:35:26.571Z,,53,55,43.9,47,,
2017-12-04T14:35:36.575Z,,54,55,43.9,51,,
2017-12-04T14:35:46.660Z,,55,55,43.7,54,,
2017-12-04T14:35:57.566Z,,56.2,55,43.7,58,,
2017-12-04T14:36:06.573Z,,57.1,55,43.6,61,,
2017-12-04T14:36:16.570Z,,59,55,43.6,66,,
2017-12-04T14:36:26.570Z,,60.1,55,43.5,68,,
2017-12-04T14:36:36.580Z,,61,55,43.5,71,,
2017-12-04T14:36:46.675Z,,62,55,43.5,73,,
2017-12-04T14:36:56.571Z,,63.1,55,43.5,75,,
2017-12-04T14:37:06.585Z,,64.1,55,43.5,77,,
2017-12-04T14:37:16.573Z,,65.1,55,43.6,79,,
2017-12-04T14:37:26.587Z,,66.2,55,43.6,81,,
2017-12-04T14:37:36.581Z,,67.1,55,43.9,82,,
2017-12-04T14:37:46.746Z,,68.2,55,44,83,,
2017-12-04T14:37:56.568Z,,69,55,44.2,84,,
2017-12-04T14:38:06.569Z,,70.1,55,44.4,86,,
2017-12-04T14:38:16.574Z,,71.1,55,44.7,,,
2017-12-04T14:38:26.573Z,,72,55,44.9,87,,
2017-12-04T14:38:36.573Z,,72.4,55,45.2,,,
2017-12-04T14:38:51.632Z,,73.1,55,45.5,88,,
2017-12-04T14:38:56.584Z,,74.1,55,45.8,,,
2017-12-04T14:39:06.591Z,,75,55,46.1,,,
2017-12-04T14:39:16.569Z,,75.1,55,46.5,,,
2017-12-04T14:39:26.576Z,,76,55,46.8,86,,
2017-12-04T14:39:36.578Z,,76.3,55,47.2,82,,
2017-12-04T14:39:46.676Z,,76.6,55,47.5,77,,
2017-12-04T14:39:56.570Z,,,55,47.8,71,,
2017-12-04T14:40:06.585Z,,76.3,55,48.3,67,,
2017-12-04T14:40:16.570Z,,75.9,55,48.5,61,,
2017-12-04T14:40:26.600Z,,75.6,55,48.9,59,,
2017-12-04T14:40:36.594Z,,75.4,55,49.2,57,,
2017-12-04T14:40:46.686Z,,75.3,55,49.5,55,,
2017-12-04T14:40:56.596Z,,,55,49.9,54,,
2017-12-04T14:41:06.584Z,,,55,50.2,52,,
2017-12-04T14:41:16.569Z,,,55,50.4,51,,
2017-12-04T14:41:26.574Z,,75.4,55,50.8,50,,
2017-12-04T14:41:36.683Z,,75.6,55,51,48,,
2017-12-04T14:41:46.657Z,,,55,51.2,45,,
2017-12-04T14:41:56.579Z,,,55,51.4,43,,
2017-12-04T14:42:06.579Z,,75.4,55,51.7,41,,
2017-12-04T14:42:16.569Z,,,55,51.9,40,,
2017-12-04T14:42:26.569Z,,75.1,55,52.1,39,,
2017-12-04T14:42:36.580Z,,,55,52.2,38,,
2017-12-04T14:42:46.651Z,,,55,52.4,,,
2017-12-04T14:42:56.603Z,,,55,52.7,,,
2017-12-04T14:43:06.591Z,,75.3,55,52.8,36,,
2017-12-04T14:43:16.599Z,,,55,53,,,
2017-12-04T14:43:26.605Z,,75.1,55,53.1,35,,
2017-12-04T14:43:36.585Z,,,55,53.3,34,,
2017-12-04T14:43:46.677Z,,,55,53.4,,,
2017-12-04T14:43:56.579Z,,,55,53.7,,,
2017-12-04T14:44:06.574Z,,75,55,53.8,33,,
2017-12-04T14:44:16.585Z,,75.1,55,53.9,,,
2017-12-04T14:44:31.599Z,,,55,54.1,,,
2017-12-04T14:44:36.576Z,,,55,54.2,,,
2017-12-04T14:44:46.659Z,,,55,54.3,32,,
2017-12-04T14:44:56.635Z,,,55,54.4,,,
2017-12-04T14:45:06.572Z,,,55,54.6,31,,
2017-12-04T14:45:16.577Z,,,55,54.7,,,
2017-12-04T14:45:26.575Z,,75,55,54.9,,,
2017-12-04T14:45:36.585Z,,75.1,55,54.9,,,
2017-12-04T14:45:46.649Z,,,55,55.1,30,,
2017-12-04T14:45:56.580Z,,75,55,55.2,,,
2017-12-04T14:46:06.575Z,,,55,55.3,,,
2017-12-04T14:46:16.602Z,,75.1,55,55.5,,,
2017-12-04T14:46:26.587Z,,,55,55.6,29,,
2017-12-04T14:46:36.576Z,,,55,55.6,,,
2017-12-04T14:46:46.649Z,,,55,55.7,,,
2017-12-04T14:46:56.570Z,,,55,55.8,,,
2017-12-04T14:47:06.579Z,,,55,55.9,,,
2017-12-04T14:47:16.571Z,,,55,56,,,
2017-12-04T14:47:26.570Z,,,55,56,,,
2017-12-04T14:47:36.575Z,,,55,56.1,,,
2017-12-04T14:47:46.662Z,,75.3,55,56.2,,,
2017-12-04T14:47:56.571Z,,,55,56.4,,,
2017-12-04T14:48:06.570Z,,,55,56.5,,,
2017-12-04T14:48:16.570Z,,75.4,55,56.5,,,
2017-12-04T14:48:26.570Z,,,55,56.6,,,
2017-12-04T14:48:36.570Z,,,55,56.7,,,
2017-12-04T14:48:46.650Z,,75.6,55,56.8,,,
2017-12-04T14:48:56.571Z,,,55,56.8,,,
2017-12-04T14:49:06.678Z,,,55,56.9,,,
2017-12-04T14:49:16.610Z,,,55,57,,,
2017-12-04T14:49:26.570Z,,75.7,55,57,,,
2017-12-04T14:49:36.570Z,,,55,57.2,,,
2017-12-04T14:49:46.687Z,,,55,57.2,,,
2017-12-04T14:49:56.572Z,,,55,57.3,,,
2017-12-04T14:50:06.572Z,,75.9,55,57.4,,,
2017-12-04T14:50:16.577Z,,,55,57.4,,,
2017-12-04T14:50:26.573Z,,76,55,57.5,,,
2017-12-04T14:50:36.571Z,,,55,57.5,,,
2017-12-04T14:50:46.650Z,,,55,57.6,,,
2017-12-04T14:50:56.571Z,,,55,57.7,,,
2017-12-04T14:51:06.571Z,,76.2,55,57.8,,,
2017-12-04T14:51:16.571Z,,,55,57.8,,,
2017-12-04T14:51:26.584Z,,,55,58,,,
2017-12-04T14:51:37.575Z,,76.3,55,58,,,
2017-12-04T14:51:46.653Z,,,55,58.1,,,
2017-12-04T14:51:56.570Z,,,55,58.2,,,
2017-12-04T14:52:06.590Z,,,55,58.2,,,
2017-12-04T14:52:16.571Z,,76.5,55,58.3,,,
2017-12-04T14:52:26.571Z,,,55,58.4,,,
2017-12-04T14:52:36.573Z,,,55,58.4,,,
2017-12-04T14:52:46.650Z,,,55,58.5,,,
2017-12-04T14:52:56.571Z,,76.6,55,58.5,,,
2017-12-04T14:53:06.572Z,,,55,58.6,,,
2017-12-04T14:53:16.575Z,,,55,58.6,,,
2017-12-04T14:53:26.572Z,,76.8,55,58.7,,,
2017-12-04T14:53:36.571Z,,,55,58.9,,,
2017-12-04T14:53:46.650Z,,,55,58.9,,,
2017-12-04T14:53:56.573Z,,,55,59,,,
2017-12-04T14:54:06.616Z,,76.9,55,59,,,
2017-12-04T14:54:16.575Z,,,55,59.1,,,
2017-12-04T14:54:26.588Z,,77.1,55,59.2,,,
2017-12-04T14:54:36.635Z,,,55,59.2,,,
2017-12-04T14:54:46.652Z,,,55,59.3,,,
2017-12-04T14:54:56.577Z,,,55,59.3,,,
2017-12-04T14:55:06.571Z,,77.2,55,59.4,,,
2017-12-04T14:55:16.571Z,,,55,59.4,,,
2017-12-04T14:55:26.851Z,,77.4,55,59.5,,,
2017-12-04T14:55:36.572Z,,,55,59.7,,,
2017-12-04T14:55:46.651Z,,,55,59.7,,,
2017-12-04T14:55:56.571Z,,77.5,55,59.8,,,
2017-12-04T14:56:06.572Z,,,55,59.8,,,
2017-12-04T14:56:16.571Z,,,55,59.9,,,
2017-12-04T14:56:26.571Z,,77.6,55,59.9,,,
2017-12-04T14:56:36.576Z,,,55,60,,,
2017-12-04T14:56:46.651Z,,,55,60,,,
2017-12-04T14:56:56.571Z,,77.8,55,60.1,,,
2017-12-04T14:57:06.572Z,,,55,60.1,,,
