Time,ActPow,PrimT,ChActive,HwTOutlet,HwTSet,HwActive,PrimTSet
2017-11-07T20:16:02.650Z,,,,37.3,55,,
2017-11-07T20:16:12.650Z,,46.4,,37.3,55,,
2017-11-07T20:16:23.654Z,,46.5,,37.3,55,,
2017-11-07T20:16:32.733Z,,,,37.2,55,,
2017-11-07T20:16:42.653Z,,,,37.2,55,,
2017-11-07T20:16:52.653Z,,46.6,,37.2,55,,
2017-11-07T20:17:02.656Z,,,,37.2,55,,
2017-11-07T20:17:12.652Z,,46.7,,37,55,,
2017-11-07T20:17:22.651Z,,,,37,55,,
2017-11-07T20:17:32.723Z,,,,37,55,,
2017-11-07T20:17:42.643Z,,46.8,,37,55,,
2017-11-07T20:17:52.651Z,,,,36.9,55,,
2017-11-07T20:18:02.650Z,,,,36.9,55,,
2017-11-07T20:18:12.651Z,,46.9,,36.9,55,,
2017-11-07T20:18:22.651Z,,,,36.9,55,,
2017-11-07T20:18:32.733Z,,,,36.9,55,,
2017-11-07T20:18:42.662Z,,,,36.8,55,,
2017-11-07T20:18:52.658Z,,47,,36.8,55,,
2017-11-07T20:19:02.657Z,,,,36.8,55,,
2017-11-07T20:19:12.654Z,,,,36.7,55,,
2017-11-07T20:19:22.661Z,,,,36.7,55,,
2017-11-07T20:19:32.760Z,,,,36.7,55,,
2017-11-07T20:19:42.652Z,,,,36.7,55,,
2017-11-07T20:19:52.656Z,,,,36.5,55,,
2017-11-07T20:20:02.653Z,,,,36.5,55,,
2017-11-07T20:20:12.652Z,,47.2,,36.5,55,,
2017-11-07T20:20:22.658Z,,,,36.5,55,,
2017-11-07T20:20:32.724Z,,,,36.4,55,,
2017-11-07T20:20:42.660Z,,,,36.4,55,,
2017-11-07T20:20:52.652Z,,,,36.4,55,,
2017-11-07T20:21:02.651Z,,,,36.4,55,,
2017-11-07T20:21:12.652Z,,,,36.3,55,,
2017-11-07T20:21:23.698Z,,,,36.3,55,,
2017-11-07T20:21:32.739Z,,,,36.3,55,,
2017-11-07T20:21:42.654Z,,,,36.3,55,,
2017-11-07T20:21:52.654Z,,,,36.2,55,,
2017-11-07T20:22:02.656Z,,,,36.2,55,,
2017-11-07T20:22:12.655Z,,,,36.2,55,,
2017-11-07T20:22:22.655Z,,,,36,55,,
2017-11-07T20:22:32.733Z,,,,36,55,,
2017-11-07T20:22:42.652Z,,,,36,55,,
2017-11-07T20:22:52.652Z,,,,36,55,,
2017-11-07T20:23:02.655Z,,,,35.9,55,,
2017-11-07T20:23:12.658Z,,,,35.9,55,,
2017-11-07T20:23:22.653Z,,,,35.9,55,,
2017-11-07T20:23:32.734Z,,,,35.9,55,,
2017-11-07T20:23:42.656Z,,47,,35.8,55,,
2017-11-07T20:23:52.655Z,,47.2,,35.8,55,,
2017-11-07T20:24:02.655Z,,,,35.8,55,,
2017-11-07T20:24:12.655Z,,47,,35.8,55,,
2017-11-07T20:24:22.655Z,,,,35.7,55,,
2017-11-07T20:24:32.724Z,,,,35.7,55,,
2017-11-07T20:24:42.656Z,,,,35.7,55,,
2017-11-07T20:24:52.656Z,,,,35.7,55,,
2017-11-07T20:25:03.654Z,,,,35.6,55,,
2017-11-07T20:25:12.658Z,,,,35.6,55,,
2017-11-07T20:25:22.645Z,,,,35.6,55,,
2017-11-07T20:25:32.726Z,,,,35.6,55,,
2017-11-07T20:25:42.645Z,,,,35.4,55,,
2017-11-07T20:25:52.653Z,,46.9,,35.4,55,,
2017-11-07T20:26:02.655Z,,,,35.4,55,,
2017-11-07T20:26:12.653Z,,,,35.3,55,,
2017-11-07T20:26:22.656Z,,,,35.3,55,,
2017-11-07T20:26:32.735Z,,,,35.3,55,,
2017-11-07T20:26:42.659Z,,,,35.3,55,,
2017-11-07T20:26:52.655Z,,,,35.2,55,,
2017-11-07T20:27:03.696Z,,,,35.2,55,,
2017-11-07T20:27:12.654Z,,,,35.2,55,,
2017-11-07T20:27:22.657Z,79,49.4,1,35.2,55,0,
2017-11-07T20:27:32.749Z,57,54.4,,35.1,55,,
2017-11-07T20:27:42.654Z,29,54.8,,35.1,55,,
2017-11-07T20:27:53.642Z,,50.9,,35.1,55,,
2017-11-07T20:28:02.654Z,,46.6,,35.1,55,,
2017-11-07T20:28:12.645Z,,43.9,,34.9,55,,
2017-11-07T20:28:22.645Z,,43.3,,34.9,55,,
2017-11-07T20:28:32.727Z,,43.1,,34.9,55,,
2017-11-07T20:28:42.657Z,,44.3,,34.9,55,,
2017-11-07T20:28:52.645Z,,45,,34.9,55,,
2017-11-07T20:29:02.656Z,,44.9,,34.9,55,,
2017-11-07T20:29:12.656Z,,45,,34.8,55,,
2017-11-07T20:29:22.657Z,,,,34.8,55,,
2017-11-07T20:29:32.725Z,,45.2,,34.8,55,,
2017-11-07T20:29:42.657Z,,45.4,,34.8,55,,
2017-11-07T20:29:52.656Z,,45.6,,34.8,55,,
2017-11-07T20:30:02.655Z,,45.8,,34.8,55,,
2017-11-07T20:30:12.657Z,,,,34.8,55,,
2017-11-07T20:30:22.646Z,,46,,34.9,55,,
2017-11-07T20:30:32.727Z,,46.1,,34.9,55,,
2017-11-07T20:30:47.665Z,,46.2,,34.9,55,,
2017-11-07T20:30:52.656Z,,46.4,,35.1,55,,
2017-11-07T20:31:03.697Z,,46.6,,35.1,55,,
2017-11-07T20:31:12.657Z,,46.8,,35.1,55,,
2017-11-07T20:31:22.648Z,,47,,35.2,55,,
2017-11-07T20:31:32.726Z,,47.1,,35.2,55,,
2017-11-07T20:31:42.656Z,,47.3,,35.3,55,,
2017-11-07T20:31:52.655Z,,47.6,,35.3,55,,
2017-11-07T20:32:02.660Z,,47.7,,35.4,55,,
2017-11-07T20:32:12.658Z,,48,,35.4,55,,
2017-11-07T20:32:22.666Z,,48.1,,35.6,55,,
2017-11-07T20:32:32.727Z,,48.2,,35.6,55,,
2017-11-07T20:32:42.656Z,,48.4,,35.7,55,,
2017-11-07T20:32:52.664Z,,48.7,,35.7,55,,
2017-11-07T20:33:02.661Z,,48.8,,35.8,55,,
2017-11-07T20:33:12.656Z,0,49.3,1,35.9,55,0,
2017-11-07T20:33:22.646Z,,48.8,,35.9,55,,
2017-11-07T20:33:32.736Z,,46.8,,36,55,,
2017-11-07T20:33:42.646Z,,45.9,,36,55,,
2017-11-07T20:33:52.645Z,,45.4,,36.2,55,,
2017-11-07T20:34:02.660Z,,45.2,,36.3,55,,
2017-11-07T20:34:12.646Z,,45.4,,36.4,55,,
2017-11-07T20:34:22.646Z,,45.7,,36.4,55,,
2017-11-07T20:34:32.725Z,,45.6,,36.5,55,,
2017-11-07T20:34:42.651Z,,45.3,,36.5,55,,
2017-11-07T20:34:52.646Z,,45.1,,36.7,55,,
2017-11-07T20:35:02.651Z,,44.9,,36.8,55,,
2017-11-07T20:35:12.646Z,,44.8,,36.8,55,,
2017-11-07T20:35:22.651Z,,44.7,,36.8,55,,
2017-11-07T20:35:32.726Z,,44.5,,36.9,55,,
2017-11-07T20:35:42.646Z,,44.4,,36.9,55,,
2017-11-07T20:35:53.687Z,,44.2,,36.9,55,,
2017-11-07T20:36:02.646Z,,44.1,,36.9,55,,
2017-11-07T20:36:12.646Z,,44,,36.9,55,,
2017-11-07T20:36:22.646Z,,44,,36.9,55,,
2017-11-07T20:36:32.726Z,,44.1,,36.9,55,,
2017-11-07T20:36:42.646Z,,44.3,,37,55,,
2017-11-07T20:36:52.661Z,,44.4,,36.9,55,,
2017-11-07T20:37:02.646Z,,44.5,,36.9,55,,
2017-11-07T20:37:12.657Z,,44.7,,36.9,55,,
2017-11-07T20:37:22.651Z,,44.9,,36.9,55,,
2017-11-07T20:37:32.731Z,,,,36.9,55,,
2017-11-07T20:37:42.646Z,,45,,36.9,55,,
2017-11-07T20:37:52.646Z,,45.1,,36.9,55,,
2017-11-07T20:38:02.646Z,,45.2,,36.9,55,,
2017-11-07T20:38:12.646Z,,,,36.9,55,,
2017-11-07T20:38:22.647Z,,45.3,,36.8,55,,
2017-11-07T20:38:32.736Z,,45.5,,36.8,55,,
2017-11-07T20:38:42.646Z,,,,36.8,55,,
2017-11-07T20:38:52.660Z,,45.6,,36.8,55,,
2017-11-07T20:39:02.646Z,,45.7,,36.8,55,,
2017-11-07T20:39:12.646Z,,,,36.7,55,,
2017-11-07T20:39:22.647Z,,45.8,,36.7,55,,
2017-11-07T20:39:32.737Z,,,,36.7,55,,
2017-11-07T20:39:42.649Z,,45.9,,36.7,55,,
2017-11-07T20:39:52.648Z,,,,36.5,55,,
2017-11-07T20:40:02.647Z,,,,36.5,55,,
2017-11-07T20:40:12.659Z,,46,,36.5,55,,
2017-11-07T20:40:22.646Z,,,,36.5,55,,
2017-11-07T20:40:32.746Z,,,,36.5,55,,
2017-11-07T20:40:43.649Z,,46.1,,36.4,55,,
2017-11-07T20:40:52.648Z,,,,36.4,55,,
2017-11-07T20:41:02.647Z,,,,36.4,55,,
2017-11-07T20:41:12.648Z,,,,36.4,55,,
2017-11-07T20:41:22.646Z,,46.2,,36.3,55,,
2017-11-07T20:41:32.756Z,,,,36.3,55,,
2017-11-07T20:41:42.647Z,,,,36.3,55,,
2017-11-07T20:41:52.649Z,,,,36.3,55,,
2017-11-07T20:42:02.647Z,,,,36.2,55,,
2017-11-07T20:42:12.647Z,,46.4,,36.2,55,,
2017-11-07T20:42:22.646Z,,,,36.2,55,,
2017-11-07T20:42:32.729Z,,,,36,55,,
2017-11-07T20:42:42.646Z,,,,36,55,,
2017-11-07T20:42:52.651Z,,,,36,55,,
2017-11-07T20:43:02.651Z,,,,36,55,,
2017-11-07T20:43:12.649Z,,,,35.9,55,,
2017-11-07T20:43:22.649Z,,,,35.9,55,,
2017-11-07T20:43:33.727Z,,,,35.9,55,,
2017-11-07T20:43:42.659Z,,,,35.9,55,,
2017-11-07T20:43:52.649Z,,,,35.8,55,,
2017-11-07T20:44:02.647Z,,46.5,,35.8,55,,
2017-11-07T20:44:12.648Z,,46.4,,35.8,55,,
2017-11-07T20:44:22.647Z,,46.5,,35.8,55,,
2017-11-07T20:44:32.729Z,,,,35.7,55,,
2017-11-07T20:44:42.649Z,,46.4,,35.7,55,,
2017-11-07T20:44:52.652Z,,,,35.7,55,,
2017-11-07T20:45:02.647Z,,,,35.7,55,,
2017-11-07T20:45:12.647Z,,,,35.6,55,,
2017-11-07T20:45:22.652Z,,46.5,,35.6,55,,
2017-11-07T20:45:32.728Z,,46.4,,35.6,55,,
2017-11-07T20:45:42.647Z,,,,35.4,55,,
2017-11-07T20:45:52.652Z,,,,35.4,55,,
2017-11-07T20:46:02.647Z,,,,35.4,55,,
2017-11-07T20:46:12.652Z,80,48.2,1,35.4,55,0,
2017-11-07T20:46:27.667Z,58,54.4,,35.3,55,,
2017-11-07T20:46:32.729Z,32,55.8,,35.3,55,,
2017-11-07T20:46:42.649Z,29,50.6,,35.3,55,,
2017-11-07T20:46:52.650Z,,46.9,,35.3,55,,
2017-11-07T20:47:03.644Z,,45.6,,35.2,55,,
2017-11-07T20:47:12.652Z,,44.3,,35.2,55,,
2017-11-07T20:47:22.652Z,,44.2,,35.2,55,,
2017-11-07T20:47:32.727Z,,45.2,,35.2,55,,
2017-11-07T20:47:42.647Z,,45.8,,35.1,55,,
2017-11-07T20:47:52.652Z,,45.9,,35.1,55,,
2017-11-07T20:48:02.652Z,,,,35.1,55,,
2017-11-07T20:48:12.647Z,,46,,35.1,55,,
2017-11-07T20:48:22.652Z,,46.2,,35.1,55,,
2017-11-07T20:48:32.742Z,,46.3,,35.1,55,,
2017-11-07T20:48:42.649Z,,46.6,,35.2,55,,
2017-11-07T20:48:52.652Z,,46.7,,35.2,55,,
2017-11-07T20:49:02.649Z,,46.8,,35.2,55,,
2017-11-07T20:49:17.955Z,,47,,35.2,55,,
2017-11-07T20:49:22.652Z,,,,35.3,55,,
2017-11-07T20:49:32.740Z,,47.2,,35.3,55,,
2017-11-07T20:49:42.653Z,,47.3,,35.3,55,,
2017-11-07T20:49:52.648Z,,47.6,,35.4,55,,
2017-11-07T20:50:02.648Z,,47.8,,35.4,55,,
2017-11-07T20:50:13.697Z,,48,,35.6,55,,
2017-11-07T20:50:22.649Z,0,48.3,,35.6,55,,
2017-11-07T20:50:32.727Z,,47.9,1,35.7,55,0,
2017-11-07T20:50:42.648Z,,46.5,,35.7,55,,
2017-11-07T20:50:52.648Z,,44.9,,35.8,55,,
2017-11-07T20:51:02.653Z,,44.5,,35.9,55,,
2017-11-07T20:51:12.648Z,,44.3,,35.9,55,,
2017-11-07T20:51:22.648Z,,44.5,,36,55,,
2017-11-07T20:51:32.742Z,,44.9,,36,55,,
2017-11-07T20:51:42.651Z,,44.7,,36.2,55,,
2017-11-07T20:51:52.648Z,,44.4,,36.2,55,,
2017-11-07T20:52:02.648Z,,44.3,,36.3,55,,
2017-11-07T20:52:12.648Z,,44.2,,36.3,55,,
2017-11-07T20:52:22.648Z,,44.1,,36.4,55,,
2017-11-07T20:52:32.739Z,,43.9,,36.4,55,,
2017-11-07T20:52:42.649Z,,43.7,,36.4,55,,
2017-11-07T20:52:53.690Z,,43.6,,36.5,55,,
2017-11-07T20:53:02.647Z,,43.5,,36.5,55,,
2017-11-07T20:53:12.653Z,,43.4,,36.5,55,,
2017-11-07T20:53:22.649Z,,43.2,,36.5,55,,
2017-11-07T20:53:33.818Z,,,,36.5,55,,
2017-11-07T20:53:42.648Z,,43.4,,36.5,55,,
2017-11-07T20:53:52.649Z,,43.5,,36.5,55,,
2017-11-07T20:54:02.653Z,,43.7,,36.5,55,,
2017-11-07T20:54:12.648Z,,43.9,,36.5,55,,
2017-11-07T20:54:22.648Z,,44,,36.5,55,,
2017-11-07T20:54:32.738Z,,44.1,,36.5,55,,
2017-11-07T20:54:42.648Z,,44.2,,36.5,55,,
2017-11-07T20:54:52.649Z,,44.3,1,36.5,55,0,
2017-11-07T20:55:02.649Z,79,50.4,,36.4,55,,
2017-11-07T20:55:12.653Z,38,56.2,,36.4,55,,
2017-11-07T20:55:22.649Z,29,55.2,,36.4,55,,
2017-11-07T20:55:32.758Z,,51.6,,36.4,55,,
2017-11-07T20:55:42.654Z,,49.7,,36.4,55,,
2017-11-07T20:55:52.654Z,,47.8,,36.4,55,,
2017-11-07T20:56:02.648Z,,47.2,,36.3,55,,
2017-11-07T20:56:12.648Z,0,47.4,1,36.3,55,0,
2017-11-07T20:56:22.648Z,,46.6,,36.3,55,,
2017-11-07T20:56:32.738Z,,45.4,,36.3,55,,
2017-11-07T20:56:42.676Z,,44.6,,36.3,55,,
2017-11-07T20:56:52.648Z,,44.2,,36.3,55,,
2017-11-07T20:57:02.648Z,,44.3,,36.3,55,,
2017-11-07T20:57:12.648Z,,44.7,,36.4,55,,
2017-11-07T20:57:22.649Z,,,,36.4,55,,
2017-11-07T20:57:32.728Z,,44.4,,36.4,55,,
2017-11-07T20:57:42.648Z,,44.1,,36.5,55,,
2017-11-07T20:57:52.649Z,,43.9,,36.5,55,,
2017-11-07T20:58:02.654Z,,43.6,,36.5,55,,
2017-11-07T20:58:12.649Z,,43.5,,36.5,55,,
2017-11-07T20:58:22.650Z,,43.4,,36.7,55,,
2017-11-07T20:58:32.769Z,,,,36.7,55,,
2017-11-07T20:58:42.649Z,,43.3,,36.7,55,,
2017-11-07T20:58:52.653Z,,43.1,,36.7,55,,
2017-11-07T20:59:02.665Z,,43,,36.7,55,,
2017-11-07T20:59:13.640Z,,42.8,,36.7,55,,
2017-11-07T20:59:22.649Z,,42.7,,36.7,55,,
2017-11-07T20:59:32.729Z,,42.6,,36.7,55,,
2017-11-07T20:59:42.649Z,,,,36.7,55,,
2017-11-07T20:59:52.649Z,,42.5,1,36.7,55,0,
2017-11-07T21:00:02.649Z,79,48.2,,36.5,55,,
2017-11-07T21:00:12.650Z,40,52.4,,36.5,55,,
2017-11-07T21:00:22.650Z,29,51.5,,36.5,55,,
2017-11-07T21:00:32.738Z,,49.8,,36.5,55,,
2017-11-07T21:00:42.649Z,,48.8,,36.5,55,,
2017-11-07T21:00:52.651Z,,47.9,,,,,
2017-11-07T21:01:02.650Z,0,47.7,1,36.4,55,0,
2017-11-07T21:01:12.649Z,,46.6,,36.4,55,,
2017-11-07T21:01:22.650Z,,45.4,,36.4,55,,
2017-11-07T21:01:33.760Z,,44.6,,36.4,55,,
2017-11-07T21:01:42.649Z,,44.4,,36.4,55,,
2017-11-07T21:01:52.649Z,0,44.5,1,36.4,55,0,75
2017-11-07T21:02:03.644Z,,44.4,,36.4,55,,
2017-11-07T21:02:12.649Z,,44.2,,36.4,55,,
2017-11-07T21:02:22.649Z,,44,,36.5,55,,
2017-11-07T21:02:32.729Z,,43.9,,36.4,55,,
2017-11-07T21:02:42.649Z,,43.6,,36.5,55,,
2017-11-07T21:02:52.653Z,,43.5,,36.5,55,,
2017-11-07T21:03:02.649Z,,43.4,,36.5,55,,
2017-11-07T21:03:12.649Z,,43.3,,36.5,55,,
2017-11-07T21:03:22.659Z,,43.1,,36.5,55,,
2017-11-07T21:03:32.741Z,,43,,36.5,55,,
2017-11-07T21:03:42.650Z,,42.8,,36.5,55,,
2017-11-07T21:03:52.656Z,,42.7,,36.5,55,,
2017-11-07T21:04:02.654Z,,,,36.5,55,,
2017-11-07T21:04:12.695Z,,,,36.5,55,,
2017-11-07T21:04:22.652Z,,42.6,,36.5,55,,
2017-11-07T21:04:32.730Z,,42.5,,36.5,55,,
2017-11-07T21:04:42.650Z,,42.4,,36.5,55,,
2017-11-07T21:04:57.670Z,,42.2,,36.5,55,,
2017-11-07T21:05:02.649Z,,41.9,,36.5,55,,
2017-11-07T21:05:12.650Z,,41.8,,36.4,55,,
2017-11-07T21:05:22.650Z,,41.7,,36.4,55,,
2017-11-07T21:05:32.730Z,,,,36.4,55,,
2017-11-07T21:05:42.649Z,,,,36.4,55,,
2017-11-07T21:05:52.686Z,,41.6,,36.4,55,,
2017-11-07T21:06:02.671Z,,41.5,,36.4,55,,
2017-11-07T21:06:12.650Z,,41.4,,36.3,55,,
2017-11-07T21:06:22.650Z,,41.2,,36.3,55,,
2017-11-07T21:06:32.729Z,,41.1,,36.3,55,,
2017-11-07T21:06:42.650Z,,,,36.3,55,,
2017-11-07T21:06:52.650Z,,41,,36.2,55,,
2017-11-07T21:07:02.651Z,,40.9,,36.2,55,,
2017-11-07T21:07:12.650Z,,40.8,,36.2,55,,
2017-11-07T21:07:22.650Z,,,,36,55,,
2017-11-07T21:07:32.740Z,79,43.6,1,36,55,0,
2017-11-07T21:07:48.663Z,55,51.8,,36,55,,
2017-11-07T21:07:52.651Z,29,54.4,,35.9,55,,
2017-11-07T21:08:02.650Z,,51.9,,35.9,55,,
2017-11-07T21:08:12.650Z,,49.8,,35.9,55,,
2017-11-07T21:08:22.651Z,,47.6,,35.9,55,,
2017-11-07T21:08:32.740Z,,46.3,,35.8,55,,
2017-11-07T21:08:42.650Z,,46,,35.8,55,,
2017-11-07T21:08:52.651Z,,46.4,,35.8,55,,
2017-11-07T21:09:02.650Z,,47,,35.8,55,,
2017-11-07T21:09:12.650Z,,47.2,,35.8,55,,
2017-11-07T21:09:22.650Z,,,,35.7,55,,
2017-11-07T21:09:32.740Z,,47.4,,35.7,55,,
2017-11-07T21:09:42.650Z,,47.6,,35.8,55,,
2017-11-07T21:09:52.651Z,,47.8,,35.8,55,,
2017-11-07T21:10:02.650Z,,48,,35.8,55,,
2017-11-07T21:10:12.651Z,,48.1,,35.8,55,,
2017-11-07T21:10:22.650Z,,48.3,,35.8,55,,
2017-11-07T21:10:37.740Z,0,48.8,1,35.9,55,0,
2017-11-07T21:10:42.650Z,,47.8,,35.9,55,,
2017-11-07T21:10:52.650Z,,46.7,,36,55,,
2017-11-07T21:11:02.650Z,,45.2,,36,55,,
2017-11-07T21:11:12.656Z,,44.6,,36.2,55,,
2017-11-07T21:11:22.650Z,,44.5,,36.2,55,,
2017-11-07T21:11:32.731Z,,44.8,,36.3,55,,
2017-11-07T21:11:42.650Z,,45.1,,36.4,55,,
2017-11-07T21:11:52.651Z,,44.8,,36.4,55,,
2017-11-07T21:12:02.651Z,,44.5,,36.5,55,,
2017-11-07T21:12:12.650Z,,44.4,,36.5,55,,
2017-11-07T21:12:22.651Z,,44.3,,36.7,55,,
2017-11-07T21:12:32.730Z,,44.2,,36.7,55,,
2017-11-07T21:12:42.654Z,,44.1,,36.7,55,,
2017-11-07T21:12:52.650Z,80,47.3,1,36.8,55,0,
2017-11-07T21:13:02.652Z,54,55.3,,36.8,55,,
2017-11-07T21:13:12.652Z,29,57.7,,36.8,55,,
2017-11-07T21:13:22.651Z,,54.2,,36.8,55,,
2017-11-07T21:13:32.731Z,,51.8,,36.8,55,,
2017-11-07T21:13:42.651Z,,49.9,,36.8,55,,
2017-11-07T21:13:52.652Z,,49,,36.8,55,,
2017-11-07T21:14:02.651Z,,49,,36.9,55,,
2017-11-07T21:14:13.704Z,,49.4,,36.9,55,,
2017-11-07T21:14:29.733Z,,50,,36.9,55,,
2017-11-07T21:14:33.731Z,,50.1,,36.9,55,,
2017-11-07T21:14:43.652Z,,50.2,,36.9,55,,
2017-11-07T21:14:53.645Z,,,,37,55,,
2017-11-07T21:15:02.651Z,,50.5,,37,55,,
2017-11-07T21:15:12.651Z,,50.6,,37.2,55,,
2017-11-07T21:15:22.655Z,,50.8,,37.2,55,,
2017-11-07T21:15:38.752Z,,50.9,,37.3,55,,
2017-11-07T21:15:42.652Z,,51.1,,37.4,55,,
2017-11-07T21:15:52.651Z,,51.2,,37.4,55,,
2017-11-07T21:16:08.745Z,,51.5,,37.5,55,,
2017-11-07T21:16:12.651Z,,51.6,,37.5,55,,
2017-11-07T21:16:23.693Z,,51.7,,37.7,55,,
2017-11-07T21:16:32.731Z,,51.8,,37.8,55,,
2017-11-07T21:16:45.737Z,,52,,37.9,55,,
2017-11-07T21:16:52.651Z,,52.2,,38,55,,
2017-11-07T21:17:05.802Z,,52.3,,38,55,,
2017-11-07T21:17:18.742Z,,52.4,,38.1,55,,
2017-11-07T21:17:23.647Z,,52.5,,38.3,55,,
2017-11-07T21:17:33.747Z,,52.7,,38.4,55,,
2017-11-07T21:17:43.647Z,,53,,38.4,55,,
2017-11-07T21:17:53.703Z,,53.1,,38.5,55,,
2017-11-07T21:18:03.693Z,,53.2,,38.6,55,,
2017-11-07T21:18:14.689Z,,53.3,,38.8,55,,
2017-11-07T21:18:22.653Z,,53.5,,38.9,55,,
2017-11-07T21:18:33.786Z,0,53.8,1,38.9,55,0,
2017-11-07T21:18:42.652Z,,52.6,,39,55,,
2017-11-07T21:18:55.824Z,,51.3,,39.1,55,,
2017-11-07T21:19:03.649Z,,50.3,,39.3,55,,
2017-11-07T21:19:15.803Z,,49.8,,39.4,55,,
2017-11-07T21:19:23.650Z,,,,39.4,55,,
2017-11-07T21:19:37.804Z,,50.1,,39.5,55,,
2017-11-07T21:19:42.653Z,,50.3,,39.6,55,,
2017-11-07T21:19:54.753Z,,50,,39.8,55,,
2017-11-07T21:20:02.651Z,,49.8,,39.8,55,,
2017-11-07T21:20:17.744Z,,49.7,,39.9,55,,
2017-11-07T21:20:23.698Z,,49.4,,39.9,55,,
2017-11-07T21:20:34.824Z,,49.3,,39.9,55,,
2017-11-07T21:20:44.744Z,,49.2,,40,55,,
2017-11-07T21:20:53.644Z,,49,,40,55,,
2017-11-07T21:21:02.652Z,,48.9,,40,55,,
2017-11-07T21:21:12.652Z,,48.6,,40,55,,
2017-11-07T21:21:22.651Z,,48.5,,40,55,,
2017-11-07T21:21:32.733Z,,48.4,,40,55,,
2017-11-07T21:21:42.653Z,,,,40,55,,
2017-11-07T21:21:52.652Z,,48.6,,40,55,,
2017-11-07T21:22:02.652Z,,48.9,,40,55,,
2017-11-07T21:22:12.653Z,,49,,40,55,,
2017-11-07T21:22:22.652Z,,49.1,,40,55,,
2017-11-07T21:22:32.742Z,,49.2,,40,55,,
2017-11-07T21:22:42.652Z,,49.3,,40,55,,
2017-11-07T21:22:52.654Z,,49.4,,39.9,55,,
2017-11-07T21:23:02.652Z,,,,39.9,55,,
2017-11-07T21:23:13.646Z,,49.5,,39.9,55,,
2017-11-07T21:23:33.687Z,,49.7,,39.9,55,,
2017-11-07T21:23:33.753Z,,,,39.9,55,,
2017-11-07T21:23:44.755Z,,49.8,,39.8,55,,
2017-11-07T21:24:04.747Z,,49.9,,39.8,55,,
2017-11-07T21:24:04.822Z,,,,39.8,55,,
2017-11-07T21:24:12.652Z,,50,,39.8,55,,
2017-11-07T21:24:23.647Z,,,,39.8,55,,
2017-11-07T21:24:38.621Z,,50.1,,39.6,55,,
2017-11-07T21:24:43.647Z,,,,39.6,55,,
2017-11-07T21:24:52.652Z,,,,39.6,55,,
2017-11-07T21:25:02.652Z,,50.2,,39.6,55,,
2017-11-07T21:25:13.706Z,,,,39.6,55,,
2017-11-07T21:25:23.649Z,,50.3,,39.5,55,,
2017-11-07T21:25:33.694Z,,,,39.5,55,,
2017-11-07T21:25:42.652Z,,,,39.5,55,,
2017-11-07T21:25:53.694Z,,50.4,,39.5,55,,
2017-11-07T21:26:02.653Z,,,,39.4,55,,
2017-11-07T21:26:17.672Z,,,,39.4,55,,
2017-11-07T21:26:23.713Z,,,,39.4,55,,
2017-11-07T21:26:32.683Z,,50.6,,39.4,55,,
2017-11-07T21:26:42.653Z,,,,39.3,55,,
2017-11-07T21:26:54.764Z,,,,39.3,55,,
2017-11-07T21:27:02.652Z,,,,39.3,55,,
2017-11-07T21:27:12.654Z,,,,39.3,55,,
2017-11-07T21:27:22.653Z,79,51.2,1,39.1,55,0,
2017-11-07T21:27:32.653Z,73,56.5,,39.1,55,,
2017-11-07T21:27:44.998Z,35,60.2,,39.1,55,,
2017-11-07T21:27:53.707Z,29,56.8,,39.1,55,,
2017-11-07T21:28:03.653Z,,52.8,,39,55,,
2017-11-07T21:28:12.653Z,,50.7,,39,55,,
2017-11-07T21:28:23.695Z,,49.6,,39,55,,
2017-11-07T21:28:34.775Z,,49,,39,55,,
2017-11-07T21:28:43.775Z,,50,,38.9,55,,
2017-11-07T21:28:52.653Z,,50.6,,38.9,55,,
2017-11-07T21:29:02.653Z,,50.7,,38.9,55,,
2017-11-07T21:29:12.654Z,,50.8,,38.9,55,,
2017-11-07T21:29:23.659Z,,,,38.9,55,,
2017-11-07T21:29:34.746Z,,51,,38.9,55,,
2017-11-07T21:29:42.658Z,,51.1,,39,55,,
2017-11-07T21:29:58.715Z,,51.2,,39,55,,
2017-11-07T21:30:02.652Z,,51.5,,39,55,,
2017-11-07T21:30:12.653Z,,51.6,,39.1,55,,
2017-11-07T21:30:24.745Z,,51.7,,39.1,55,,
2017-11-07T21:30:33.697Z,,51.8,,39.1,55,,
2017-11-07T21:30:43.647Z,,51.9,,39.3,55,,
2017-11-07T21:30:59.727Z,,52.2,,39.3,55,,
2017-11-07T21:31:02.655Z,,52.3,,39.4,55,,
2017-11-07T21:31:14.688Z,,52.5,,39.4,55,,
2017-11-07T21:31:22.653Z,,52.7,,39.5,55,,
2017-11-07T21:31:33.648Z,,53,,39.6,55,,
2017-11-07T21:31:48.714Z,,53.1,,39.6,55,,
2017-11-07T21:32:01.517Z,,53.2,,39.8,55,,
2017-11-07T21:32:03.649Z,,53.4,,39.8,55,,
2017-11-07T21:32:12.654Z,,53.5,,39.9,55,,
2017-11-07T21:32:23.649Z,,53.7,,40,55,,
2017-11-07T21:32:38.734Z,,53.9,,40,55,,
2017-11-07T21:32:50.835Z,0,53.7,1,40.1,55,0,
2017-11-07T21:33:03.770Z,,52.4,,40.1,55,,
2017-11-07T21:33:04.841Z,,50.6,,40.2,55,,
2017-11-07T21:33:13.695Z,,50.4,,40.3,55,,
2017-11-07T21:33:25.752Z,,50.1,,40.3,55,,
