Time,ActPow,HwActive,PrimTSet,HwTOutlet,PrimT,ChActive,HwTSet
2017-12-05T17:20:46.778Z,31,,,61.2,73,,55
2017-12-05T17:20:56.777Z,,,,61.2,,,55
2017-12-05T17:21:06.777Z,,,,61.2,73.2,,55
2017-12-05T17:21:16.777Z,32,,,61,73.4,,55
2017-12-05T17:21:26.778Z,,,,61,73.5,,55
2017-12-05T17:21:36.777Z,,,,61,73.6,,55
2017-12-05T17:21:46.777Z,,,,61.2,73.9,,55
2017-12-05T17:21:56.778Z,33,,,61.2,74.1,,55
2017-12-05T17:22:06.777Z,32,,,61.2,74.2,,55
2017-12-05T17:22:16.778Z,33,,,61.2,74.3,,55
2017-12-05T17:22:26.777Z,,,,61.2,74.5,,55
2017-12-05T17:22:36.777Z,,,,61.2,74.6,,55
2017-12-05T17:22:46.780Z,,,,61.2,74.7,,55
2017-12-05T17:22:56.777Z,,,,61.3,74.9,,55
2017-12-05T17:23:06.777Z,,,,61.3,75,,55
2017-12-05T17:23:17.789Z,,,,61.3,75.1,,55
2017-12-05T17:23:26.778Z,,,,61.4,,,55
2017-12-05T17:23:36.777Z,32,,,61.4,75.3,,55
2017-12-05T17:23:46.777Z,31,,,61.4,,,55
2017-12-05T17:23:56.778Z,30,,,61.5,75.1,,55
2017-12-05T17:24:06.779Z,,,,61.5,,,55
2017-12-05T17:24:16.780Z,29,,,61.5,,,55
2017-12-05T17:24:26.782Z,,,,61.6,,,55
2017-12-05T17:24:36.782Z,,,,61.6,,,55
2017-12-05T17:24:46.783Z,,,,61.6,,,55
2017-12-05T17:24:58.701Z,,,,61.7,,,55
2017-12-05T17:25:06.780Z,,,,61.7,75.3,,55
2017-12-05T17:25:16.780Z,,,,61.7,,,55
2017-12-05T17:25:26.789Z,,,,61.9,75.4,,55
2017-12-05T17:25:36.778Z,,,,61.9,,,55
2017-12-05T17:25:46.778Z,,,,61.9,75.6,,55
2017-12-05T17:25:56.783Z,,,,61.9,,,55
2017-12-05T17:26:11.806Z,,,,62,75.7,,55
2017-12-05T17:26:16.778Z,,,,62,,,55
2017-12-05T17:26:26.779Z,,,,62,75.9,,55
2017-12-05T17:26:36.790Z,,,,62,,,55
2017-12-05T17:26:46.778Z,,,,62.1,76,,55
2017-12-05T17:26:56.778Z,,,,62.1,,,55
2017-12-05T17:27:06.778Z,,,,62.1,,,55
2017-12-05T17:27:16.781Z,,,,62.1,76.2,,55
2017-12-05T17:27:26.779Z,,,,62.2,,,55
2017-12-05T17:27:36.844Z,,,,62.2,,,55
2017-12-05T17:27:46.790Z,,,,62.2,,,55
2017-12-05T17:27:56.778Z,,,,62.2,76.3,,55
2017-12-05T17:28:06.778Z,,,,62.2,,,55
2017-12-05T17:28:16.778Z,,,,62.3,,,55
2017-12-05T17:28:26.779Z,,,,62.3,76.5,,55
2017-12-05T17:28:36.782Z,,,,62.3,,,55
2017-12-05T17:28:46.781Z,,,,62.4,76.6,,55
2017-12-05T17:28:56.784Z,,,,62.4,,,55
2017-12-05T17:29:06.779Z,,,,62.4,,,55
2017-12-05T17:29:16.779Z,,,,62.4,76.8,,55
2017-12-05T17:29:26.781Z,,,,62.4,,,55
2017-12-05T17:29:36.779Z,,,,62.6,,,55
2017-12-05T17:29:46.779Z,,,,62.6,76.9,,55
2017-12-05T17:29:56.779Z,,,,62.6,,,55
2017-12-05T17:30:06.784Z,,,,62.6,,,55
2017-12-05T17:30:16.779Z,,,,62.7,76.9,,55
2017-12-05T17:30:26.799Z,,,,62.7,77.1,,55
2017-12-05T17:30:36.779Z,,,,62.7,,,55
2017-12-05T17:30:46.782Z,,,,62.7,77.2,,55
2017-12-05T17:30:56.779Z,,,,62.8,,,55
2017-12-05T17:31:06.779Z,,,,62.8,,,55
2017-12-05T17:31:16.781Z,,,,62.8,77.4,,55
2017-12-05T17:31:26.779Z,,,,62.8,,,55
2017-12-05T17:31:36.782Z,,,,62.8,,,55
2017-12-05T17:31:46.794Z,,,,62.9,77.5,,55
2017-12-05T17:31:56.779Z,,,,62.9,,,55
2017-12-05T17:32:06.779Z,,,,62.9,,,55
2017-12-05T17:32:16.788Z,,,,62.9,,,55
2017-12-05T17:32:26.779Z,,,,63,77.6,,55
2017-12-05T17:32:36.780Z,,,,63,,,55
2017-12-05T17:32:46.779Z,,,,63,,,55
2017-12-05T17:32:56.781Z,,,,63.1,,,55
2017-12-05T17:33:06.783Z,,,,63.1,,,55
2017-12-05T17:33:17.776Z,,,,63.1,77.8,,55
2017-12-05T17:33:26.779Z,,,,63.3,,,55
2017-12-05T17:33:36.786Z,,,,63.3,,,55
2017-12-05T17:33:46.779Z,,,,63.3,,,55
2017-12-05T17:33:56.782Z,,,,63.3,77.9,,55
2017-12-05T17:34:06.779Z,,,,63.4,,,55
2017-12-05T17:34:16.788Z,,,,63.4,77.9,,55
2017-12-05T17:34:26.782Z,,,,63.4,78.1,,55
2017-12-05T17:34:36.779Z,,,,63.4,,,55
2017-12-05T17:34:46.788Z,,,,63.5,,,55
2017-12-05T17:34:56.799Z,,,,63.5,,,55
2017-12-05T17:35:06.851Z,,,,63.5,,,55
2017-12-05T17:35:16.781Z,,,,63.5,78.2,,55
2017-12-05T17:35:26.782Z,,,,63.5,,,55
2017-12-05T17:35:36.783Z,,,,63.6,,,55
2017-12-05T17:35:46.784Z,,,,63.6,,,55
2017-12-05T17:35:56.779Z,,,,63.6,,,55
2017-12-05T17:36:07.776Z,0,0,,63.6,78.3,2,55
2017-12-05T17:36:16.781Z,,,,63.6,76.8,,55
2017-12-05T17:36:26.780Z,,,,63.7,75.8,,55
2017-12-05T17:36:36.782Z,,,,63.7,75.2,,55
2017-12-05T17:36:46.780Z,,,,63.7,74.8,,55
2017-12-05T17:36:56.782Z,,,,63.6,,,55
2017-12-05T17:37:06.779Z,,,,63.6,75,,55
2017-12-05T17:37:16.780Z,,,,63.7,74.7,,55
2017-12-05T17:37:26.780Z,,,,63.7,74.4,,55
2017-12-05T17:37:36.780Z,,,,63.7,74,,55
2017-12-05T17:37:46.780Z,,,,63.6,73.6,,55
2017-12-05T17:37:56.784Z,,,,63.6,73.3,,55
2017-12-05T17:38:06.780Z,,,,63.5,72.9,,55
2017-12-05T17:38:16.787Z,,,,63.5,72.8,,55
2017-12-05T17:38:26.779Z,,,,63.4,72.4,,55
2017-12-05T17:38:36.782Z,,,,63.3,72.2,,55
2017-12-05T17:38:46.781Z,,,,63.3,71.9,,55
2017-12-05T17:38:56.781Z,,,,63.1,71.5,,55
2017-12-05T17:39:06.782Z,,,,63,71.4,,55
2017-12-05T17:39:16.780Z,,,,62.9,,,55
2017-12-05T17:39:26.780Z,,,,62.8,71.5,,55
2017-12-05T17:39:36.781Z,,,,62.7,71.7,,55
2017-12-05T17:39:46.783Z,,,,62.7,,,55
2017-12-05T17:39:56.780Z,,,,62.6,71.8,,55
2017-12-05T17:40:06.783Z,,,,62.4,71.9,,55
2017-12-05T17:40:16.780Z,,,,62.3,,,55
2017-12-05T17:40:26.787Z,,,,62.3,72.1,,55
2017-12-05T17:40:36.779Z,,,,62.2,,,55
2017-12-05T17:40:46.781Z,,,,62.1,,,55
2017-12-05T17:40:56.780Z,,,,62.1,72.2,,55
2017-12-05T17:41:06.781Z,,,,62,,,55
2017-12-05T17:41:16.780Z,,,,61.9,,,55
2017-12-05T17:41:26.784Z,,,,61.7,72.3,,55
2017-12-05T17:41:36.781Z,,,,61.7,,,55
2017-12-05T17:41:52.920Z,,,,61.6,,,55
2017-12-05T17:41:56.780Z,,,,61.5,72.4,,55
2017-12-05T17:42:06.781Z,,,,61.5,,,55
2017-12-05T17:42:16.780Z,,,,61.4,,,55
2017-12-05T17:42:26.784Z,,,,61.3,,,55
2017-12-05T17:42:36.781Z,,,,61.2,,,55
2017-12-05T17:42:46.782Z,,,,61.2,,,55
2017-12-05T17:42:56.781Z,,,,61,72.6,,55
2017-12-05T17:43:06.781Z,,,,60.9,,,55
2017-12-05T17:43:17.716Z,,,,60.8,,,55
2017-12-05T17:43:26.780Z,,,,60.8,,,55
2017-12-05T17:43:36.780Z,,,,60.7,,,55
2017-12-05T17:43:46.785Z,,,,60.6,,,55
2017-12-05T17:43:56.782Z,,,,60.6,,,55
2017-12-05T17:44:06.780Z,,,,60.5,,,55
2017-12-05T17:44:16.781Z,,,,60.3,,,55
2017-12-05T17:44:26.781Z,,,,60.2,,,55
2017-12-05T17:44:37.829Z,,,,60.2,,,55
2017-12-05T17:44:46.782Z,,,,60.1,,,55
2017-12-05T17:44:56.788Z,,,,60,,,55
2017-12-05T17:45:06.781Z,,,,59.9,,,55
2017-12-05T17:45:16.781Z,,,,59.9,,,55
2017-12-05T17:45:26.782Z,,,,59.8,,,55
2017-12-05T17:45:36.784Z,,,,59.7,,,55
2017-12-05T17:45:46.782Z,,,,59.7,,,55
2017-12-05T17:45:56.780Z,80,0,,59.5,76.3,2,55
2017-12-05T17:46:07.931Z,0,0,,59.4,80.3,2,55
2017-12-05T17:46:16.782Z,,,,59.3,75.7,,55
2017-12-05T17:46:26.781Z,,,,59.2,68.1,,55
2017-12-05T17:46:36.786Z,,,,59.2,63.6,,55
2017-12-05T17:46:46.781Z,,,,59.1,62.6,,55
2017-12-05T17:46:56.786Z,,,,59.1,62,,55
2017-12-05T17:47:06.788Z,,,,59,63,,55
2017-12-05T17:47:16.784Z,,,,59,62.9,,55
2017-12-05T17:47:26.782Z,,,,58.9,62.4,,55
2017-12-05T17:47:36.781Z,,,,58.9,61.7,,55
2017-12-05T17:47:46.782Z,,,,58.9,61.4,,55
2017-12-05T17:47:56.782Z,,,,58.7,61.2,,55
2017-12-05T17:48:06.782Z,,,,58.6,,,55
2017-12-05T17:48:16.787Z,,,,58.6,60.9,,55
2017-12-05T17:48:26.782Z,,,,58.5,60.8,,55
2017-12-05T17:48:36.781Z,,,,58.4,60.6,,55
2017-12-05T17:48:46.782Z,,,,58.3,60.3,,55
2017-12-05T17:48:57.781Z,,,,58.2,60.1,,55
2017-12-05T17:49:06.788Z,,,,58.1,59.9,,55
2017-12-05T17:49:16.783Z,,,,58.1,59.8,,55
2017-12-05T17:49:26.786Z,,,,58,59.5,,55
2017-12-05T17:49:36.787Z,,,,57.8,59.3,,55
2017-12-05T17:49:46.783Z,,,,57.7,59.2,,55
2017-12-05T17:49:56.787Z,,,,57.6,59,,55
2017-12-05T17:50:06.782Z,,,,57.5,58.7,,55
2017-12-05T17:50:16.786Z,,,,57.5,58.6,,55
2017-12-05T17:50:26.783Z,,,,57.4,58.4,,55
2017-12-05T17:50:36.786Z,,,,57.3,58.3,,55
2017-12-05T17:50:46.801Z,,0,,57.2,58.1,2,55
2017-12-05T17:50:56.784Z,80,,,57,62.3,,55
2017-12-05T17:51:06.789Z,40,,,56.9,67,,55
2017-12-05T17:51:16.784Z,29,,,56.8,66.8,,55
2017-12-05T17:51:26.791Z,,,,56.7,64.8,,55
2017-12-05T17:51:36.797Z,,,,56.6,63.7,,55
2017-12-05T17:51:47.771Z,,,,56.5,62.7,,55
2017-12-05T17:51:56.791Z,,,,56.4,62.3,,55
2017-12-05T17:52:06.785Z,,,,56.4,62.5,,55
2017-12-05T17:52:16.787Z,,,,56.2,62.9,,55
2017-12-05T17:52:26.792Z,,,,56.1,63,,55
2017-12-05T17:52:36.799Z,,,,56,,,55
2017-12-05T17:52:46.805Z,,,,55.9,63.2,,55
2017-12-05T17:52:56.786Z,,,,55.9,63.4,,55
2017-12-05T17:53:06.787Z,,,,55.8,63.6,,55
2017-12-05T17:53:16.787Z,,,,55.7,63.7,,55
2017-12-05T17:53:26.785Z,,,,55.7,64,,55
2017-12-05T17:53:36.785Z,,,,55.6,,,55
2017-12-05T17:53:46.801Z,,,,55.5,64.1,,55
2017-12-05T17:53:56.782Z,30,,,55.5,64.4,,55
2017-12-05T17:54:06.782Z,32,,,55.3,64.6,,55
2017-12-05T17:54:16.781Z,,,,55.3,65,,55
2017-12-05T17:54:26.781Z,,,,55.3,65.3,,55
2017-12-05T17:54:36.797Z,,,,55.2,65.6,,55
2017-12-05T17:54:46.787Z,,,,55.2,65.8,,55
2017-12-05T17:54:56.782Z,31,,,55.2,66,,55
2017-12-05T17:55:06.782Z,,,,55.1,66.2,,55
2017-12-05T17:55:16.782Z,,,,55.1,,,55
2017-12-05T17:55:26.782Z,,,,55.2,66.4,,55
2017-12-05T17:55:36.782Z,,,,55.2,,,55
2017-12-05T17:55:46.782Z,,,,55.2,66.7,,55
2017-12-05T17:55:56.783Z,,,,55.2,66.8,,55
2017-12-05T17:56:06.786Z,,,,55.3,67.1,,55
2017-12-05T17:56:16.791Z,,,,55.3,,,55
2017-12-05T17:56:26.791Z,,,,55.3,67.2,,55
2017-12-05T17:56:36.785Z,,,,55.5,67.3,,55
2017-12-05T17:56:46.789Z,,,,55.5,67.6,,55
2017-12-05T17:56:56.786Z,,,,55.6,67.7,,55
2017-12-05T17:57:06.785Z,,,,55.6,67.8,,55
2017-12-05T17:57:16.786Z,,,,55.6,67.9,,55
2017-12-05T17:57:31.803Z,,,,55.7,68.1,,55
2017-12-05T17:57:36.798Z,,,,55.7,68.2,,55
2017-12-05T17:57:46.783Z,,,,55.8,68.3,,55
2017-12-05T17:57:56.786Z,,,,55.8,68.6,,55
2017-12-05T17:58:06.785Z,,,,55.9,,,55
2017-12-05T17:58:17.707Z,,,,55.9,68.7,,55
2017-12-05T17:58:26.784Z,,,,56,69,,55
2017-12-05T17:58:36.784Z,,,,56,,,55
2017-12-05T17:58:46.787Z,,,,56.1,69.2,,55
2017-12-05T17:58:56.785Z,,,,56.1,,,55
2017-12-05T17:59:06.788Z,,,,56.2,69.5,,55
2017-12-05T17:59:16.783Z,,,,56.2,,,55
2017-12-05T17:59:26.785Z,,,,56.4,69.7,,55
2017-12-05T17:59:36.785Z,32,,,56.4,69.9,,55
2017-12-05T17:59:46.786Z,33,,,56.5,70,,55
2017-12-05T17:59:56.785Z,,,,56.5,70.3,,55
2017-12-05T18:00:06.782Z,34,,,56.6,70.4,,55
2017-12-05T18:00:16.791Z,35,,,56.6,70.8,,55
2017-12-05T18:00:26.784Z,,,,56.7,71.1,,55
2017-12-05T18:00:36.797Z,36,,,56.7,71.4,,55
2017-12-05T18:00:46.798Z,,,,56.8,71.6,,55
2017-12-05T18:00:56.785Z,,,,56.8,71.9,,55
2017-12-05T18:01:06.783Z,,,,56.9,72,,55
2017-12-05T18:01:16.789Z,,,,57,72.2,,55
2017-12-05T18:01:26.799Z,30,,,57,,,55
2017-12-05T18:01:36.784Z,,,,57.2,71.9,,55
2017-12-05T18:01:46.863Z,31,,,57.2,71.8,,55
2017-12-05T18:01:56.784Z,30,,,57.3,,,55
2017-12-05T18:02:06.785Z,,,,57.4,,,55
2017-12-05T18:02:16.784Z,31,,,57.4,71.9,,55
2017-12-05T18:02:26.795Z,,,,57.5,72,,55
2017-12-05T18:02:36.800Z,32,,,57.6,,,55
2017-12-05T18:02:46.784Z,,,,57.6,72.3,,55
2017-12-05T18:02:56.798Z,33,,,57.7,72.4,,55
2017-12-05T18:03:06.792Z,,,,57.7,72.7,,55
2017-12-05T18:03:16.784Z,34,,,57.8,72.8,,55
2017-12-05T18:03:26.795Z,34,,,57.8,73.1,,55
2017-12-05T18:03:36.783Z,,,,58,73.2,,55
2017-12-05T18:03:46.793Z,,,,58,73.4,,55
2017-12-05T18:03:56.794Z,35,,,58.1,73.6,,55
2017-12-05T18:04:06.783Z,,,,58.1,73.8,,55
2017-12-05T18:04:16.785Z,30,,,58.2,,,55
2017-12-05T18:04:26.784Z,,,,58.2,73.5,,55
2017-12-05T18:04:36.786Z,,,,58.3,73.4,,55
2017-12-05T18:04:46.784Z,,,,58.4,,,55
2017-12-05T18:04:56.793Z,,,,58.4,,,55
2017-12-05T18:05:06.784Z,,,,58.5,73.5,,55
2017-12-05T18:05:16.786Z,,,,58.5,,,55
2017-12-05T18:05:26.795Z,31,,,58.6,73.6,,55
2017-12-05T18:05:36.793Z,,,,58.6,73.8,,55
2017-12-05T18:05:46.801Z,,,,58.7,73.9,,55
2017-12-05T18:05:56.785Z,,,,58.7,73.9,,55
2017-12-05T18:06:06.784Z,,,,58.9,74.1,,55
2017-12-05T18:06:16.788Z,,,,58.9,74.2,,55
2017-12-05T18:06:26.785Z,,,,59,,,55
2017-12-05T18:06:36.786Z,32,,,59,74.3,,55
2017-12-05T18:06:46.788Z,,,,59,74.5,,55
2017-12-05T18:06:56.784Z,,,,59.1,74.6,,55
2017-12-05T18:07:06.784Z,,,,59.1,74.7,,55
2017-12-05T18:07:16.784Z,,,,59.2,,,55
2017-12-05T18:07:27.798Z,,,,59.2,74.9,,55
2017-12-05T18:07:36.784Z,,,,59.3,,,55
2017-12-05T18:07:46.797Z,,,,59.3,75,,55
2017-12-05T18:07:56.785Z,,,,59.4,75.1,,55
2017-12-05T18:08:06.787Z,31,,,59.4,,,55
2017-12-05T18:08:16.783Z,,,,59.5,75.3,,55
2017-12-05T18:08:26.793Z,,,,59.5,75.1,,55
2017-12-05T18:08:36.795Z,30,,,59.7,,,55
2017-12-05T18:08:46.794Z,,,,59.7,,,55
2017-12-05T18:08:56.797Z,29,,,59.7,,,55
2017-12-05T18:09:06.788Z,,,,59.8,,,55
2017-12-05T18:09:16.788Z,,,,59.8,,,55
2017-12-05T18:09:26.784Z,,,,59.9,,,55
2017-12-05T18:09:36.796Z,,,,59.9,,,55
2017-12-05T18:09:46.799Z,,,,60,75.3,,55
2017-12-05T18:09:56.784Z,,,,60,,,55
2017-12-05T18:10:06.785Z,,,,60.1,,,55
2017-12-05T18:10:17.782Z,,,,60.1,75.4,,55
2017-12-05T18:10:26.792Z,,,,60.1,,,55
2017-12-05T18:10:36.827Z,,,,60.2,,,55
2017-12-05T18:10:46.792Z,,,,60.2,75.6,,55
2017-12-05T18:10:56.797Z,,,,60.2,,,55
2017-12-05T18:11:06.788Z,,,,60.3,,,55
2017-12-05T18:11:16.784Z,,,,60.3,75.7,,55
2017-12-05T18:11:26.786Z,,,,60.3,,,55
2017-12-05T18:11:36.784Z,,,,60.5,,,55
2017-12-05T18:11:46.797Z,,,,60.5,,,55
2017-12-05T18:11:56.784Z,,,,60.5,75.9,,55
2017-12-05T18:12:06.784Z,,,,60.6,,,55
2017-12-05T18:12:16.785Z,,,,60.6,76,,55
2017-12-05T18:12:26.798Z,,,,60.6,75.9,,55
2017-12-05T18:12:36.785Z,,,,60.7,76,,55
2017-12-05T18:12:46.785Z,,,,60.7,,,55
2017-12-05T18:12:56.784Z,,,,60.7,76.2,,55
2017-12-05T18:13:06.784Z,,,,60.8,,,55
2017-12-05T18:13:16.784Z,0,0,5,60.8,76,0,55
2017-12-05T18:13:26.785Z,,,,60.8,74.7,,55
2017-12-05T18:13:36.784Z,,,,60.9,73.7,,55
2017-12-05T18:13:46.785Z,,,,60.9,72.8,,55
2017-12-05T18:13:56.784Z,,,,61,72.6,,55
2017-12-05T18:14:06.784Z,,,,61,,,55
2017-12-05T18:14:16.784Z,,,,61,72.7,,55
2017-12-05T18:14:26.785Z,,,,61,72.6,,55
2017-12-05T18:14:36.785Z,,,,61,72.2,,55
2017-12-05T18:14:46.785Z,,,,61,71.8,,55
2017-12-05T18:14:56.785Z,,,,61,71.5,,55
2017-12-05T18:15:06.784Z,,,,60.9,71.3,,55
2017-12-05T18:15:16.787Z,,,,60.9,70.9,,55
2017-12-05T18:15:26.790Z,,,,60.8,70.6,,55
2017-12-05T18:15:36.790Z,,,,60.8,70.4,,55
2017-12-05T18:15:46.787Z,,,,60.7,70.1,,55
2017-12-05T18:15:58.919Z,,,,60.7,69.9,,55
2017-12-05T18:16:06.785Z,,,,60.6,69.5,,55
2017-12-05T18:16:16.785Z,,,,60.5,69.4,,55
2017-12-05T18:16:26.785Z,,,,60.3,69.5,,55
2017-12-05T18:16:36.785Z,,,,60.3,69.6,,55
2017-12-05T18:16:46.793Z,,,,60.2,69.7,,55
2017-12-05T18:16:56.785Z,,,,60.1,69.9,,55
2017-12-05T18:17:06.785Z,,,,60,,,55
2017-12-05T18:17:16.785Z,,,,60,70,,55
2017-12-05T18:17:26.784Z,,,,59.9,,,55
2017-12-05T18:17:36.790Z,,,,59.9,70.1,,55
2017-12-05T18:17:46.785Z,,,,59.8,70.3,,55
2017-12-05T18:17:56.786Z,,,,59.8,,,55
2017-12-05T18:18:06.787Z,,,,59.7,,,55
2017-12-05T18:18:16.785Z,,,,59.5,70.4,,55
2017-12-05T18:18:26.785Z,,,,59.5,,,55
2017-12-05T18:18:36.786Z,0,0,5,59.4,70.5,0,55
2017-12-05T18:18:52.190Z,,,,59.4,,,55
2017-12-05T18:18:56.910Z,,,,59.3,,,55
2017-12-05T18:19:06.786Z,,,,59.2,70.6,,55
2017-12-05T18:19:16.785Z,,,,59.2,,,55
2017-12-05T18:19:26.787Z,,,,59.1,,,55
2017-12-05T18:19:36.786Z,,,,59.1,70.8,,55
2017-12-05T18:19:46.786Z,,,,59,,,55
2017-12-05T18:19:56.798Z,,,,58.9,,,55
2017-12-05T18:20:06.792Z,,,,58.9,,,55
2017-12-05T18:20:16.788Z,,,,58.7,,,55
2017-12-05T18:20:26.786Z,,,,58.7,,,55
2017-12-05T18:20:36.786Z,,,,58.6,,,55
2017-12-05T18:20:46.797Z,,,,58.5,70.9,,55
2017-12-05T18:20:56.790Z,,,,58.5,,,55
2017-12-05T18:21:06.785Z,,,,58.4,,,55
2017-12-05T18:21:16.786Z,,,,58.3,,,55
2017-12-05T18:21:26.786Z,,,,58.3,,,55
2017-12-05T18:21:36.789Z,,,,58.2,,,55
2017-12-05T18:21:46.786Z,,,,58.2,,,55
2017-12-05T18:21:56.786Z,,,,58.1,,,55
2017-12-05T18:22:06.787Z,,,,58,,,55
2017-12-05T18:22:16.785Z,,,,58,,,55
2017-12-05T18:22:26.786Z,,,,57.8,,,55
2017-12-05T18:22:36.786Z,,,,57.7,,,55
2017-12-05T18:22:46.786Z,,,,57.6,,,55
2017-12-05T18:22:56.786Z,,,,57.6,,,55
2017-12-05T18:23:06.786Z,,,,57.5,,,55
2017-12-05T18:23:16.786Z,,,,57.4,,,55
2017-12-05T18:23:26.786Z,,,,57.4,,,55
2017-12-05T18:23:36.786Z,,,,57.3,,,55
2017-12-05T18:23:46.786Z,,,,57.2,70.8,,55
2017-12-05T18:23:56.786Z,,,,57.2,,,55
2017-12-05T18:24:06.785Z,,,,57,,,55
2017-12-05T18:24:16.785Z,,,,56.9,,,55
2017-12-05T18:24:26.786Z,,,,56.9,,,55
2017-12-05T18:24:36.786Z,,,,56.8,,,55
2017-12-05T18:24:46.788Z,,,,56.7,,,55
2017-12-05T18:24:56.790Z,,,,56.7,,,55
2017-12-05T18:25:06.785Z,,,,56.6,,,55
2017-12-05T18:25:16.786Z,,,,56.5,70.6,,55
2017-12-05T18:25:26.785Z,,,,56.5,,,55
2017-12-05T18:25:36.818Z,,,,56.4,,,55
2017-12-05T18:25:46.786Z,,,,56.2,,,55
2017-12-05T18:25:57.782Z,,,,56.2,,,55
2017-12-05T18:26:06.786Z,,,,56.1,,,55
2017-12-05T18:26:16.787Z,,,,56,70.5,,55
2017-12-05T18:26:26.786Z,,,,56,,,55
2017-12-05T18:26:36.786Z,,,,55.9,,,55
2017-12-05T18:26:46.786Z,,,,55.8,,,55
2017-12-05T18:26:56.789Z,,,,55.8,,,55
2017-12-05T18:27:06.787Z,,,,55.7,,,55
2017-12-05T18:27:16.787Z,,,,55.6,,,55
2017-12-05T18:27:26.787Z,,,,55.6,70.4,,55
2017-12-05T18:27:36.786Z,,,,55.5,,,55
2017-12-05T18:27:46.786Z,,,,55.3,,,55
2017-12-05T18:27:56.787Z,,,,55.3,,,55
2017-12-05T18:28:06.788Z,,,,55.2,,,55
2017-12-05T18:28:16.788Z,,,,55.1,70.3,,55
2017-12-05T18:28:26.787Z,,,,55.1,,,55
2017-12-05T18:28:36.787Z,,,,55,,,55
2017-12-05T18:28:46.828Z,,,,54.9,,,55
2017-12-05T18:28:56.789Z,,,,54.9,,,55
2017-12-05T18:29:06.787Z,,,,54.8,,,55
2017-12-05T18:29:16.787Z,,,,54.7,70.1,,55
2017-12-05T18:29:26.787Z,,,,54.7,,,55
2017-12-05T18:29:36.792Z,,,,54.6,,,55
2017-12-05T18:29:46.787Z,,,,54.4,,,55
2017-12-05T18:29:56.792Z,,,,54.4,70,,55
2017-12-05T18:30:06.787Z,,,,54.3,,,55
2017-12-05T18:30:16.786Z,,,,54.2,,,55
2017-12-05T18:30:26.787Z,,,,54.2,,,55
2017-12-05T18:30:36.787Z,,,,54.1,,,55
2017-12-05T18:30:46.787Z,,,,54,69.9,,55
2017-12-05T18:30:56.788Z,,,,54,,,55
2017-12-05T18:31:06.786Z,,,,53.9,,,55
2017-12-05T18:31:16.787Z,,,,53.9,,,55
2017-12-05T18:31:26.787Z,,,,53.8,,,55
2017-12-05T18:31:37.929Z,,,,53.7,69.7,,55
2017-12-05T18:31:46.787Z,,,,53.7,,,55
2017-12-05T18:31:56.787Z,,,,53.6,,,55
2017-12-05T18:32:06.796Z,,,,53.4,,,55
2017-12-05T18:32:16.788Z,,,,53.4,,,55
2017-12-05T18:32:26.787Z,,,,53.3,69.6,,55
2017-12-05T18:32:36.787Z,,,,53.2,,,55
2017-12-05T18:32:46.788Z,,,,53.2,,,55
2017-12-05T18:32:56.787Z,,,,53.1,,,55
2017-12-05T18:33:06.790Z,,,,53.1,,,55
2017-12-05T18:33:16.787Z,,,,53,69.5,,55
2017-12-05T18:33:27.164Z,,,,52.9,,,55
2017-12-05T18:33:36.795Z,,,,52.9,,,55
2017-12-05T18:33:46.787Z,,,,52.8,69.4,,55
2017-12-05T18:33:56.788Z,,,,52.8,,,55
2017-12-05T18:34:06.787Z,,,,52.7,,,55
2017-12-05T18:34:16.788Z,,,,52.6,,,55
2017-12-05T18:34:26.792Z,,,,52.6,,,55
2017-12-05T18:34:36.787Z,,,,52.4,69.2,,55
2017-12-05T18:34:46.787Z,,,,52.3,,,55
2017-12-05T18:34:56.795Z,,,,52.3,,,55
2017-12-05T18:35:06.789Z,,,,52.2,,,55
2017-12-05T18:35:16.788Z,,,,52.2,,,55
2017-12-05T18:35:26.788Z,,,,52.1,69.1,,55
2017-12-05T18:35:36.788Z,,,,52,,,55
2017-12-05T18:35:46.788Z,,,,52,,,55
2017-12-05T18:35:56.787Z,,,,51.9,,,55
2017-12-05T18:36:06.792Z,,,,51.9,,,55
2017-12-05T18:36:16.793Z,,,,51.8,69,,55
2017-12-05T18:36:26.801Z,,,,51.7,,,55
2017-12-05T18:36:36.788Z,,,,51.7,,,55
2017-12-05T18:36:46.788Z,,,,51.6,69,,55
2017-12-05T18:36:56.789Z,,,,51.4,68.9,,55
2017-12-05T18:37:06.788Z,,,,51.4,,,55
2017-12-05T18:37:16.788Z,,,,51.3,,,55
2017-12-05T18:37:26.789Z,,,,51.3,,,55
2017-12-05T18:37:36.791Z,,,,51.2,68.7,,55
2017-12-05T18:37:46.787Z,,,,51.2,,,55
2017-12-05T18:37:56.787Z,,,,51.1,,,55
2017-12-05T18:38:06.800Z,,,,51,,,55
2017-12-05T18:38:16.787Z,,,,51,68.6,,55
2017-12-05T18:38:26.787Z,,,,50.9,,,55
2017-12-05T18:38:36.787Z,,,,50.9,,,55
2017-12-05T18:38:47.781Z,,,,50.8,,,55
2017-12-05T18:38:56.796Z,,,,50.8,68.5,,55
2017-12-05T18:39:06.788Z,,,,50.7,,,55
2017-12-05T18:39:16.788Z,,,,50.7,,,55
2017-12-05T18:39:26.788Z,,,,50.6,,,55
2017-12-05T18:39:36.788Z,,,,50.4,,,55
2017-12-05T18:39:46.787Z,,,,50.4,68.4,,55
2017-12-05T18:39:56.788Z,,,,50.3,,,55
