Time,ActPow,HwTOutlet,HwTSet,HwActive,PrimT,PrimTSet,ChActive
2018-02-04T19:41:54.260Z,,35.5,54,,60.9,,
2018-02-04T19:42:04.317Z,,35.4,54,,60.9,,
2018-02-04T19:42:14.408Z,,35.3,54,,,,
2018-02-04T19:42:24.268Z,,35.1,54,,61.1,,
2018-02-04T19:42:34.257Z,32,34.9,54,,60.9,,
2018-02-04T19:42:44.296Z,,34.7,54,,,,
2018-02-04T19:42:54.300Z,,34.6,54,,60.9,,
2018-02-04T19:43:04.337Z,,34.5,54,,61.1,,
2018-02-04T19:43:14.420Z,32,34.4,54,,60.9,,
2018-02-04T19:43:24.283Z,,34.4,54,,,,
2018-02-04T19:43:34.328Z,32,34.2,54,,60.9,,
2018-02-04T19:43:44.302Z,31,34.2,54,,,,
2018-02-04T19:43:54.292Z,,34.1,54,,60.9,,
2018-02-04T19:44:04.277Z,,34,54,,60.9,,
2018-02-04T19:44:14.455Z,,34,54,,60.9,,
2018-02-04T19:44:24.353Z,30,33.9,54,,60.9,,
2018-02-04T19:44:34.292Z,,33.8,54,,,,
2018-02-04T19:44:44.543Z,,33.8,54,,,,
2018-02-04T19:44:54.259Z,,33.8,54,,,,
2018-02-04T19:45:04.267Z,,33.7,54,,60.9,,
2018-02-04T19:45:14.593Z,,33.7,54,,60.9,,
2018-02-04T19:45:24.263Z,,33.7,54,,60.9,,
2018-02-04T19:45:34.342Z,,33.7,54,,60.9,,
2018-02-04T19:45:44.415Z,,33.6,54,,,,
2018-02-04T19:45:54.273Z,30,33.7,54,,60.9,,
2018-02-04T19:46:04.280Z,29,33.7,54,,,,
2018-02-04T19:46:14.459Z,,33.8,54,,60.9,,
2018-02-04T19:46:24.354Z,29,33.7,54,,60.9,,
2018-02-04T19:46:34.277Z,,33.7,54,,61.1,,
2018-02-04T19:46:44.316Z,,33.7,54,,,,
2018-02-04T19:46:54.320Z,,33.8,54,,,,
2018-02-04T19:47:04.260Z,,33.8,54,,,,
2018-02-04T19:47:14.423Z,,33.9,54,,,,
2018-02-04T19:47:24.282Z,,33.9,54,,,,
2018-02-04T19:47:34.329Z,30,34,54,,,,
2018-02-04T19:47:44.272Z,29,34,54,,61.2,,
2018-02-04T19:47:54.307Z,,34.1,54,,,,
2018-02-04T19:48:04.266Z,30,34.1,54,,,,
2018-02-04T19:48:14.402Z,,34.2,54,,,,
2018-02-04T19:48:24.284Z,29,34.2,54,,61.3,,
2018-02-04T19:48:34.281Z,,34.2,54,,,,
2018-02-04T19:48:44.967Z,,34.3,54,,,,
2018-02-04T19:48:54.259Z,,34.3,54,,,,
2018-02-04T19:49:04.271Z,,34.4,54,,,,
2018-02-04T19:49:14.427Z,30,34.4,54,,,,
2018-02-04T19:49:24.275Z,29,34.4,54,,,,
2018-02-04T19:49:34.339Z,,34.5,54,,61.4,,
2018-02-04T19:49:44.288Z,,34.5,54,,,,
2018-02-04T19:49:54.268Z,,34.6,54,,,,
2018-02-04T19:50:04.271Z,30,34.6,54,,,,
2018-02-04T19:50:14.426Z,29,34.6,54,,,,
2018-02-04T19:50:24.261Z,,34.6,54,,61.5,,
2018-02-04T19:50:34.277Z,,34.6,54,,,,
2018-02-04T19:50:44.263Z,,34.7,54,,,,
2018-02-04T19:50:54.273Z,30,34.6,54,,,,
2018-02-04T19:51:04.272Z,29,34.6,54,,,,
2018-02-04T19:51:14.522Z,,34.7,54,,,,
2018-02-04T19:51:24.273Z,,34.6,54,,61.6,,
2018-02-04T19:51:34.274Z,,34.7,54,,,,
2018-02-04T19:51:44.357Z,,34.7,54,,,,
2018-02-04T19:51:54.280Z,,34.6,54,,,,
2018-02-04T19:52:04.330Z,,34.7,54,,,,
2018-02-04T19:52:14.471Z,,34.7,54,,,,
2018-02-04T19:52:24.312Z,,34.8,54,,,,
2018-02-04T19:52:34.293Z,,34.8,54,,61.8,,
2018-02-04T19:52:44.262Z,,34.7,54,,,,
2018-02-04T19:52:54.268Z,,34.7,54,,,,
2018-02-04T19:53:04.287Z,,34.7,54,,,,
2018-02-04T19:53:14.362Z,,34.7,54,,,,
2018-02-04T19:53:24.272Z,,34.7,54,,,,
2018-02-04T19:53:34.275Z,,34.7,54,,,,
2018-02-04T19:53:44.262Z,,34.7,54,,61.9,,
2018-02-04T19:53:54.264Z,,34.7,54,,,,
2018-02-04T19:54:04.290Z,,34.7,54,,,,
2018-02-04T19:54:14.379Z,30,34.7,54,,,,
2018-02-04T19:54:24.302Z,29,34.7,54,,,,
2018-02-04T19:54:34.283Z,29,34.7,54,,62,,
2018-02-04T19:54:44.317Z,29,34.6,54,,62,,
2018-02-04T19:54:54.277Z,,34.6,54,,,,
2018-02-04T19:55:04.274Z,30,34.6,54,,,,
2018-02-04T19:55:14.481Z,29,34.6,54,,,,
2018-02-04T19:55:24.274Z,30,34.5,54,,,,
2018-02-04T19:55:34.287Z,29,34.5,54,,,,
2018-02-04T19:55:44.302Z,,34.5,54,,,,
2018-02-04T19:55:54.278Z,,34.5,54,,62.1,,
2018-02-04T19:56:04.315Z,,34.5,54,,,,
2018-02-04T19:56:14.415Z,,34.5,54,,,,
2018-02-04T19:56:24.288Z,30,34.5,54,,,,
2018-02-04T19:56:34.289Z,29,34.5,54,,62.2,,
2018-02-04T19:56:44.272Z,,34.6,54,,,,
2018-02-04T19:56:54.266Z,,34.5,54,,,,
2018-02-04T19:57:04.280Z,,34.5,54,,,,
2018-02-04T19:57:14.422Z,,34.5,54,,,,
2018-02-04T19:57:24.284Z,,34.4,54,,,,
2018-02-04T19:57:34.264Z,30,34.3,54,,62.4,,
2018-02-04T19:57:44.274Z,29,34.4,54,,,,
2018-02-04T19:57:54.343Z,,34.4,54,,,,
2018-02-04T19:58:04.267Z,,34.5,54,,,,
2018-02-04T19:58:14.438Z,,34.4,54,,,,
2018-02-04T19:58:24.305Z,,34.4,54,,,,
2018-02-04T19:58:34.282Z,,34.4,54,,62.5,,
2018-02-04T19:58:44.305Z,,34.4,54,,,,
2018-02-04T19:58:54.293Z,,34.4,54,,,,
2018-02-04T19:59:05.044Z,,34.3,54,,,,
2018-02-04T19:59:14.464Z,,34.3,54,,,,
2018-02-04T19:59:24.306Z,,34.5,54,,62.6,,
2018-02-04T19:59:34.495Z,,34.5,54,,,,
2018-02-04T19:59:44.312Z,,34.4,54,,,,
2018-02-04T19:59:54.299Z,,34.5,54,,,,
2018-02-04T20:00:04.270Z,,34.5,54,,62.7,,
2018-02-04T20:00:14.444Z,30,34.4,54,,,,
2018-02-04T20:00:24.276Z,29,34.4,54,,,,
2018-02-04T20:00:34.406Z,,34.4,54,,,,
2018-02-04T20:00:44.272Z,,34.4,54,,,,
2018-02-04T20:00:54.304Z,,34.4,54,,62.8,,
2018-02-04T20:01:04.294Z,,34.4,54,,,,
2018-02-04T20:01:14.421Z,,34.5,54,,,,
2018-02-04T20:01:24.268Z,,34.5,54,,,,
2018-02-04T20:01:34.293Z,,34.5,54,,62.9,,
2018-02-04T20:01:44.308Z,,34.4,54,,,,
2018-02-04T20:01:54.275Z,,34.5,54,,,,
2018-02-04T20:02:04.279Z,,34.5,54,,,,
2018-02-04T20:02:14.431Z,,34.6,54,,63.1,,
2018-02-04T20:02:24.269Z,,34.6,54,,,,
2018-02-04T20:02:34.277Z,,34.7,54,,,,
2018-02-04T20:02:44.278Z,,34.6,54,,,,
2018-02-04T20:02:54.280Z,30,34.7,54,0,63.1,61,2
2018-02-04T20:03:04.266Z,29,34.7,54,,63.2,,
2018-02-04T20:03:14.390Z,,34.8,54,,,,
2018-02-04T20:03:24.302Z,,34.8,54,,,,
2018-02-04T20:03:34.268Z,,34.7,54,,,,
2018-02-04T20:03:44.294Z,,34.8,54,,,,
2018-02-04T20:03:54.275Z,,34.8,54,,63.3,,
2018-02-04T20:04:04.413Z,30,34.9,54,,,,
2018-02-04T20:04:14.754Z,29,34.8,54,,,,
2018-02-04T20:04:24.305Z,,34.9,54,,,,
2018-02-04T20:04:34.306Z,,34.8,54,,,,
2018-02-04T20:04:44.509Z,,34.8,54,,63.4,,
2018-02-04T20:04:54.326Z,,34.9,54,,,,
2018-02-04T20:05:04.271Z,,34.9,54,,,,
2018-02-04T20:05:14.531Z,,34.9,54,,,,
2018-02-04T20:05:24.296Z,,34.9,54,,63.5,,
2018-02-04T20:05:34.278Z,,34.9,54,,,,
2018-02-04T20:05:44.284Z,,34.9,54,,,,
2018-02-04T20:05:54.297Z,,34.9,54,,,,
2018-02-04T20:06:04.335Z,,34.9,54,,,,
2018-02-04T20:06:14.426Z,,34.9,54,,,,
2018-02-04T20:06:24.274Z,,34.9,54,,63.6,,
2018-02-04T20:06:34.358Z,,34.8,54,,,,
2018-02-04T20:06:44.309Z,,34.9,54,,,,
2018-02-04T20:06:54.284Z,30,34.9,54,,,,
2018-02-04T20:07:04.348Z,,35.1,54,,63.8,,
2018-02-04T20:07:14.418Z,29,35.1,54,,,,
2018-02-04T20:07:24.305Z,,35.1,54,,,,
2018-02-04T20:07:34.299Z,,35.1,54,,,,
2018-02-04T20:07:44.572Z,,35.1,54,,,,
2018-02-04T20:07:54.272Z,,35.1,54,,,,
2018-02-04T20:08:04.299Z,,35.2,54,,,,
2018-02-04T20:08:14.394Z,,35.3,54,,,,
2018-02-04T20:08:24.275Z,30,35.3,54,,,,
2018-02-04T20:08:34.279Z,,35.2,54,,63.9,,
2018-02-04T20:08:44.345Z,,35.1,54,,,,
2018-02-04T20:08:54.280Z,29,35.1,54,,,,
2018-02-04T20:09:04.274Z,,35.1,54,,,,
2018-02-04T20:09:14.411Z,,35.2,54,,,,
2018-02-04T20:09:24.272Z,,35.1,54,,,,
2018-02-04T20:09:34.401Z,,35.1,54,,64,,
2018-02-04T20:09:44.288Z,,35.1,54,,,,
2018-02-04T20:09:54.292Z,30,35.1,54,,,,
2018-02-04T20:10:04.322Z,29,35.1,54,,,,
2018-02-04T20:10:14.430Z,,35.1,54,,,,
2018-02-04T20:10:24.374Z,,34.9,54,,,,
2018-02-04T20:10:34.407Z,,35.1,54,,,,
2018-02-04T20:10:44.272Z,,35.1,54,,64.1,,
2018-02-04T20:10:54.328Z,,35.2,54,,,,
2018-02-04T20:11:04.314Z,,35.1,54,,,,
2018-02-04T20:11:14.680Z,,35.1,54,,,,
2018-02-04T20:11:24.275Z,,35.2,54,,,,
2018-02-04T20:11:34.284Z,,35.2,54,,,,
2018-02-04T20:11:44.331Z,,35.1,54,,64.2,,
2018-02-04T20:11:54.729Z,,35.1,54,,,,
2018-02-04T20:12:04.316Z,,35.1,54,,,,
2018-02-04T20:12:14.610Z,,34.9,54,,,,
2018-02-04T20:12:24.279Z,,34.9,54,,,,
2018-02-04T20:12:34.490Z,,34.9,54,,64.4,,
2018-02-04T20:12:44.282Z,,34.9,54,,,,
2018-02-04T20:12:54.352Z,,34.9,54,,,,
2018-02-04T20:13:04.290Z,30,35.1,54,,,,
2018-02-04T20:13:14.442Z,29,35.2,54,,,,
2018-02-04T20:13:24.278Z,,35.2,54,,,,
2018-02-04T20:13:34.306Z,,35.2,54,,64.5,,
2018-02-04T20:13:44.285Z,,35.1,54,,,,
2018-02-04T20:13:54.316Z,30,35.2,54,,,,
2018-02-04T20:14:04.389Z,29,35.1,54,,,,
2018-02-04T20:14:14.489Z,,35.2,54,,,,
2018-02-04T20:14:24.355Z,,35.2,54,,64.6,,
2018-02-04T20:14:34.310Z,,35.2,54,,,,
2018-02-04T20:14:44.276Z,,35.2,54,,,,
2018-02-04T20:14:54.277Z,30,35.2,54,,,,
2018-02-04T20:15:04.301Z,29,35.2,54,,,,
2018-02-04T20:15:14.390Z,,35.2,54,,64.7,,
2018-02-04T20:15:24.314Z,,35.2,54,,,,
2018-02-04T20:15:34.312Z,,35.2,54,,,,
2018-02-04T20:15:44.314Z,,35.3,54,,,,
2018-02-04T20:15:54.302Z,30,35.3,54,,64.8,,
2018-02-04T20:16:04.287Z,29,35.3,54,,,,
2018-02-04T20:16:14.597Z,,35.3,54,,,,
2018-02-04T20:16:24.301Z,,35.4,54,,,,
2018-02-04T20:16:34.568Z,,35.4,54,,,,
2018-02-04T20:16:44.285Z,,35.2,54,,64.9,,
2018-02-04T20:16:54.327Z,,35.3,54,,,,
2018-02-04T20:17:04.285Z,,35.3,54,,,,
2018-02-04T20:17:14.388Z,0,35.3,54,0,62.9,,2
2018-02-04T20:17:24.297Z,,35.3,54,,61.8,,
2018-02-04T20:17:34.300Z,,35.3,54,,60.9,,
2018-02-04T20:17:44.278Z,,35.3,54,,58.9,,
2018-02-04T20:17:54.287Z,,35.2,54,,58.6,,
2018-02-04T20:18:04.292Z,,35.1,54,,57.8,,
2018-02-04T20:18:14.511Z,,35.1,54,,56.9,,
2018-02-04T20:18:24.276Z,,34.9,54,,56.5,,
2018-02-04T20:18:34.282Z,,34.8,54,,55.9,,
2018-02-04T20:18:44.316Z,,34.8,54,,55.5,,
2018-02-04T20:18:54.292Z,44,34.7,54,0,54.8,,2
2018-02-04T20:19:04.344Z,38,34.6,54,,58.2,,
2018-02-04T20:19:14.430Z,29,34.6,54,,58.9,,
2018-02-04T20:19:24.280Z,,34.6,54,,59,,
2018-02-04T20:19:34.303Z,,34.6,54,,60.1,,
2018-02-04T20:19:44.282Z,,34.5,54,,60.5,,
2018-02-04T20:19:54.321Z,,34.6,54,,61.1,,
2018-02-04T20:20:04.313Z,,34.5,54,,61.4,,
2018-02-04T20:20:14.393Z,,34.6,54,,62,,
2018-02-04T20:20:24.285Z,,34.6,54,,62.1,,
2018-02-04T20:20:34.550Z,,34.6,54,,62.5,,
2018-02-04T20:20:44.310Z,,34.6,54,,62.7,,
2018-02-04T20:20:54.300Z,,34.6,54,,62.8,,
2018-02-04T20:21:04.412Z,,34.6,54,,63.1,,
2018-02-04T20:21:14.794Z,30,34.7,54,,,,
2018-02-04T20:21:24.370Z,29,34.6,54,,63.2,,
2018-02-04T20:21:34.300Z,,34.6,54,,63.3,,
2018-02-04T20:21:44.321Z,30,34.6,54,,63.4,,
2018-02-04T20:21:54.345Z,29,34.6,54,,63.5,,
2018-02-04T20:22:04.298Z,,34.6,54,,63.6,,
2018-02-04T20:22:14.390Z,,34.5,54,,63.8,,
2018-02-04T20:22:24.297Z,,34.4,54,,,,
2018-02-04T20:22:34.310Z,30,34.5,54,,63.9,,
2018-02-04T20:22:44.299Z,29,34.5,54,,64,,
2018-02-04T20:22:54.292Z,,34.5,54,,,,
2018-02-04T20:23:04.315Z,,34.5,54,,,,
2018-02-04T20:23:14.481Z,,34.5,54,,64.1,,
2018-02-04T20:23:24.287Z,,34.9,54,,,,
2018-02-04T20:23:34.284Z,,34.6,54,,,,
2018-02-04T20:23:44.279Z,,34.7,54,,64.2,,
2018-02-04T20:23:54.315Z,30,34.9,54,,,,
2018-02-04T20:24:04.295Z,29,34.9,54,,,,
2018-02-04T20:24:14.407Z,,34.9,54,,,,
2018-02-04T20:24:24.318Z,,34.9,54,,,,
2018-02-04T20:24:34.293Z,,35.1,54,,64.4,,
2018-02-04T20:24:44.279Z,,34.9,54,,,,
2018-02-04T20:24:54.303Z,30,35.1,54,,,,
2018-02-04T20:25:04.331Z,29,35.1,54,,,,
2018-02-04T20:25:14.451Z,,35.1,54,,,,
2018-02-04T20:25:24.318Z,30,35.2,54,,64.5,,
2018-02-04T20:25:34.319Z,29,35.2,54,,,,
2018-02-04T20:25:44.445Z,,35.2,54,,,,
2018-02-04T20:25:54.307Z,,35.2,54,,64.6,,
2018-02-04T20:26:04.335Z,,35.1,54,,,,
2018-02-04T20:26:14.617Z,30,35.1,54,,,,
2018-02-04T20:26:24.329Z,29,35.1,54,,64.7,,
2018-02-04T20:26:34.300Z,,35.1,54,,,,
2018-02-04T20:26:44.348Z,,35.1,54,,,,
2018-02-04T20:26:54.288Z,,34.9,54,,,,
2018-02-04T20:27:04.282Z,,34.9,54,,64.8,,
2018-02-04T20:27:14.408Z,,34.8,54,,,,
2018-02-04T20:27:24.311Z,,34.8,54,,,,
2018-02-04T20:27:34.288Z,30,34.8,54,,64.9,,
2018-02-04T20:27:44.296Z,29,34.7,54,,,,
2018-02-04T20:27:54.305Z,0,34.7,54,0,,,2
2018-02-04T20:28:04.282Z,,34.7,54,,61.8,,
2018-02-04T20:28:14.469Z,,34.7,54,,60.9,,
2018-02-04T20:28:24.401Z,,34.6,54,,59.6,,
2018-02-04T20:28:34.290Z,,34.4,54,,58.9,,
2018-02-04T20:28:44.292Z,,34.4,54,,57.9,,
2018-02-04T20:28:54.303Z,,34.3,54,,57.6,,
2018-02-04T20:29:04.416Z,,34.1,54,,56.9,,
2018-02-04T20:29:14.383Z,,34.1,54,,55.9,,
2018-02-04T20:29:24.292Z,,33.9,54,,55.7,,
2018-02-04T20:29:34.336Z,,33.8,54,,54.9,,
2018-02-04T20:29:44.297Z,42,33.7,54,0,57.3,,2
2018-02-04T20:29:54.448Z,29,33.6,54,,58.9,,
2018-02-04T20:30:09.406Z,,33.5,54,,59,,
2018-02-04T20:30:14.392Z,,33.4,54,,60,,
2018-02-04T20:30:24.283Z,,33.5,54,,60.2,,
2018-02-04T20:30:34.305Z,,33.5,54,,61.1,,
2018-02-04T20:30:44.285Z,,33.5,54,,61.2,,
2018-02-04T20:30:54.285Z,,33.6,54,,61.6,,
2018-02-04T20:31:04.356Z,,33.5,54,,62,,
2018-02-04T20:31:14.481Z,,33.6,54,,62.2,,
2018-02-04T20:31:24.289Z,,33.5,54,,62.5,,
2018-02-04T20:31:34.291Z,,33.6,54,,62.6,,
2018-02-04T20:31:44.376Z,,33.6,54,,62.8,,
2018-02-04T20:31:54.288Z,,33.5,54,,62.9,,
2018-02-04T20:32:04.306Z,,34,54,,63.1,,
2018-02-04T20:32:14.492Z,,33.6,54,,,,
2018-02-04T20:32:24.291Z,,33.4,54,,63.2,,
2018-02-04T20:32:34.296Z,,33.4,54,,63.3,,
2018-02-04T20:32:44.292Z,,33.5,54,,,,
2018-02-04T20:32:54.392Z,,33.5,54,,63.4,,
2018-02-04T20:33:04.323Z,,33.6,54,,63.5,,
2018-02-04T20:33:14.477Z,30,33.7,54,,,,
2018-02-04T20:33:24.295Z,,33.6,54,,,,
2018-02-04T20:33:34.295Z,29,33.3,54,,63.6,,
2018-02-04T20:33:44.288Z,,33.2,54,,,,
2018-02-04T20:33:54.289Z,,33.3,54,,,,
2018-02-04T20:34:04.292Z,,33.5,54,,,,
2018-02-04T20:34:14.386Z,,33.7,54,,,,
2018-02-04T20:34:24.313Z,,33.8,54,,,,
2018-02-04T20:34:34.311Z,,34,54,,,,
2018-02-04T20:34:44.318Z,30,34.2,54,,,,
2018-02-04T20:34:54.329Z,29,34.4,54,,,,
2018-02-04T20:35:04.443Z,,34.5,54,,,,
2018-02-04T20:35:14.401Z,,34.5,54,,,,
2018-02-04T20:35:24.297Z,,34.5,54,,,,
2018-02-04T20:35:34.321Z,,34.5,54,,,,
2018-02-04T20:35:44.289Z,,34.6,54,,,,
2018-02-04T20:35:54.292Z,,34.6,54,,,,
2018-02-04T20:36:04.331Z,,34.6,54,,,,
2018-02-04T20:36:14.407Z,,34.5,54,,,,
2018-02-04T20:36:24.341Z,,34.5,54,,,,
2018-02-04T20:36:34.388Z,,34.6,54,,,,
2018-02-04T20:36:44.412Z,,34.5,54,,,,
2018-02-04T20:36:54.333Z,,34.6,54,,,,
2018-02-04T20:37:04.344Z,,34.6,54,,,,
2018-02-04T20:37:14.423Z,,34.6,54,,,,
2018-02-04T20:37:24.319Z,,34.6,54,,,,
2018-02-04T20:37:34.353Z,30,34.6,54,,,,
2018-02-04T20:37:44.313Z,29,34.5,54,,,,
2018-02-04T20:37:54.293Z,,34.5,54,,,,
2018-02-04T20:38:04.299Z,,34.6,54,,,,
2018-02-04T20:38:14.408Z,30,34.5,54,,,,
2018-02-04T20:38:24.456Z,29,34.4,54,,,,
2018-02-04T20:38:34.290Z,,34.5,54,,,,
2018-02-04T20:38:44.311Z,,34.5,54,,,,
2018-02-04T20:38:54.314Z,,34.5,54,,,,
2018-02-04T20:39:04.291Z,,34.5,54,,,,
2018-02-04T20:39:14.433Z,30,34.5,54,,,,
2018-02-04T20:39:24.290Z,29,34.5,54,,,,
2018-02-04T20:39:34.304Z,,34.6,54,,,,
2018-02-04T20:39:44.494Z,30,34.4,54,,,,
2018-02-04T20:39:54.323Z,29,34.4,54,,,,
2018-02-04T20:40:04.288Z,,34.4,54,,,,
2018-02-04T20:40:14.495Z,,34.4,54,,,,
2018-02-04T20:40:24.298Z,,34.4,54,,,,
2018-02-04T20:40:34.306Z,,34.4,54,,,,
2018-02-04T20:40:44.349Z,,34.5,54,,,,
2018-02-04T20:40:54.297Z,,34.4,54,,,,
2018-02-04T20:41:04.342Z,30,34.4,54,,,,
2018-02-04T20:41:14.544Z,29,34.5,54,,,,
2018-02-04T20:41:24.367Z,,34.4,54,,,,
2018-02-04T20:41:34.312Z,30,34.4,54,,,,
2018-02-04T20:41:44.356Z,29,34.4,54,,,,
2018-02-04T20:41:54.326Z,,34.4,54,,63.8,,
2018-02-04T20:42:04.529Z,,34.3,54,,63.6,,
2018-02-04T20:42:14.461Z,,34.7,54,0,63.8,0,0
2018-02-04T20:42:24.306Z,0,23.9,54,0,66.2,,0
2018-02-04T20:42:34.304Z,,23.7,54,,64.8,,
2018-02-04T20:42:44.352Z,,56.9,54,,57.3,,
2018-02-04T20:42:54.301Z,,57.3,54,,,,
2018-02-04T20:43:04.474Z,,58,54,,57.4,,
2018-02-04T20:43:14.485Z,,57.5,54,,,,
2018-02-04T20:43:24.293Z,,57.2,54,,,,
2018-02-04T20:43:34.353Z,,57,54,0,,61,2
2018-02-04T20:43:44.337Z,40,57,54,0,62.1,,2
2018-02-04T20:43:54.299Z,35,57,54,,64,,
2018-02-04T20:44:04.300Z,29,56.8,54,,63.9,,
2018-02-04T20:44:14.514Z,,56.4,54,,63.1,,
2018-02-04T20:44:24.318Z,,55.3,54,,63.1,,
2018-02-04T20:44:34.294Z,,53.7,54,,62.9,,
2018-02-04T20:44:44.407Z,30,52.3,54,,62.7,,
2018-02-04T20:44:54.293Z,29,51,54,,62.5,,
2018-02-04T20:45:04.307Z,,49.3,54,,62.1,,
2018-02-04T20:45:14.994Z,29,48.2,54,,61.9,,
2018-02-04T20:45:24.404Z,,47.1,54,,61.8,,
2018-02-04T20:45:34.420Z,,46.2,54,,61.6,,
2018-02-04T20:45:44.322Z,,45.1,54,,61.5,,
2018-02-04T20:45:54.340Z,,44.2,54,,,,
2018-02-04T20:46:04.301Z,,43.5,54,,,,
2018-02-04T20:46:14.413Z,,42.7,54,,,,
2018-02-04T20:46:24.312Z,30,42.1,54,,,,
2018-02-04T20:46:34.866Z,29,41.6,54,,61.6,,
2018-02-04T20:46:44.319Z,,41.1,54,,,,
2018-02-04T20:46:54.401Z,30,40.5,54,,,,
2018-02-04T20:47:04.305Z,,40,54,,61.8,,
2018-02-04T20:47:14.472Z,29,39.6,54,,,,
2018-02-04T20:47:24.323Z,,39.3,54,,,,
2018-02-04T20:47:34.294Z,,39.1,54,,,,
2018-02-04T20:47:44.614Z,,38.6,54,,61.9,,
2018-02-04T20:47:54.294Z,,38.2,54,,,,
2018-02-04T20:48:04.528Z,30,38,54,,,,
2018-02-04T20:48:14.412Z,29,37.6,54,,,,
2018-02-04T20:48:24.386Z,29,37.5,54,,62,,
2018-02-04T20:48:34.312Z,,37.3,54,,,,
2018-02-04T20:48:44.349Z,,37.1,54,,,,
2018-02-04T20:48:54.320Z,,36.7,54,,,,
2018-02-04T20:49:04.354Z,,36.4,54,,,,
2018-02-04T20:49:14.411Z,,36.8,54,,,,
2018-02-04T20:49:24.305Z,,36.1,54,,,,
2018-02-04T20:49:34.315Z,,35.9,54,,,,
2018-02-04T20:49:44.299Z,,35.9,54,,62.1,,
2018-02-04T20:49:54.307Z,,35.7,54,,,,
2018-02-04T20:50:04.454Z,,35.6,54,,,,
2018-02-04T20:50:14.505Z,,35.5,54,,,,
2018-02-04T20:50:24.297Z,30,35.4,54,,,,
2018-02-04T20:50:34.347Z,,35.3,54,,,,
2018-02-04T20:50:44.425Z,29,35.2,54,,,,
2018-02-04T20:50:54.298Z,30,35.1,54,,,,
2018-02-04T20:51:04.358Z,29,35.1,54,,,,
2018-02-04T20:51:14.472Z,,35.3,54,,,,
2018-02-04T20:51:24.299Z,,35.4,54,,,,
2018-02-04T20:51:34.318Z,30,34.6,54,,62.2,,
2018-02-04T20:51:44.300Z,29,34.5,54,,62.1,,
2018-02-04T20:51:54.340Z,,34.6,54,,,,
2018-02-04T20:52:04.413Z,30,34.8,54,,62.2,,
2018-02-04T20:52:14.516Z,29,34.7,54,,,,
2018-02-04T20:52:24.319Z,,34.8,54,,62.1,,
2018-02-04T20:52:34.422Z,,34.8,54,,62.2,,
2018-02-04T20:52:44.339Z,,34.8,54,,,,
2018-02-04T20:52:54.349Z,,34.8,54,,62.1,,
2018-02-04T20:53:04.596Z,,34.8,54,,62.2,,
2018-02-04T20:53:14.440Z,,34.8,54,,,,
2018-02-04T20:53:24.357Z,,34.8,54,,,,
2018-02-04T20:53:34.312Z,,34.8,54,,,,
2018-02-04T20:53:44.321Z,,34.7,54,,,,
2018-02-04T20:53:54.302Z,,34.8,54,,,,
2018-02-04T20:54:04.304Z,30,34.8,54,,,,
2018-02-04T20:54:15.299Z,29,34.8,54,,,,
2018-02-04T20:54:24.317Z,,34.8,54,,,,
2018-02-04T20:54:39.577Z,,34.8,54,,,,
2018-02-04T20:54:44.303Z,,34.9,54,,,,
2018-02-04T20:54:54.330Z,,34.9,54,,,,
2018-02-04T20:55:04.318Z,,34.9,54,,,,
2018-02-04T20:55:14.447Z,,35.1,54,,62.4,,
2018-02-04T20:55:24.370Z,,35.1,54,,,,
2018-02-04T20:55:34.342Z,,35.2,54,,,,
2018-02-04T20:55:44.464Z,,35.2,54,,,,
2018-02-04T20:55:54.323Z,,35.2,54,,,,
2018-02-04T20:56:04.311Z,,35.3,54,,,,
2018-02-04T20:56:14.562Z,,35.3,54,,,,
2018-02-04T20:56:24.475Z,,35.3,54,,62.5,,
2018-02-04T20:56:34.403Z,30,35.4,54,,,,
2018-02-04T20:56:44.355Z,29,35.4,54,,,,
2018-02-04T20:56:54.305Z,30,35.5,54,,,,
2018-02-04T20:57:04.511Z,29,35.6,54,,,,
2018-02-04T20:57:14.650Z,,35.7,54,,,,
2018-02-04T20:57:24.403Z,,35.7,54,,62.6,,
2018-02-04T20:57:34.507Z,,35.6,54,,,,
2018-02-04T20:57:44.686Z,30,35.7,54,,,,
2018-02-04T20:57:54.310Z,,35.7,54,,,,
2018-02-04T20:58:04.321Z,,35.7,54,,,,
2018-02-04T20:58:14.631Z,29,35.8,54,,,,
2018-02-04T20:58:24.337Z,,35.8,54,,62.7,,
2018-02-04T20:58:34.320Z,,35.8,54,,,,
2018-02-04T20:58:44.318Z,,35.9,54,,,,
2018-02-04T20:58:54.301Z,,35.9,54,,,,
2018-02-04T20:59:04.321Z,,35.9,54,,,,
2018-02-04T20:59:14.478Z,,35.9,54,,62.8,,
2018-02-04T20:59:24.322Z,,36,54,,,,
2018-02-04T20:59:34.364Z,,36,54,,,,
2018-02-04T20:59:44.318Z,,36,54,,,,
2018-02-04T20:59:54.329Z,,35.9,54,,,,
2018-02-04T21:00:04.335Z,,35.9,54,,,,
2018-02-04T21:00:14.468Z,,36,54,,,,
2018-02-04T21:00:24.399Z,,35.9,54,,62.9,,
2018-02-04T21:00:34.339Z,,35.9,54,,,,
2018-02-04T21:00:44.314Z,,35.8,54,,,,
2018-02-04T21:00:54.301Z,,35.8,54,,,,
2018-02-04T21:01:04.341Z,,35.7,54,,63.1,,
2018-02-04T21:01:14.449Z,,35.7,54,,63.1,,
