Time,HwTSet,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive,PrimT
2017-11-29T04:39:01.035Z,52,,,30.1,,,36.5
2017-11-29T04:39:11.036Z,52,,,30.1,,,36.6
2017-11-29T04:39:21.037Z,52,,,30.1,,,
2017-11-29T04:39:31.040Z,52,,,30.1,,,36.5
2017-11-29T04:39:41.085Z,52,,,30.1,,,36.4
2017-11-29T04:39:51.036Z,52,,,30.1,,,36.3
2017-11-29T04:40:01.035Z,52,,,30.1,,,36.2
2017-11-29T04:40:11.040Z,52,,,30.1,,,36.1
2017-11-29T04:40:21.040Z,52,,,30.1,,,
2017-11-29T04:40:31.040Z,52,,,30.1,,,
2017-11-29T04:40:41.040Z,52,,,30.1,,,
2017-11-29T04:40:51.040Z,52,,,30.1,,,36
2017-11-29T04:41:01.035Z,52,,,30.1,,,35.9
2017-11-29T04:41:11.035Z,52,,,30.1,,,
2017-11-29T04:41:21.035Z,52,,,30.1,,,
2017-11-29T04:41:31.037Z,52,,,30.1,,,
2017-11-29T04:41:41.045Z,52,,,30.1,,,
2017-11-29T04:41:51.035Z,52,,0,30.1,38,2,40.7
2017-11-29T04:42:01.043Z,52,,,30.1,31,,43.1
2017-11-29T04:42:11.035Z,52,,,30.1,29,,42.6
2017-11-29T04:42:21.035Z,52,,,30.2,30,,41.9
2017-11-29T04:42:31.035Z,52,,,30.2,29,,41.2
2017-11-29T04:42:41.036Z,52,,,30.2,,,
2017-11-29T04:42:51.035Z,52,,,30.2,,,41
2017-11-29T04:43:01.035Z,52,,,30.2,,,41.2
2017-11-29T04:43:11.036Z,52,,,30.2,,,41.5
2017-11-29T04:43:21.039Z,52,,,30.2,30,,41.8
2017-11-29T04:43:31.035Z,52,,,30.2,29,,42
2017-11-29T04:43:41.035Z,52,,,30.2,0,,42.1
2017-11-29T04:43:51.035Z,52,,0,30.2,,2,39.9
2017-11-29T04:44:01.035Z,52,,,30.2,,,38.8
2017-11-29T04:44:11.036Z,52,,,30.2,,,37.4
2017-11-29T04:44:21.035Z,52,,,30.2,,,37.3
2017-11-29T04:44:31.035Z,52,,,30.2,,,37.2
2017-11-29T04:44:41.035Z,52,,,30.2,,,
2017-11-29T04:44:51.035Z,52,,,30.2,,,37.1
2017-11-29T04:45:01.035Z,52,,,30.2,,,36.9
2017-11-29T04:45:11.041Z,52,,,30.3,,,
2017-11-29T04:45:21.035Z,52,,,30.3,,,36.8
2017-11-29T04:45:31.102Z,52,,,30.3,,,36.7
2017-11-29T04:45:41.035Z,52,,,30.3,,,36.6
2017-11-29T04:45:51.077Z,52,,,30.3,,,36.5
2017-11-29T04:46:01.072Z,52,,,30.3,,,36.4
2017-11-29T04:46:11.035Z,52,,,30.3,,,
2017-11-29T04:46:21.035Z,52,,,30.3,,,
2017-11-29T04:46:31.037Z,52,,,30.3,,,
2017-11-29T04:46:41.035Z,52,,,30.3,,,36.2
2017-11-29T04:46:51.035Z,52,,,30.3,,,
2017-11-29T04:47:01.035Z,52,,,30.3,,,
2017-11-29T04:47:11.036Z,52,,,30.3,,,
2017-11-29T04:47:21.035Z,52,,,30.3,,,
2017-11-29T04:47:31.035Z,52,,,30.3,,,
2017-11-29T04:47:41.035Z,52,,,30.3,,,
2017-11-29T04:47:51.035Z,52,,,30.3,,,
2017-11-29T04:48:01.034Z,52,,,30.3,,,
2017-11-29T04:48:11.035Z,52,,,30.3,,,
2017-11-29T04:48:21.035Z,52,,,30.3,,,
2017-11-29T04:48:31.035Z,52,,,30.3,,,
2017-11-29T04:48:41.035Z,52,,,30.3,,,36.1
2017-11-29T04:48:51.035Z,52,,,30.3,,,
2017-11-29T04:49:01.038Z,52,,,30.3,,,36.2
2017-11-29T04:49:11.035Z,52,,,30.3,,,
2017-11-29T04:49:21.035Z,52,,,30.3,,,
2017-11-29T04:49:31.040Z,52,,,30.3,,,
2017-11-29T04:49:41.039Z,52,,,30.3,,,
2017-11-29T04:49:51.040Z,52,,,30.3,,,
2017-11-29T04:50:01.035Z,52,,,30.3,,,
2017-11-29T04:50:11.035Z,52,,,30.3,,,
2017-11-29T04:50:21.040Z,52,,,30.3,,,
2017-11-29T04:50:31.041Z,52,,,30.3,,,36.3
2017-11-29T04:50:41.040Z,52,,,30.3,,,
2017-11-29T04:50:51.035Z,52,,,30.3,,,
2017-11-29T04:51:01.035Z,52,,,30.3,,,
2017-11-29T04:51:11.035Z,52,,,30.3,,,
2017-11-29T04:51:21.037Z,52,,,30.3,,,
2017-11-29T04:51:31.035Z,52,,,30.3,,,36.4
2017-11-29T04:51:41.034Z,52,,,30.3,,,
2017-11-29T04:51:51.035Z,52,,,30.3,,,
2017-11-29T04:52:01.037Z,52,,,30.3,,,
2017-11-29T04:52:11.035Z,52,,,30.3,,,
2017-11-29T04:52:21.037Z,52,,,30.3,,,
2017-11-29T04:52:31.036Z,52,,,30.3,,,
2017-11-29T04:52:41.041Z,52,,,30.3,,,
2017-11-29T04:52:51.038Z,52,,,30.3,,,36.5
2017-11-29T04:53:01.035Z,52,,,30.3,,,
2017-11-29T04:53:11.038Z,52,,,30.3,,,
2017-11-29T04:53:21.035Z,52,,,30.3,,,
2017-11-29T04:53:31.040Z,52,,,30.3,,,
2017-11-29T04:53:41.035Z,52,,,30.3,,,
2017-11-29T04:53:51.035Z,52,,,30.3,,,
2017-11-29T04:54:01.038Z,52,,,30.3,,,
2017-11-29T04:54:11.035Z,52,,,30.3,,,
2017-11-29T04:54:21.038Z,52,,,30.3,,,36.4
2017-11-29T04:54:31.036Z,52,,,30.3,,,
2017-11-29T04:54:41.035Z,52,,,30.3,,,
2017-11-29T04:54:51.037Z,52,,,30.3,,,
2017-11-29T04:55:01.040Z,52,,,30.3,,,
2017-11-29T04:55:11.039Z,52,,,30.3,,,
2017-11-29T04:55:21.099Z,52,,,30.3,,,
2017-11-29T04:55:31.043Z,52,,,30.3,,,
2017-11-29T04:55:41.040Z,52,,,30.3,,,
2017-11-29T04:55:51.034Z,52,,,30.3,,,
2017-11-29T04:56:01.035Z,52,,,30.3,,,
2017-11-29T04:56:11.035Z,52,,,30.3,,,
2017-11-29T04:56:21.035Z,52,,,30.3,,,
2017-11-29T04:56:31.035Z,52,,,30.2,,,
2017-11-29T04:56:41.035Z,52,58,0,30.2,0,2,36.4
2017-11-29T04:56:51.035Z,52,,,30.2,,,36.3
2017-11-29T04:57:01.035Z,52,,,30.2,,,
2017-11-29T04:57:11.035Z,52,,,30.2,,,
2017-11-29T04:57:21.034Z,52,,,30.2,,,
2017-11-29T04:57:31.035Z,52,,,30.2,,,
2017-11-29T04:57:41.038Z,52,,,30.2,,,
2017-11-29T04:57:51.035Z,52,,,30.2,,,
2017-11-29T04:58:01.035Z,52,,,30.2,,,
2017-11-29T04:58:11.042Z,52,,,30.2,,,
2017-11-29T04:58:21.035Z,52,,,30.2,,,
2017-11-29T04:58:31.040Z,52,,,30.2,,,36.2
2017-11-29T04:58:41.039Z,52,,,30.2,,,
2017-11-29T04:58:51.035Z,52,,,30.2,,,
2017-11-29T04:59:01.035Z,52,,,30.2,,,
2017-11-29T04:59:11.039Z,52,,,30.2,,,
2017-11-29T04:59:21.035Z,52,,,30.2,,,
2017-11-29T04:59:31.035Z,52,,,30.2,,,
2017-11-29T04:59:41.034Z,52,,,30.2,,,
2017-11-29T04:59:51.042Z,52,,,30.2,,,
2017-11-29T05:00:01.043Z,52,,,30.1,,,36.1
2017-11-29T05:00:11.043Z,52,,,30.1,,,
2017-11-29T05:00:21.034Z,52,,,30.1,,,
2017-11-29T05:00:31.035Z,52,,,30.1,,,
2017-11-29T05:00:41.035Z,52,,,30.1,,,
2017-11-29T05:00:51.035Z,52,,0,30.1,40,2,40.1
2017-11-29T05:01:01.035Z,52,,,30.1,30,,41.8
2017-11-29T05:01:11.035Z,52,,,30.1,29,,39.8
2017-11-29T05:01:21.093Z,52,,,30.1,29,,37.8
2017-11-29T05:01:31.040Z,52,,,30.1,,,36.8
2017-11-29T05:01:41.034Z,52,,,30.1,,,36.1
2017-11-29T05:01:51.034Z,52,,,30.1,,,36
2017-11-29T05:02:01.048Z,52,,,30.1,,,36.4
2017-11-29T05:02:11.035Z,52,,,30.1,,,37.1
2017-11-29T05:02:21.037Z,52,,,30.1,,,37.3
2017-11-29T05:02:31.034Z,52,,,30.1,,,37.5
2017-11-29T05:02:41.034Z,52,,,30.1,,,37.6
2017-11-29T05:02:51.035Z,52,,,30.1,,,37.8
2017-11-29T05:03:01.049Z,52,,,30.1,,,38
2017-11-29T05:03:11.035Z,52,,,30.1,30,,38.1
2017-11-29T05:03:21.034Z,52,,,30.1,29,,38.3
2017-11-29T05:03:31.035Z,52,,,30.1,,,38.5
2017-11-29T05:03:41.039Z,52,,,30.1,,,38.7
2017-11-29T05:03:51.034Z,52,,,30.1,30,,39.1
2017-11-29T05:04:01.035Z,52,,,30.1,,,39.2
2017-11-29T05:04:11.035Z,52,,,30.1,29,,39.3
2017-11-29T05:04:21.035Z,52,,,30.1,,,39.5
2017-11-29T05:04:31.035Z,52,,,30.1,,,39.7
2017-11-29T05:04:41.034Z,52,,,30.1,30,,39.8
2017-11-29T05:04:51.035Z,52,,,30.1,29,,40
2017-11-29T05:05:01.034Z,52,,,30.1,,,40.1
2017-11-29T05:05:11.039Z,52,,,30.1,,,40.3
2017-11-29T05:05:21.036Z,52,,,30.1,30,,40.4
2017-11-29T05:05:31.034Z,52,,,30.1,29,,40.6
2017-11-29T05:05:41.037Z,52,,,30.1,30,,40.7
2017-11-29T05:05:51.035Z,52,,,30.1,29,,40.8
2017-11-29T05:06:01.036Z,52,,,30.1,30,,41
2017-11-29T05:06:11.035Z,52,,,30.1,29,,41.1
2017-11-29T05:06:21.037Z,52,,,30.1,30,,41.3
2017-11-29T05:06:31.036Z,52,,,30.1,29,,41.4
2017-11-29T05:06:41.042Z,52,,0,30.1,0,2,41.6
2017-11-29T05:06:51.035Z,52,,,30.1,,,38.8
2017-11-29T05:07:01.034Z,52,,,30.1,,,37.9
2017-11-29T05:07:11.037Z,52,,,30.1,,,36.9
2017-11-29T05:07:21.039Z,52,,,30.1,,,36.7
2017-11-29T05:07:31.039Z,52,,,30.1,,,36.6
2017-11-29T05:07:41.061Z,52,,,30.2,,,
2017-11-29T05:07:51.035Z,52,,,30.1,,,36.7
2017-11-29T05:08:01.248Z,52,,,30.2,,,36.6
2017-11-29T05:08:11.038Z,52,,,30.2,,,36.5
2017-11-29T05:08:21.039Z,52,,,30.2,,,36.4
2017-11-29T05:08:31.196Z,52,,,30.2,,,36.3
2017-11-29T05:08:41.038Z,52,,,30.2,,,36.2
2017-11-29T05:08:51.038Z,52,,,30.2,,,
2017-11-29T05:09:01.034Z,52,,,30.2,,,
2017-11-29T05:09:11.035Z,52,,,30.2,,,
2017-11-29T05:09:21.040Z,52,,,30.2,,,
2017-11-29T05:09:31.038Z,52,,,30.2,,,36.1
2017-11-29T05:09:41.034Z,52,,,30.2,,,36
2017-11-29T05:09:51.035Z,52,,,30.2,,,
2017-11-29T05:10:01.039Z,52,,,30.2,,,
2017-11-29T05:10:11.046Z,52,,,30.2,,,
2017-11-29T05:10:21.039Z,52,,,30.2,,,
2017-11-29T05:10:31.035Z,52,,,30.2,,,
2017-11-29T05:10:41.034Z,52,,,30.2,,,
2017-11-29T05:10:51.034Z,52,,,30.2,,,35.9
2017-11-29T05:11:01.039Z,52,,,30.2,,,35.9
2017-11-29T05:11:11.034Z,52,,,30.2,,,36
2017-11-29T05:11:21.035Z,52,,,30.2,,,35.9
2017-11-29T05:11:31.034Z,52,,,30.2,,,35.9
2017-11-29T05:11:41.034Z,52,,,30.2,,,
2017-11-29T05:11:51.034Z,52,,,30.2,,,36
2017-11-29T05:12:01.034Z,52,,,30.3,,,35.9
2017-11-29T05:12:11.035Z,52,,,30.2,,,36
2017-11-29T05:12:21.034Z,52,,,30.2,,,
2017-11-29T05:12:31.034Z,52,,,30.3,,,
2017-11-29T05:12:41.037Z,52,,,30.2,,,
2017-11-29T05:12:51.035Z,52,,,30.3,,,
2017-11-29T05:13:01.034Z,52,,,30.3,,,
2017-11-29T05:13:11.034Z,52,,,30.2,,,36.1
2017-11-29T05:13:21.034Z,52,,,30.3,,,
2017-11-29T05:13:31.034Z,52,,,30.3,,,
2017-11-29T05:13:41.034Z,52,,,30.3,,,
2017-11-29T05:13:51.034Z,52,,,30.3,,,36.2
2017-11-29T05:14:01.034Z,52,,,30.2,,,
2017-11-29T05:14:11.034Z,52,,,30.2,,,
2017-11-29T05:14:21.034Z,52,,,30.3,,,
2017-11-29T05:14:31.034Z,52,,,30.2,,,
2017-11-29T05:14:41.034Z,52,,,30.2,,,36.3
2017-11-29T05:14:51.034Z,52,,,30.2,,,
2017-11-29T05:15:01.035Z,52,,,30.3,,,
2017-11-29T05:15:11.034Z,52,,,30.2,,,
2017-11-29T05:15:21.034Z,52,,,30.2,,,
2017-11-29T05:15:31.034Z,52,,,30.2,,,
2017-11-29T05:15:41.034Z,52,,,30.2,,,
2017-11-29T05:15:51.034Z,52,,,30.2,,,
2017-11-29T05:16:01.034Z,52,,,30.2,,,
2017-11-29T05:16:11.034Z,52,,,30.2,,,
2017-11-29T05:16:21.036Z,52,,,30.2,,,36.4
2017-11-29T05:16:31.034Z,52,,,30.2,,,36.3
2017-11-29T05:16:41.037Z,52,,,30.2,,,
2017-11-29T05:16:51.036Z,52,,,30.2,,,36.4
2017-11-29T05:17:01.034Z,52,,,30.2,,,36.3
2017-11-29T05:17:11.082Z,52,,,30.2,,,
2017-11-29T05:17:21.034Z,52,,,30.2,,,
2017-11-29T05:17:31.034Z,52,,,30.2,,,
2017-11-29T05:17:41.034Z,52,,,30.2,,,
2017-11-29T05:17:51.061Z,52,,,30.2,,,
2017-11-29T05:18:01.036Z,52,,,30.2,,,
2017-11-29T05:18:11.034Z,52,,,30.2,,,
2017-11-29T05:18:21.034Z,52,,,30.2,,,
2017-11-29T05:18:31.034Z,52,,,30.2,,,
2017-11-29T05:18:41.035Z,52,,,30.2,,,
2017-11-29T05:18:51.034Z,52,,,30.2,,,
2017-11-29T05:19:01.034Z,52,,,30.2,,,
2017-11-29T05:19:11.035Z,52,,,30.2,,,
2017-11-29T05:19:21.038Z,52,,,30.2,,,
2017-11-29T05:19:31.049Z,52,,,30.2,,,
2017-11-29T05:19:41.034Z,52,,,30.2,,,36.2
2017-11-29T05:19:51.034Z,52,,,30.2,,,
2017-11-29T05:20:01.038Z,52,,,30.2,,,
2017-11-29T05:20:11.067Z,52,,,30.1,,,
2017-11-29T05:20:21.034Z,52,,,30.2,,,
2017-11-29T05:20:31.037Z,52,,,30.2,,,
2017-11-29T05:20:41.035Z,52,,,30.2,,,
2017-11-29T05:20:51.036Z,52,,,30.1,,,
2017-11-29T05:21:01.034Z,52,,,30.1,,,
2017-11-29T05:21:11.035Z,52,,,30.1,,,
2017-11-29T05:21:21.034Z,52,,,30.1,,,36.1
2017-11-29T05:21:31.035Z,52,,,30.1,,,
2017-11-29T05:21:41.037Z,52,,,30.1,,,
2017-11-29T05:21:51.046Z,52,,,30.1,,,
2017-11-29T05:22:01.035Z,52,,,30.1,,,
2017-11-29T05:22:11.037Z,52,,,30.1,,,
2017-11-29T05:22:21.034Z,52,,,30.1,,,
2017-11-29T05:22:31.037Z,52,,,30.1,,,
2017-11-29T05:22:41.036Z,52,,,30.1,,,
2017-11-29T05:22:51.037Z,52,,,30.1,,,
2017-11-29T05:23:01.036Z,52,,,30.1,,,36
2017-11-29T05:23:11.041Z,52,,,30.1,,,
2017-11-29T05:23:21.043Z,52,,,30.1,,,
2017-11-29T05:23:31.034Z,52,,,30.1,,,
2017-11-29T05:23:41.034Z,52,,,30.1,,,
2017-11-29T05:23:51.039Z,52,,0,30.1,40,2,39.1
2017-11-29T05:24:01.037Z,52,,,30,29,,41.9
2017-11-29T05:24:11.034Z,52,,,30,30,,39.7
2017-11-29T05:24:21.034Z,52,,,30,29,,37.8
2017-11-29T05:24:31.038Z,52,,,30,30,,36.7
2017-11-29T05:24:41.034Z,52,,,30,30,,35.9
2017-11-29T05:24:51.034Z,52,,,30,30,,36
2017-11-29T05:25:01.038Z,52,,,30,29,,36.3
2017-11-29T05:25:11.039Z,52,,,30,,,37.1
2017-11-29T05:25:21.038Z,52,,,30,,,37.2
2017-11-29T05:25:31.034Z,52,,,30,,,37.4
2017-11-29T05:25:41.034Z,52,,,30,,,37.5
2017-11-29T05:25:51.033Z,52,,,30,,,37.6
2017-11-29T05:26:01.034Z,52,,,30,30,,38
2017-11-29T05:26:11.034Z,52,,,30,29,,
2017-11-29T05:26:21.069Z,52,,,30,,,38.2
2017-11-29T05:26:31.034Z,52,,,30,,,38.4
2017-11-29T05:26:41.034Z,52,,,30,,,38.6
2017-11-29T05:26:51.034Z,52,,,30,,,38.8
2017-11-29T05:27:01.034Z,52,,,30,,,39.1
2017-11-29T05:27:11.034Z,52,,,30,,,39.2
2017-11-29T05:27:21.034Z,52,,,30,30,,39.4
2017-11-29T05:27:31.034Z,52,,,30,,,39.5
2017-11-29T05:27:41.033Z,52,,,30,29,,39.7
2017-11-29T05:27:51.034Z,52,,,30,,,40
2017-11-29T05:28:01.034Z,52,,,30,,,
2017-11-29T05:28:11.034Z,52,,,30,30,,40.2
2017-11-29T05:28:21.034Z,52,,,30,29,,40.3
2017-11-29T05:28:31.034Z,52,,,30,,,40.5
2017-11-29T05:28:41.033Z,52,,,30,,,40.6
2017-11-29T05:28:51.033Z,52,,,30,30,,40.7
2017-11-29T05:29:01.033Z,52,,,30,29,,41
2017-11-29T05:29:11.034Z,52,,,30,30,,
2017-11-29T05:29:21.038Z,52,,,30,,,41.1
2017-11-29T05:29:31.049Z,52,,,30,29,,41.3
2017-11-29T05:29:41.042Z,52,,,30.1,30,,41.4
2017-11-29T05:29:51.045Z,52,,,30.1,29,,41.6
2017-11-29T05:30:01.033Z,52,,,30.1,,,41.8
2017-11-29T05:30:11.034Z,52,,,30.1,29,,42
2017-11-29T05:30:21.034Z,52,,,30.1,,,42.1
2017-11-29T05:30:31.034Z,52,,,30.1,,,42.2
2017-11-29T05:30:41.034Z,52,,,30.1,,,42.4
2017-11-29T05:30:51.033Z,52,,,30.1,,,42.6
2017-11-29T05:31:01.033Z,52,,,30.1,30,,42.8
2017-11-29T05:31:11.034Z,52,,,30.1,29,,43
2017-11-29T05:31:21.034Z,52,,,30.1,,,
2017-11-29T05:31:31.034Z,52,,,30.1,30,,43.2
2017-11-29T05:31:41.034Z,52,,,30.1,29,,43.3
2017-11-29T05:31:51.033Z,52,,,30.1,,,43.5
2017-11-29T05:32:01.033Z,52,,,30.2,,,43.6
2017-11-29T05:32:11.033Z,52,,,30.2,,,43.8
2017-11-29T05:32:21.033Z,52,,,30.2,29,,44
2017-11-29T05:32:31.098Z,52,,,30.2,30,,
2017-11-29T05:32:41.034Z,52,,,30.2,29,,44.2
2017-11-29T05:32:51.081Z,52,,,30.2,,,44.3
2017-11-29T05:33:01.034Z,52,,,30.2,30,,44.4
2017-11-29T05:33:11.064Z,52,,,30.2,29,,44.5
2017-11-29T05:33:21.033Z,52,,,30.2,,,44.7
2017-11-29T05:33:31.034Z,52,,,30.3,,,44.8
2017-11-29T05:33:41.034Z,52,,,30.3,,,44.9
2017-11-29T05:33:51.033Z,52,,,30.3,,,45
2017-11-29T05:34:01.034Z,52,,0,30.3,0,2,44.9
2017-11-29T05:34:11.034Z,52,,,30.3,,,42.7
2017-11-29T05:34:21.034Z,52,,,30.3,,,40.9
2017-11-29T05:34:31.034Z,52,,,30.3,,,40.4
2017-11-29T05:34:41.033Z,52,,,30.4,,,40.3
2017-11-29T05:34:51.033Z,52,,,30.4,,,40.2
2017-11-29T05:35:01.035Z,52,,,30.4,,,
2017-11-29T05:35:11.033Z,52,,,30.4,,,
2017-11-29T05:35:21.034Z,52,,,30.4,,,
2017-11-29T05:35:31.034Z,52,,,30.4,,,40.1
2017-11-29T05:35:41.033Z,52,,,30.4,,,39.9
2017-11-29T05:35:51.049Z,52,,,30.4,,,39.8
2017-11-29T05:36:01.036Z,52,,,30.6,,,39.7
2017-11-29T05:36:11.034Z,52,,,30.6,,,
2017-11-29T05:36:21.034Z,52,,,30.6,,,39.6
2017-11-29T05:36:31.034Z,52,,,30.6,,,
2017-11-29T05:36:41.033Z,52,,,30.6,,,
2017-11-29T05:36:51.040Z,52,,,30.6,,,39.5
2017-11-29T05:37:01.034Z,52,,,30.6,,,39.4
2017-11-29T05:37:11.034Z,52,,,30.6,,,
2017-11-29T05:37:21.201Z,52,,,30.6,,,
2017-11-29T05:37:31.034Z,52,,,30.7,,,39.3
2017-11-29T05:37:41.042Z,52,,,30.7,,,
2017-11-29T05:37:51.035Z,52,,,30.7,,,
2017-11-29T05:38:01.034Z,52,,,30.7,,,
2017-11-29T05:38:11.037Z,52,,,30.7,,,
2017-11-29T05:38:21.034Z,52,,,30.7,,,
2017-11-29T05:38:31.033Z,52,,,30.7,,,
2017-11-29T05:38:41.033Z,52,,,30.7,,,
2017-11-29T05:38:51.033Z,52,,,30.7,,,39.2
2017-11-29T05:39:01.034Z,52,,,30.7,,,
2017-11-29T05:39:11.033Z,52,,,30.7,,,
2017-11-29T05:39:21.033Z,52,,,30.7,,,39.3
2017-11-29T05:39:31.034Z,52,,,30.8,,,
2017-11-29T05:39:41.034Z,52,,,30.8,,,
2017-11-29T05:39:51.033Z,52,,,30.8,,,
2017-11-29T05:40:01.038Z,52,,,30.8,,,
2017-11-29T05:40:11.033Z,52,,,30.8,,,39.4
2017-11-29T05:40:21.033Z,52,,,30.8,,,
2017-11-29T05:40:31.039Z,52,,,30.8,,,
2017-11-29T05:40:41.047Z,52,,,30.8,,,39.5
2017-11-29T05:40:51.033Z,52,,,30.8,,,
2017-11-29T05:41:01.034Z,52,,,30.8,,,
2017-11-29T05:41:11.034Z,52,,,30.8,,,
2017-11-29T05:41:21.034Z,52,,,30.8,,,39.6
2017-11-29T05:41:31.033Z,52,,,30.8,,,
2017-11-29T05:41:41.033Z,52,,,30.8,,,
2017-11-29T05:41:51.033Z,52,,,30.8,,,
2017-11-29T05:42:01.034Z,52,,,30.8,,,
2017-11-29T05:42:11.034Z,52,,,30.8,,,
2017-11-29T05:42:21.033Z,52,,,30.8,,,39.7
2017-11-29T05:42:31.034Z,52,,,30.8,,,
2017-11-29T05:42:41.033Z,52,,,30.8,,,
2017-11-29T05:42:51.038Z,52,,,30.8,,,
2017-11-29T05:43:01.034Z,52,,,30.8,,,
2017-11-29T05:43:11.043Z,52,,,30.8,,,
2017-11-29T05:43:21.033Z,52,,,30.8,,,
2017-11-29T05:43:31.035Z,52,,,30.8,,,
2017-11-29T05:43:41.034Z,52,,,30.8,,,39.6
2017-11-29T05:43:51.033Z,52,,,30.8,,,39.7
2017-11-29T05:44:01.034Z,52,,,30.8,,,
2017-11-29T05:44:11.033Z,52,,,30.8,,,39.6
2017-11-29T05:44:21.033Z,52,,,30.8,,,
2017-11-29T05:44:31.034Z,52,,,30.8,,,
2017-11-29T05:44:41.034Z,52,,,30.8,,,
2017-11-29T05:44:51.033Z,52,,,30.8,,,
2017-11-29T05:45:01.034Z,52,,,30.8,,,
2017-11-29T05:45:11.033Z,52,,,30.8,,,
2017-11-29T05:45:21.044Z,52,,,30.8,,,
2017-11-29T05:45:31.034Z,52,,,30.8,,,
2017-11-29T05:45:41.034Z,52,,,30.8,,,
2017-11-29T05:45:51.033Z,52,,,30.8,,,39.5
2017-11-29T05:46:01.034Z,52,,,30.8,,,
2017-11-29T05:46:11.033Z,52,,,30.8,,,
2017-11-29T05:46:21.033Z,52,,,30.8,,,
2017-11-29T05:46:31.034Z,52,,,30.8,,,
2017-11-29T05:46:41.033Z,52,,,30.8,,,
2017-11-29T05:46:51.034Z,52,,,30.8,,,
2017-11-29T05:47:01.034Z,52,,,30.8,,,39.4
2017-11-29T05:47:11.033Z,52,,,30.8,,,
2017-11-29T05:47:21.034Z,52,,,30.8,,,
2017-11-29T05:47:31.033Z,52,,,30.8,,,
2017-11-29T05:47:41.033Z,52,,,30.8,,,
2017-11-29T05:47:51.034Z,52,,,30.8,,,
2017-11-29T05:48:01.036Z,52,,,30.8,,,
2017-11-29T05:48:11.033Z,52,,,30.8,,,39.3
2017-11-29T05:48:21.093Z,52,,,30.8,,,
2017-11-29T05:48:31.033Z,52,,,30.8,,,
2017-11-29T05:48:41.033Z,52,,,30.8,,,
2017-11-29T05:48:51.034Z,52,,,30.8,,,
2017-11-29T05:49:01.049Z,52,,,30.8,,,
2017-11-29T05:49:11.034Z,52,,,30.8,,,
2017-11-29T05:49:21.034Z,52,,,30.8,,,39.2
2017-11-29T05:49:31.033Z,52,,,30.8,,,
2017-11-29T05:49:41.033Z,52,,,30.8,,,
2017-11-29T05:49:51.034Z,52,,,30.8,,,
2017-11-29T05:50:01.033Z,52,,,30.8,,,
2017-11-29T05:50:11.034Z,52,,,30.8,,,
2017-11-29T05:50:21.033Z,52,,,30.8,,,39.1
2017-11-29T05:50:31.033Z,52,,,30.8,,,
2017-11-29T05:50:41.033Z,52,,,30.8,,,
2017-11-29T05:50:51.033Z,52,,,30.8,,,
2017-11-29T05:51:01.033Z,52,,,30.8,,,
2017-11-29T05:51:11.033Z,52,,,30.8,,,
2017-11-29T05:51:21.034Z,52,,,30.8,,,
2017-11-29T05:51:31.033Z,52,,,30.7,,,
2017-11-29T05:51:41.033Z,52,,,30.7,,,38.9
2017-11-29T05:51:51.033Z,52,,,30.8,,,
2017-11-29T05:52:01.033Z,52,,,30.8,,,
2017-11-29T05:52:11.033Z,52,,,30.7,,,
2017-11-29T05:52:21.034Z,52,,,30.7,,,
2017-11-29T05:52:31.033Z,52,,,30.7,,,
2017-11-29T05:52:41.033Z,52,,,30.7,,,
2017-11-29T05:52:51.038Z,52,,,30.7,,,38.8
2017-11-29T05:53:01.033Z,52,,,30.7,,,
2017-11-29T05:53:11.033Z,52,,,30.7,,,
2017-11-29T05:53:21.034Z,52,,,30.7,,,
2017-11-29T05:53:31.033Z,52,,,30.7,,,
2017-11-29T05:53:41.033Z,52,,,30.7,,,
2017-11-29T05:53:51.034Z,52,,,30.7,,,
2017-11-29T05:54:01.032Z,52,,,30.7,,,
2017-11-29T05:54:11.034Z,52,,,30.7,,,
2017-11-29T05:54:21.033Z,52,,,30.7,,,38.7
2017-11-29T05:54:31.033Z,52,,,30.7,,,
2017-11-29T05:54:41.033Z,52,,,30.7,,,
2017-11-29T05:54:51.034Z,52,,,30.7,,,
2017-11-29T05:55:01.033Z,52,,,30.7,,,
2017-11-29T05:55:11.034Z,52,,,30.7,,,
2017-11-29T05:55:21.033Z,52,,,30.7,,,
2017-11-29T05:55:31.033Z,52,,,30.7,,,
2017-11-29T05:55:41.033Z,52,,,30.6,,,
2017-11-29T05:55:51.034Z,52,,,30.6,,,38.6
2017-11-29T05:56:01.033Z,52,,,30.6,,,
2017-11-29T05:56:11.045Z,52,,,30.6,,,
2017-11-29T05:56:21.033Z,52,,,30.6,,,
2017-11-29T05:56:31.033Z,52,,,30.6,,,
2017-11-29T05:56:41.033Z,52,,,30.6,,,
2017-11-29T05:56:51.033Z,52,58,0,30.6,0,2,38.6
2017-11-29T05:57:01.043Z,52,,0,30.6,38,2,43.3
2017-11-29T05:57:11.034Z,52,,,30.6,29,,43.9
2017-11-29T05:57:21.033Z,52,,,30.6,,,40.9
2017-11-29T05:57:31.033Z,52,,,30.6,,,37.8
2017-11-29T05:57:41.034Z,52,,,30.6,,,36.7
2017-11-29T05:57:51.033Z,52,,,30.6,30,,35.9
2017-11-29T05:58:01.033Z,52,,,30.6,29,,36
2017-11-29T05:58:11.049Z,52,,,30.6,,,36.5
2017-11-29T05:58:21.033Z,52,,,30.6,,,37.1
